Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20001385020,1,1,12,5460000,1,98
20013397414,1,4,12,21840000,1,98
20007391023,1,3,12,16380000,1,98
20010393420,1,3,12,16380000,1,98
20006390223,1,2,12,10920000,1,98
20006389414,1,4,12,21840000,1,98
20012396617,1,3,12,16380000,1,98
20006390213,1,2,12,10920000,1,98
20005388614,1,6,12,32760000,1,98
20002386211,1,3,12,16380000,1,98
20001385417,1,3,12,16380000,1,98
20003386614,1,2,12,10920000,1,98
20001384620,1,5,12,27300000,1,98
20006389812,1,3,12,16380000,1,98
20002386213,1,1,12,5480000,1,98
20012396614,1,1,12,5460000,1,98
20011395011,1,1,12,5460000,1,98
20003386609,1,3,12,16380000,1,98
20002385817,1,2,12,10920000,1,98
20010394214,1,3,12,16380000,1,98
20005389014,1,1,12,5460000,1,98
20005388620,1,4,12,21840000,1,98
20012396223,1,2,12,10920000,1,98
20006390220,1,4,12,21840000,1,98
20007392608,1,6,12,32760000,1,98
20013397820,1,5,12,27300000,1,98
20004388211,1,2,12,10920000,1,98
20009393017,2,2,12,10920000,1,98
20013397016,1,3,12,16380000,1,98
20006389808,1,3,12,16380000,1,98
20006390218,1,1,12,5460000,1,98
20007392623,1,6,12,32760000,1,98
20009393023,1,2,12,10920000,1,98
20012396623,1,7,12,38220000,1,98
20106401010,1,1,12,5460000,1,98
20106401010,2,1,12,5460000,1,98
20107401523,1,2,12,10920000,1,98
20102398811,1,1,12,5460000,1,98
20102398811,2,2,12,10920000,1,98
20101398318,1,3,12,16380000,1,98
20111403608,1,2,12,10920000,1,98
20106401011,1,2,12,10920000,1,98
20111403611,1,1,12,5460000,1,98
20106401014,1,1,12,5460000,1,98
20112404223,1,1,12,5460000,1,98
20102398808,1,1,12,5460000,1,98
20101398320,1,3,12,16380000,1,98
20101398317,1,2,12,10920000,1,98
20111403617,1,1,12,5460000,1,98
20101398310,1,2,12,10920000,1,98
20101398323,1,4,12,21840000,1,98
20106401017,1,3,12,16380000,1,98
20112404214,1,3,12,16380000,1,98
20112404220,1,1,12,5460000,1,98
20112404220,2,1,12,5460000,1,98
20104399208,1,3,12,16380000,1,98
20111403620,1,3,12,16380000,1,98
20108402408,1,1,12,5460000,1,98
20108402417,1,1,12,5460000,1,98
20108402420,1,1,12,5460000,1,98
20104399614,1,2,12,10920000,1,98
20114405107,1,1,12,5460000,1,98
20104399608,1,3,12,16380000,1,98
20104399617,1,3,12,16380000,1,98
20108402414,1,4,12,21840000,1,98
20108402411,1,3,12,16380000,1,98
20108402423,1,2,12,10920000,1,98
20112404210,1,5,12,27300000,1,98
20108401911,1,1,12,5460000,1,98
20108401911,2,1,12,5460000,1,98
20108401923,1,3,12,16380000,1,98
20104399220,1,2,12,10920000,1,98
20107401514,1,2,12,10920000,1,98
20102398813,1,2,12,10920000,1,98
20106401020,1,1,12,5460000,1,98
20104399214,1,3,12,16380000,1,98
20104399607,1,4,12,21840000,1,98
20111403614,1,3,12,16380000,1,98
20101398311,1,3,12,16380000,1,98
20102398820,1,2,12,10920000,1,98
20107401511,1,1,12,5460000,1,98
20107401520,1,3,12,16380000,1,98
20114405108,1,4,12,21840000,1,98
20114405115,1,2,12,10920000,1,98
20114405117,1,2,12,10920000,1,98
20114405120,1,2,12,10920000,1,98
20114405120,3,2,12,10920000,1,98
20114405123,1,3,12,16380000,1,98
20115405520,1,4,12,21840000,1,98
20115405514,1,3,12,16380000,1,98
20102398823,1,2,12,10920000,1,98
20108401920,1,2,12,10920000,1,98
20106401023,1,4,12,21840000,1,98
20108401908,1,3,12,16380000,1,98
20104399623,1,3,12,16380000,1,98
20104399620,1,4,12,21840000,1,98
20109402808,1,2,12,10920000,1,98
20109402814,1,2,12,10920000,1,98
20109402811,1,2,12,10920000,1,98
20115405508,1,4,12,21840000,1,98
20109402823,1,2,12,10920000,1,98
20109402816,1,4,12,21840000,1,98
20105400114,1,3,12,16380000,1,98
20105400108,1,4,12,21840000,1,98
20105400117,1,2,12,10920000,1,98
20105400120,1,2,12,10920000,1,98
20105400123,1,1,12,5460000,1,98
20115405510,1,1,12,5460000,1,98
20115405515,1,2,12,10920000,1,98
20109402820,1,3,12,16380000,1,98
20115405523,1,1,12,5460000,1,98
20105400109,1,3,12,16380000,1,98
20110403220,1,1,12,5460000,1,98
20113404723,1,1,12,5460000,1,98
20113404710,1,2,12,10920000,1,98
20113404717,1,1,12,5460000,1,98
20110403217,1,2,12,10920000,1,98
20110403223,1,1,12,5460000,1,98
20110403209,1,1,12,5460000,1,98
20110403215,1,2,12,10920000,1,98
20110403211,1,3,12,16380000,1,98
20105400611,1,2,12,10920000,1,98
20105400612,1,1,12,5460000,1,98
20105400612,1,1,8,3640000,1,98
20113404714,1,3,12,16380000,1,98
20113404711,1,3,12,16380000,1,98
20113404720,1,2,12,10920000,1,98
20105400617,1,3,12,16380000,1,98
20105400623,1,2,12,10920000,1,98
20105400623,3,1,12,5460000,1,98
20105400623,4,1,12,5460000,1,98
20105400613,1,2,12,10920000,1,98
20105400613,1,1,8,3640000,1,98
20105400620,1,3,12,16380000,1,98
20102398814,1,2,12,10920000,1,98
20104399207,1,4,12,21840000,1,98
20104399217,1,4,12,21840000,1,98
20104399223,1,2,12,10920000,1,98
20104399223,3,1,12,5460000,1,98
20107401508,1,4,12,21840000,1,98
20107401517,1,4,12,21840000,1,98
20108401913,1,4,12,21840000,1,98
20108401917,1,3,12,16380000,1,98
20111403623,1,4,12,21840000,1,98
20112404208,1,3,12,16380000,1,98
20112404213,1,4,12,21840000,1,98
20207409908,1,3,12,16380000,1,98
20207409911,1,1,12,5460000,1,98
20207409923,1,1,12,5460000,1,98
20207409923,2,3,12,16380000,1,98
20207409917,1,4,12,21840000,1,98
20214411108,1,4,12,21840000,1,98
20214411111,1,2,12,10920000,1,98
20214411114,1,2,12,10920000,1,98
20214411117,1,3,12,16380000,1,98
20214411120,1,3,12,16380000,1,98
20214411123,1,2,12,10920000,1,98
20220413908,1,2,12,10920000,1,98
20220413911,1,5,12,27300000,1,98
20220413920,1,4,12,21840000,1,98
20220413923,1,3,12,16380000,1,98
20218412708,1,2,12,10920000,1,98
20218412711,1,3,12,16380000,1,98
20218412714,1,3,12,16380000,1,98
20218412720,1,4,12,21840000,1,98
20218412723,1,1,10,4550000,1,98
20218412723,1,3,12,16380000,1,98
20214411508,1,5,12,27300000,1,98
20214411514,1,3,12,16380000,1,98
20214411517,1,1,12,5460000,1,98
20214411523,1,2,12,10920000,1,98
20201406708,1,1,12,5460000,1,98
20201406711,1,3,12,16380000,1,98
20201406711,4,3,12,16380000,1,98
20201406714,1,3,12,16380000,1,98
20201406717,1,2,12,10920000,1,98
20208410308,1,4,12,21840000,1,98
20208410311,1,2,12,10920000,1,98
20208410311,3,2,12,10920000,1,98
20208410320,1,2,12,10920000,1,98
20208410323,1,2,12,10920000,1,98
20201406720,1,4,12,21840000,1,98
20225415511,1,1,12,5460000,1,98
20225415517,1,3,12,16380000,1,98
20225415520,1,3,12,16380000,1,98
20225415523,1,4,12,21840000,1,98
20201406308,1,4,12,21840000,1,98
20201406311,1,3,12,16380000,1,98
20201406314,1,4,12,21840000,1,98
20201406317,1,3,12,16380000,1,98
20201406317,4,2,12,10920000,1,98
20201406320,1,4,12,21840000,1,98
20201406323,1,4,12,21840000,1,98
20225415920,1,1,12,5460000,1,98
20225415917,1,3,12,16380000,1,98
20202407520,1,3,12,16380000,1,98
20202407523,1,2,12,10920000,1,98
20225415911,1,2,12,10920000,1,98
20225415911,3,3,12,16380000,1,98
20225415914,1,3,12,16380000,1,98
20225415923,1,3,12,16380000,1,98
20227416313,1,4,12,21840000,1,98
20204407907,1,5,12,27300000,1,98
20204407908,1,2,12,10920000,1,98
20204407914,1,3,12,16380000,1,98
20204407917,1,4,12,21840000,1,98
20204407923,1,4,12,21840000,1,98
20205408712,1,4,12,21840000,1,98
20205408714,1,2,12,10920000,1,98
20205408720,1,2,12,10920000,1,98
20210410711,1,5,12,27300000,1,98
20210410714,1,2,12,10920000,1,98
20225415908,1,3,12,16380000,1,98
20218413114,1,3,12,16380000,1,98
20218413120,1,3,12,16380000,1,98
20220413914,1,3,12,16380000,1,98
20220413917,1,3,12,16380000,1,98
20215411908,1,2,12,10920000,1,98
20215411914,1,4,12,21840000,1,98
20215411923,1,4,12,21840000,1,98
20225415514,1,3,12,16380000,1,98
20225415514,3,1,12,5460000,1,98
20225415508,1,4,12,21840000,1,98
20215411911,1,4,12,21840000,1,98
20205408717,1,5,12,27300000,1,98
20221414314,1,4,12,21840000,1,98
20221414317,1,3,12,16380000,1,98
20221414323,1,3,12,16380000,1,98
20221414311,1,3,12,16380000,1,98
20221414320,1,3,12,16380000,1,98
20221414320,1,1,9,4095000,1,98
20207409508,1,3,12,16380000,1,98
20207409520,1,4,12,21840000,1,98
20207409523,1,3,12,16380000,1,98
20202407108,1,5,12,27300000,1,98
20202407114,1,3,12,16380000,1,98
20202407117,1,2,12,10920000,1,98
20202407123,1,2,12,10920000,1,98
20219413509,1,3,12,16380000,1,98
20219413523,1,2,12,10920000,1,98
20207409511,1,2,12,10920000,1,98
20202407120,1,4,12,21840000,1,98
20207409514,1,4,12,21840000,1,98
20207409517,1,5,12,27300000,1,98
20221414308,1,3,12,16380000,1,98
20227416307,1,3,12,16380000,1,98
20216412314,1,4,12,21840000,1,98
20216412317,1,3,12,16380000,1,98
20216412317,1,1,2,910000,1,98
20223415117,1,3,12,16380000,1,98
20223415120,1,3,12,16380000,1,98
20223415123,1,2,12,10920000,1,98
20210410717,1,5,12,27300000,1,98
20210410720,1,2,12,10920000,1,98
20210410720,1,1,10,4550000,1,98
20210410723,1,5,12,27300000,1,98
20216412320,1,3,12,16380000,1,98
20205408307,1,4,12,21840000,1,98
20205408308,1,1,12,5460000,1,98
20205408317,1,1,12,5460000,1,98
20205408320,1,3,12,16380000,1,98
20205408323,2,1,12,5460000,1,98
20205408711,1,4,12,21840000,1,98
20201406723,1,3,12,16380000,1,98
20206409123,1,2,12,10920000,1,98
20210410708,1,3,12,16380000,1,98
20205408315,1,4,12,21840000,1,98
20206409117,1,3,12,16380000,1,98
20206409108,1,4,12,21840000,1,98
20206409111,1,2,12,10920000,1,98
20206409120,1,2,12,10920000,1,98
20218413108,1,2,12,10920000,1,98
20218413111,1,2,12,10920000,1,98
20219413517,1,3,12,16380000,1,98
20222414708,1,4,12,21840000,1,98
20222414723,1,4,12,21840000,1,98
20202407508,1,3,12,16380000,1,98
20202407511,1,4,12,21840000,1,98
20202407514,1,3,12,16380000,1,98
20202407517,1,1,12,5460000,1,98
20202407517,2,4,12,21840000,1,98
20227416311,1,3,12,16380000,1,98
20227416317,1,3,12,16380000,1,98
20227416323,1,3,12,16380000,1,98
20219413508,1,3,12,16380000,1,98
20223415108,1,2,12,10920000,1,98
20223415114,1,2,12,10920000,1,98
20216412311,1,1,12,5460000,1,98
20216412311,3,1,12,5460000,1,98
20204407920,1,5,12,27300000,1,98
20219413520,1,4,12,21840000,1,98
20227416320,1,1,12,5460000,1,98
20227416320,2,2,12,10920000,1,98
20222414714,1,4,12,21840000,1,98
20222414717,1,3,12,16380000,1,98
20222414720,1,3,12,16380000,1,98
20214411520,1,3,12,16380000,1,98
20215411917,1,3,12,16380000,1,98
20219413514,1,3,12,16380000,1,98
20219413514,3,2,12,10920000,1,98
20218413117,1,3,12,16380000,1,98
20218412716,1,1,10,4550000,1,98
20218412716,1,2,12,10920000,1,98
20306419114,1,4,12,21840000,1,98
20323426323,1,3,12,16380000,1,98
20323426314,1,3,12,16380000,1,98
20313422708,1,1,12,5460000,1,98
20303417923,1,4,12,21840000,1,98
20323426317,1,3,12,16380000,1,98
20306419108,1,3,12,16380000,1,98
20310420708,1,2,12,10920000,1,98
20310420708,3,3,12,16380000,1,98
20310420723,1,2,12,10920000,1,98
20310420723,3,2,12,10920000,1,98
20310420717,1,1,12,5460000,1,98
20310420720,1,3,12,16380000,1,98
20314423123,1,3,12,16380000,1,98
20314423114,1,6,12,32760000,1,98
20314423117,1,1,8,3640000,1,98
20314423117,1,3,12,16380000,1,98
20315427508,1,2,12,10920000,1,98
20315427511,1,5,12,27300000,1,98
20320425108,1,3,12,16380000,1,98
20316423920,1,4,12,21840000,1,98
20316423914,1,1,3,1365000,1,98
20316423914,1,3,12,16380000,1,98
20311421523,1,3,12,16380000,1,98
20314423111,1,4,12,21840000,1,98
20314423108,1,1,12,5460000,1,98
20314423120,1,2,12,10920000,1,98
20323426308,1,5,12,27300000,1,98
20316423911,1,3,12,16380000,1,98
20316423923,1,1,12,5460000,1,98
20315427523,1,3,12,16380000,1,98
20315427520,1,5,12,27300000,1,98
20315427515,1,5,12,27300000,1,98
20315427515,3,2,12,10920000,1,98
20320425120,1,2,12,10920000,1,98
20320425114,1,3,12,16380000,1,98
20307420323,1,3,12,16380000,1,98
20307420308,1,3,12,16380000,1,98
20303417911,1,2,12,10920000,1,98
20303417911,3,4,12,21840000,1,98
20303417914,1,2,12,10920000,1,98
20303417920,1,3,12,16380000,1,98
20303417910,1,4,12,21840000,1,98
20307420317,1,4,12,21840000,1,98
20307420311,1,1,12,5460000,1,98
20315427517,1,4,12,21840000,1,98
20320425111,1,4,12,21840000,1,98
20320425123,1,4,12,21840000,1,98
20320425117,1,1,12,5460000,1,98
20320425117,2,1,12,5460000,1,98
20323426320,1,6,12,32760000,1,98
20306419508,1,1,12,5460000,1,98
20306419520,1,4,12,21840000,1,98
20319424316,1,2,12,10920000,1,98
20319424308,1,5,12,27300000,1,98
20312421923,1,2,12,10920000,1,98
20312421917,1,3,12,16380000,1,98
20312421911,1,5,12,27300000,1,98
20321425523,1,2,12,10920000,1,98
20321425514,1,4,12,21840000,1,98
20321425520,1,3,12,16380000,1,98
20321425515,1,2,12,10920000,1,98
20324426716,1,2,12,10920000,1,98
20324426711,1,5,12,27300000,1,98
20305418317,1,4,12,21840000,1,98
20305418317,5,1,12,5460000,1,98
20321425508,1,2,12,10920000,1,98
20321425511,1,6,12,32760000,1,98
20306419516,1,5,12,27300000,1,98
20306419523,1,3,12,16380000,1,98
20324426714,1,3,12,16380000,1,98
20324426708,1,4,12,21840000,1,98
20324426720,3,3,12,16380000,1,98
20324426723,1,4,12,21840000,1,98
20305418311,1,2,12,10920000,1,98
20305418311,3,1,1,455000,1,98
20305418311,3,3,12,16380000,1,98
20305418308,1,5,12,27300000,1,98
20305418320,1,5,12,27300000,1,98
20305418320,6,1,12,5460000,1,98
20313422718,1,4,12,21840000,1,98
20313422720,1,4,12,21840000,1,98
20313422723,1,5,12,27300000,1,98
20313422714,1,4,12,21840000,1,98
20302416723,1,3,12,16380000,1,98
20302416717,1,3,12,16380000,1,98
20302416710,1,5,12,27300000,1,98
20303417917,1,3,12,16380000,1,98
20311421518,1,5,12,27300000,1,98
20311421518,6,2,12,10920000,1,98
20306419509,1,3,12,16380000,1,98
20306419514,1,4,12,21840000,1,98
20326427911,1,3,12,16380000,1,98
20326427918,1,2,12,10920000,1,98
20326427923,1,3,12,16380000,1,98
20305418314,1,4,12,21840000,1,98
20312421920,1,4,12,21840000,1,98
20302417120,1,6,12,32760000,1,98
20302417108,1,4,12,21840000,1,98
20302417123,1,6,12,32760000,1,98
20302416720,1,3,12,16380000,1,98
20310420711,1,1,12,5460000,1,98
20307419914,1,3,12,16380000,1,98
20307419920,1,1,12,5460000,1,98
20307419923,1,4,12,21840000,1,98
20322425908,1,4,12,21840000,1,98
20322425916,1,2,12,10920000,1,98
20322425920,1,4,12,21840000,1,98
20322425923,1,2,12,10920000,1,98
20322425923,3,1,12,5460000,1,98
20307419917,1,2,12,10920000,1,98
20307419907,1,4,12,21840000,1,98
20307419908,1,1,12,5460000,1,98
20322425911,1,6,12,32760000,1,98
20322425917,1,4,12,21840000,1,98
20320424708,1,2,12,10920000,1,98
20320424711,1,1,12,5460000,1,98
20311421117,1,3,12,16380000,1,98
20311421120,1,1,9,4095000,1,98
20311421120,1,3,12,16380000,1,98
20325427123,1,4,12,21840000,1,98
20325427108,1,1,12,5460000,1,98
20325427111,1,2,12,10920000,1,98
20325427120,1,2,12,10920000,1,98
20314423520,1,3,12,16380000,1,98
20314423511,1,3,12,16380000,1,98
20314423508,1,4,12,21840000,1,98
20314423523,1,4,12,21840000,1,98
20314423517,1,4,12,21840000,1,98
20325427117,1,4,12,21840000,1,98
20305418723,1,2,12,10920000,1,98
20305418723,3,4,12,21840000,1,98
20305418717,1,5,12,27300000,1,98
20305418714,1,2,12,10920000,1,98
20305418712,4,6,12,32760000,1,98
20320424723,1,4,12,21840000,1,98
20313422311,1,2,12,10920000,1,98
20313422311,3,5,12,27300000,1,98
20313422311,4,3,12,16380000,1,98
20303417507,1,4,12,21840000,1,98
20303417523,1,2,12,10920000,1,98
20303417517,1,3,12,16380000,1,98
20303417520,1,3,12,16380000,1,98
20313422711,1,4,12,21840000,1,98
20306419111,1,4,12,21840000,1,98
20306419120,1,3,12,16380000,1,98
20306419117,1,5,12,27300000,1,98
20303417509,1,4,12,21840000,1,98
20305418708,1,7,12,38220000,1,98
20305418708,8,3,12,16380000,1,98
20313422308,1,2,12,10920000,1,98
20313422308,3,4,12,21840000,1,98
20313422315,1,3,12,16380000,1,98
20313422320,1,1,7,3185000,1,98
20313422320,1,2,12,10920000,1,98
20313422323,1,4,12,21840000,1,98
20313422317,1,2,12,10920000,1,98
20313422317,3,3,12,16380000,1,98
20305418720,1,2,12,10920000,1,98
20303417518,1,4,12,21840000,1,98
20306419123,1,2,12,10920000,1,98
20323426310,1,2,12,10920000,1,98
20323426310,3,3,12,16380000,1,98
20316423917,1,4,12,21840000,1,98
20316423909,1,3,12,16380000,1,98
20311421520,1,3,12,16380000,1,98
20311421510,1,4,12,21840000,1,98
20311421513,1,4,12,21840000,1,98
20311421511,1,4,12,21840000,1,98
20310420714,1,1,12,5460000,1,98
20305418323,1,5,12,27300000,1,98
20319424310,1,3,12,16380000,1,98
20326427913,1,5,12,27300000,1,98
20326427908,1,2,12,10920000,1,98
20326427908,3,2,12,10920000,1,98
20326427920,1,1,8,3640000,1,98
20326427920,1,2,12,10920000,1,98
20319424313,1,4,12,21840000,1,98
20302417114,1,3,12,16380000,1,98
20302417110,1,5,12,27300000,1,98
20312421914,1,4,12,21840000,1,98
20312421910,1,2,12,10920000,1,98
20302417117,1,3,12,16380000,1,98
20325427113,1,2,12,10920000,1,98
20320424714,1,4,12,21840000,1,98
20320424720,1,4,12,21840000,1,98
20320424717,1,5,12,27300000,1,98
20311421123,1,5,12,27300000,1,98
20311421114,1,3,12,16380000,1,98
20311421114,4,5,12,27300000,1,98
20311421110,1,2,12,10920000,1,98
20311421111,1,4,12,21840000,1,98
20314423516,1,1,12,5460000,1,98
20307420320,1,2,12,10920000,1,98
20307420314,1,5,12,27300000,1,98
20302416714,1,2,12,10920000,1,98
20302416711,1,2,12,10920000,1,98
20411436611,1,3,12,16380000,1,98
20411436617,1,6,12,32760000,1,98
20411436620,1,3,12,16380000,1,98
20411436614,1,3,12,16380000,1,98
20411436608,1,3,12,16380000,1,98
20411436623,1,5,12,27300000,1,98
20408434211,1,5,12,27300000,1,98
20408434220,1,2,12,10920000,1,98
20408434217,1,4,12,21840000,1,98
20408434214,1,3,12,16380000,1,98
20408434223,1,3,12,16380000,1,98
20408434208,1,4,12,21840000,1,98
20414437814,1,3,12,16380000,1,98
20414437811,1,3,12,16380000,1,98
20414437823,1,5,12,27300000,1,98
20414437808,1,2,12,10920000,1,98
20410435814,1,2,12,10920000,1,98
20410435808,1,3,12,16380000,1,98
20410435811,1,2,12,10920000,1,98
20410435820,1,2,12,10920000,1,98
20414437817,1,4,12,21840000,1,98
20414437820,1,6,12,32760000,1,98
20410435817,1,2,12,10920000,1,98
20410435823,1,3,12,16380000,1,98
20412437020,1,4,12,21840000,1,98
20412437023,1,3,12,16380000,1,98
20412437017,1,3,12,16380000,1,98
20412437014,1,4,12,21840000,1,98
20412437008,1,3,12,16380000,1,98
20412437012,1,3,12,16380000,1,98
20408434611,1,3,12,16380000,1,98
20408434623,1,1,12,5460000,1,98
20408434608,1,4,12,21840000,1,98
20408434614,1,4,12,21840000,1,98
20408434617,1,5,12,27300000,1,98
20408434620,1,4,12,21840000,1,98
20402429820,1,4,12,21840000,1,98
20402429812,1,7,12,38220000,1,98
20402429823,1,10,12,54600000,1,98
20402429816,1,7,12,38220000,1,98
20416438612,1,4,12,21840000,1,98
20416438614,1,2,12,10920000,1,98
20416438623,1,4,12,21840000,1,98
20416438620,1,2,12,10920000,1,98
20416438620,1,1,6,2730000,1,98
20406432620,1,5,12,27300000,1,98
20406432617,1,5,12,27300000,1,98
20402429809,1,2,12,10920000,1,98
20402429814,1,4,12,21840000,1,98
20416438617,1,2,12,10920000,1,98
20406432608,1,3,12,16380000,1,98
20403430214,1,4,12,21840000,1,98
20403430211,1,2,12,10920000,1,98
20403430223,1,1,12,5460000,1,98
20403430220,1,4,12,21840000,1,98
20417439014,1,1,12,5460000,1,98
20417439008,1,1,12,5460000,1,98
