Address,province,town
10003003114,22,3
10003003117,22,3
10003003120,22,3
10003003123,22,3
10003003207,22,3
10003003211,22,3
10003003213,22,3
10003003217,22,3
10003003220,22,3
10003003223,22,3
10003003309,22,3
10003003312,22,3
10003003315,22,3
10003003318,22,3
10003003320,22,3
10003003323,22,3
10003003507,22,3
10003003508,22,3
10003003514,22,3
10003003517,22,3
10003003520,22,3
10003003523,22,3
10004003611,22,4
10004003612,22,4
10004003614,22,4
10004003617,22,4
10004003620,22,4
10004003623,22,4
10004003808,22,4
10004003809,22,4
10004003817,22,4
10004003818,22,4
10004003820,22,4
10004003823,22,4
10004003911,22,4
10004003912,22,4
10004003916,22,4
10004003918,22,4
10004003920,22,4
10004003923,22,4
10004004008,22,4
10004004009,22,4
10004004014,22,4
10004004016,22,4
10004004020,22,4
10004004023,22,4
10004004109,22,4
10004004111,22,4
10004004115,22,4
10004004118,22,4
10004004120,22,4
10004004123,22,4
10004004210,22,4
10004004211,22,4
10004004215,22,4
10004004217,22,4
10004004220,22,4
10004004223,22,4
10004004308,22,4
10004004309,22,4
10004004317,22,4
10004004318,22,4
10004004320,22,4
10004004323,22,4
10004004411,22,4
10004004412,22,4
10004004413,22,4
10004004414,22,4
10004004420,22,4
10004004423,22,4
10004004508,22,4
10004004511,22,4
10004004513,22,4
10004004514,22,4
10004004520,22,4
10004004523,22,4
10005004608,22,5
10005004611,22,5
10005004613,22,5
10005004618,22,5
10005004620,22,5
10005004623,22,5
10005004707,22,5
10005004709,22,5
10005004713,22,5
10005004717,22,5
10005004720,22,5
10005004723,22,5
10005004808,22,5
10005004810,22,5
10005004814,22,5
10005004817,22,5
10005004820,22,5
10005004823,22,5
10005005008,22,5
10005005011,22,5
10005005014,22,5
10005005020,22,5
10005005023,22,5
10005005107,22,5
10005005109,22,5
10005005114,22,5
10005005116,22,5
10005005120,22,5
10005005123,22,5
10005005208,22,5
10005005211,22,5
10005005215,22,5
10005005217,22,5
10005005220,22,5
10005005223,22,5
10005005308,22,5
10005005309,22,5
10005005314,22,5
10005005317,22,5
10005005320,22,5
10005005323,22,5
10006005410,22,6
10006005411,22,6
10006005413,22,6
10006005414,22,6
10006005420,22,6
10006005423,22,6
10006005511,22,6
10006005512,22,6
10006005516,22,6
10006005518,22,6
10006005520,22,6
10006005523,22,6
10006005608,22,6
10006005611,22,6
10006005615,22,6
10006005617,22,6
10006005620,22,6
10006005623,22,6
10006005707,22,6
10006005708,22,6
10006005716,22,6
10006005718,22,6
10006005720,22,6
10006005723,22,6
10006005809,22,6
10006005810,22,6
10006005817,22,6
10006005818,22,6
10006005820,22,6
10006005823,22,6
10006005908,22,6
10006005910,22,6
10006005913,22,6
10006005917,22,6
10006005920,22,6
10006005923,22,6
10006006008,22,6
10006006012,22,6
10006006014,22,6
10006006015,22,6
10006006020,22,6
10006006023,22,6
10006006108,22,6
10006006109,22,6
10006006113,22,6
10006006114,22,6
10006006120,22,6
10006006123,22,6
10006006211,22,6
10006006212,22,6
10006006214,22,6
10006006216,22,6
10006006220,22,6
10006006223,22,6
10006006307,22,6
10006006308,22,6
10006006314,22,6
10006006315,22,6
10006006320,22,6
10006006323,22,6
10006006410,22,6
10006006411,22,6
10006006413,22,6
10006006417,22,6
10006006420,22,6
10006006423,22,6
10006006609,22,6
10006006611,22,6
10006006613,22,6
10006006616,22,6
10006006620,22,6
10006006623,22,6
10006006708,22,6
10006006712,22,6
10006006714,22,6
10006006717,22,6
10006006720,22,6
10006006723,22,6
10006006811,22,6
10006006812,22,6
10006006813,22,6
10006006814,22,6
10006006820,22,6
10006006823,22,6
10006006908,22,6
10006006910,22,6
10006006914,22,6
10006006917,22,6
10006006920,22,6
10006006923,22,6
10006007009,22,6
10006007010,22,6
10006007014,22,6
10006007017,22,6
10006007020,22,6
10006007023,22,6
10007007108,22,7
10007007111,22,7
10007007113,22,7
10007007114,22,7
10007007120,22,7
10007007123,22,7
10007007208,22,7
10007007211,22,7
10007007215,22,7
10007007217,22,7
10007007220,22,7
10007007223,22,7
10007007309,22,7
10007007312,22,7
10007007314,22,7
10007007317,22,7
10007007320,22,7
10007007323,22,7
10007007509,22,7
10007007511,22,7
10007007516,22,7
10007007517,22,7
10007007520,22,7
10007007523,22,7
10007007607,22,7
10007007611,22,7
10007007613,22,7
10007007617,22,7
10007007620,22,7
10007007623,22,7
10007007709,22,7
10007007712,22,7
10007007717,22,7
10007007718,22,7
10007007720,22,7
10007007723,22,7
10007007808,22,7
10007007810,22,7
10007007816,22,7
10007007818,22,7
10007007820,22,7
10007007823,22,7
10007007908,22,7
10007007911,22,7
10007007916,22,7
10007007917,22,7
10007007920,22,7
10007007923,22,7
10009008008,22,9
10009008011,22,9
10009008013,22,9
10009008018,22,9
10009008020,22,9
10009008023,22,9
10009008108,22,9
10009008111,22,9
10009008114,22,9
10009008117,22,9
10009008120,22,9
10009008123,22,9
10009008211,22,9
10009008212,22,9
10009008215,22,9
10009008217,22,9
10009008220,22,9
10009008223,22,9
10009008310,22,9
10009008311,22,9
10009008313,22,9
10009008317,22,9
10009008320,22,9
10009008323,22,9
10009008408,22,9
10009008410,22,9
10009008417,22,9
10009008418,22,9
10009008420,22,9
10009008423,22,9
10009008508,22,9
10009008512,22,9
10009008513,22,9
10009008518,22,9
10009008520,22,9
10009008523,22,9
10009008608,22,9
10009008611,22,9
10009008617,22,9
10009008618,22,9
10009008620,22,9
10009008623,22,9
10009008709,22,9
10009008711,22,9
10009008714,22,9
10009008717,22,9
10009008720,22,9
10009008723,22,9
10010008807,22,10
10010008808,22,10
10010008817,22,10
10010008820,22,10
10010008823,22,10
10010008907,22,10
10010008909,22,10
10010008915,22,10
10010008917,22,10
10010008920,22,10
10010008923,22,10
10010009008,22,10
10010009011,22,10
10010009015,22,10
10010009016,22,10
10010009020,22,10
10010009023,22,10
10010009111,22,10
10010009112,22,10
10010009115,22,10
10010009116,22,10
10010009120,22,10
10010009123,22,10
10010009208,22,10
10010009209,22,10
10010009214,22,10
10010009215,22,10
10010009220,22,10
10010009223,22,10
10010009308,22,10
10010009312,22,10
10010009314,22,10
10010009318,22,10
10010009320,22,10
10010009323,22,10
10010009408,22,10
10010009409,22,10
10010009413,22,10
10010009414,22,10
10010009420,22,10
10010009423,22,10
10011009508,22,11
10011009511,22,11
10011009514,22,11
10011009517,22,11
10011009520,22,11
10011009523,22,11
10011009609,22,11
10011009610,22,11
10011009614,22,11
10011009617,22,11
10011009620,22,11
10011009623,22,11
10011009708,22,11
10011009711,22,11
10011009714,22,11
10011009717,22,11
10011009720,22,11
10011009723,22,11
10011009808,22,11
10011009812,22,11
10011009813,22,11
10011009814,22,11
10011009820,22,11
10011009823,22,11
10011009908,22,11
10011009909,22,11
10011009913,22,11
10011009914,22,11
10011009920,22,11
10011009923,22,11
10012010011,22,12
10012010012,22,12
10012010015,22,12
10012010017,22,12
10012010020,22,12
10012010023,22,12
10012010108,22,12
10012010111,22,12
10012010114,22,12
10012010115,22,12
10012010120,22,12
10012010123,22,12
10012010208,22,12
10012010210,22,12
10012010214,22,12
10012010217,22,12
10012010220,22,12
10012010223,22,12
10012010308,22,12
10012010309,22,12
10012010314,22,12
10012010316,22,12
10012010320,22,12
10012010323,22,12
10013010407,22,13
10013010411,22,13
10013010415,22,13
10013010416,22,13
10013010420,22,13
10013010423,22,13
10013010608,22,13
10013010610,22,13
10013010614,22,13
10013010615,22,13
10013010620,22,13
10013010623,22,13
10013010709,22,13
10013010711,22,13
10013010714,22,13
10013010716,22,13
10013010720,22,13
10013010723,22,13
10101010808,8,1
10101010811,8,1
10101010814,8,1
10101010818,8,1
10101010820,8,1
10101010823,8,1
10101010907,8,1
10101010911,8,1
10101010915,8,1
10101010918,8,1
10101010920,8,1
10101010923,8,1
10101011008,8,1
10101011010,8,1
10101011016,8,1
10101011017,8,1
10101011020,8,1
10101011023,8,1
10101011108,8,1
10101011111,8,1
10101011115,8,1
10101011117,8,1
10101011120,8,1
10101011123,8,1
10101011208,8,1
10101011211,8,1
10101011215,8,1
10101011216,8,1
10101011220,8,1
10101011223,8,1
10101011307,8,1
10101011311,8,1
10101011315,8,1
10101011318,8,1
10101011320,8,1
10101011323,8,1
10101011407,8,1
10101011408,8,1
10101011414,8,1
10101011417,8,1
10101011420,8,1
10101011423,8,1
10101011508,8,1
10101011511,8,1
10101011515,8,1
10101011516,8,1
10101011520,8,1
10101011523,8,1
10101011608,8,1
10101011609,8,1
10101011614,8,1
10101011617,8,1
10101011620,8,1
10101011623,8,1
10102011707,8,2
10102011708,8,2
10102011717,8,2
10102011718,8,2
10102011720,8,2
10102011723,8,2
10102011808,8,2
10102011811,8,2
10102011814,8,2
10102011818,8,2
10102011820,8,2
10102011823,8,2
10102011907,8,2
10102011908,8,2
10102012008,8,2
10102012011,8,2
10102012014,8,2
10102012018,8,2
10102012020,8,2
10102012023,8,2
10102012109,8,2
10102012111,8,2
10102012113,8,2
10102012117,8,2
10102012120,8,2
10102012123,8,2
10102012209,8,2
10102012210,8,2
10102012214,8,2
10102012215,8,2
10102012220,8,2
10102012223,8,2
10102012310,8,2
10102012311,8,2
10102012314,8,2
10102012318,8,2
10102012320,8,2
10102012323,8,2
10102012410,8,2
10102012411,8,2
10102012416,8,2
10102012418,8,2
10102012420,8,2
10102012423,8,2
10102012508,8,2
10102012509,8,2
10102012514,8,2
10102012518,8,2
10102012520,8,2
10102012523,8,2
10103012608,8,3
10103012611,8,3
10103012613,8,3
10103012617,8,3
10103012620,8,3
10103012623,8,3
10103012710,8,3
10103012711,8,3
10103012714,8,3
10103012717,8,3
10103012720,8,3
10103012723,8,3
10103012808,8,3
10103012811,8,3
10103012813,8,3
10103012814,8,3
10103012820,8,3
10103012823,8,3
10103012907,8,3
10103012909,8,3
10103012914,8,3
10103012920,8,3
10103012923,8,3
10103013009,8,3
10103013011,8,3
10103013016,8,3
10103013017,8,3
10103013020,8,3
10103013023,8,3
10103013208,8,3
10103013212,8,3
10103013216,8,3
10103013218,8,3
10103013220,8,3
10103013223,8,3
10103013312,8,3
10103013314,8,3
10103013316,8,3
10103013320,8,3
10103013323,8,3
10103013408,8,3
10103013411,8,3
10103013414,8,3
10103013417,8,3
10103013420,8,3
10103013423,8,3
10103013508,8,3
10103013510,8,3
10103013515,8,3
10103013517,8,3
10103013520,8,3
10103013523,8,3
10103013607,8,3
10103013611,8,3
10103013614,8,3
10103013617,8,3
10103013620,8,3
10103013623,8,3
10103013708,8,3
10103013711,8,3
10103013714,8,3
10103013717,8,3
10103013720,8,3
10103013723,8,3
10103013807,8,3
10103013812,8,3
10103013817,8,3
10103013818,8,3
10103013820,8,3
10103013823,8,3
10104013909,8,4
10104013911,8,4
10104013914,8,4
10104013917,8,4
10104013920,8,4
10104013923,8,4
10104014008,8,4
10104014009,8,4
10104014014,8,4
10104014017,8,4
10104014020,8,4
10104014023,8,4
10104014108,8,4
10104014109,8,4
10104014114,8,4
10104014117,8,4
10104014120,8,4
10104014123,8,4
10104014210,8,4
10104014211,8,4
10104014213,8,4
10104014214,8,4
10104014220,8,4
10104014223,8,4
10104014320,8,4
10104014409,8,4
10104014411,8,4
10104014414,8,4
10104014416,8,4
10104014420,8,4
10104014423,8,4
10104014507,8,4
10104014511,8,4
10104014514,8,4
10104014518,8,4
10104014520,8,4
10104014523,8,4
10104014609,8,4
10104014611,8,4
10104014614,8,4
10104014617,8,4
10104014620,8,4
10104014623,8,4
10104014708,8,4
10104014711,8,4
10104014714,8,4
10104014717,8,4
10104014720,8,4
10104014723,8,4
10104014808,8,4
10104014809,8,4
10104014814,8,4
10104014817,8,4
10104014820,8,4
10104014823,8,4
10105014908,8,5
10105014911,8,5
10105014916,8,5
10105014917,8,5
10105014920,8,5
10105014923,8,5
10105015008,8,5
10105015011,8,5
10105015013,8,5
10105015016,8,5
10105015020,8,5
10105015023,8,5
10105015108,8,5
10105015109,8,5
10105015113,8,5
10105015114,8,5
10105015120,8,5
10105015123,8,5
10105015208,8,5
10105015209,8,5
10105015214,8,5
10105015218,8,5
10105015220,8,5
10105015223,8,5
10105015310,8,5
10105015311,8,5
10105015314,8,5
10105015317,8,5
10105015320,8,5
10105015323,8,5
10105015408,8,5
10105015409,8,5
10105015417,8,5
10105015423,8,5
10105015508,8,5
10105015608,8,5
10105015611,8,5
10105015616,8,5
10105015617,8,5
10105015620,8,5
10105015623,8,5
10105015708,8,5
10105015711,8,5
10105015714,8,5
10105015715,8,5
10105015720,8,5
10105015723,8,5
10105015808,8,5
10105015809,8,5
10105015814,8,5
10105015817,8,5
10105015820,8,5
10105015823,8,5
10105015910,8,5
10105015911,8,5
10105015914,8,5
10105015916,8,5
10105015920,8,5
10105015923,8,5
10105016008,8,5
10105016011,8,5
10105016014,8,5
10105016017,8,5
10105016020,8,5
10105016108,8,5
10105016109,8,5
10105016114,8,5
10105016118,8,5
10105016120,8,5
10105016123,8,5
10105016207,8,5
10105016209,8,5
10105016214,8,5
10105016215,8,5
10105016220,8,5
10105016223,8,5
10105016308,8,5
10105016312,8,5
10105016316,8,5
10105016317,8,5
10105016320,8,5
10105016323,8,5
10105016408,8,5
10105016409,8,5
10105016413,8,5
10105016418,8,5
10105016420,8,5
10105016423,8,5
10105016507,8,5
10105016512,8,5
10105016514,8,5
10105016517,8,5
10105016520,8,5
10105016523,8,5
10105016608,8,5
10105016612,8,5
10105016613,8,5
10105016617,8,5
10105016620,8,5
10105016623,8,5
10105016707,8,5
10105016712,8,5
10105016808,8,5
10105016811,8,5
10105016816,8,5
10105016817,8,5
10105016820,8,5
10105016823,8,5
10105016907,8,5
10105016909,8,5
10105016917,8,5
10105016918,8,5
10105016920,8,5
10105016923,8,5
10105017008,8,5
10105017010,8,5
10105017013,8,5
10105017016,8,5
10105017020,8,5
10105017023,8,5
10105017107,8,5
10105017108,8,5
10105017113,8,5
10105017115,8,5
10105017120,8,5
10105017123,8,5
10105017208,8,5
10105017211,8,5
10105017214,8,5
10105017216,8,5
10105017220,8,5
10105017223,8,5
10105017308,8,5
10105017311,8,5
10105017314,8,5
10105017315,8,5
10105017320,8,5
10105017323,8,5
10105017407,8,5
10105017410,8,5
10105017414,8,5
10105017416,8,5
10105017420,8,5
10105017423,8,5
10105017510,8,5
10105017511,8,5
10105017514,8,5
10105017517,8,5
10105017520,8,5
10105017523,8,5
10105017607,8,5
10105017612,8,5
10105017613,8,5
10105017614,8,5
10105017623,8,5
10105017708,8,5
10105017709,8,5
10105017715,8,5
10105017717,8,5
10105017720,8,5
10105017723,8,5
10105017808,8,5
10105017811,8,5
10105017815,8,5
10105017818,8,5
10105017820,8,5
10105017823,8,5
10105017912,8,5
10106018010,8,6
10106018011,8,6
10106018014,8,6
10106018017,8,6
10106018020,8,6
10106018023,8,6
10106018108,8,6
10106018111,8,6
10106018113,8,6
10106018114,8,6
10106018120,8,6
10106018123,8,6
10106018207,8,6
10106018211,8,6
10106018214,8,6
10106018217,8,6
10106018220,8,6
10106018223,8,6
10106018308,8,6
10106018311,8,6
10106018314,8,6
10106018315,8,6
10106018320,8,6
10106018323,8,6
10106018408,8,6
10106018411,8,6
10106018413,8,6
10106018418,8,6
10106018420,8,6
10106018423,8,6
10106018510,8,6
10106018511,8,6
10106018514,8,6
10106018516,8,6
10106018520,8,6
10106018523,8,6
10106018607,8,6
10106018608,8,6
10106018617,8,6
10106018618,8,6
10106018620,8,6
10106018623,8,6
10106018710,8,6
10106018711,8,6
10106018714,8,6
10106018715,8,6
10106018720,8,6
10106018723,8,6
10107018811,8,7
10107018812,8,7
10107018813,8,7
10107018815,8,7
10107018820,8,7
10107018823,8,7
10107018910,8,7
10107018911,8,7
10107018913,8,7
10107018916,8,7
10107018920,8,7
10107018923,8,7
10107019008,8,7
10107019010,8,7
10107019015,8,7
10107019017,8,7
10107019020,8,7
10107019023,8,7
10107019109,8,7
10107019114,8,7
10107019115,8,7
10107019123,8,7
10107019210,8,7
10107019211,8,7
10107019216,8,7
10107019217,8,7
10107019220,8,7
10107019223,8,7
10107019310,8,7
10107019311,8,7
10107019313,8,7
10107019314,8,7
10107019320,8,7
10107019323,8,7
10107019410,8,7
10107019411,8,7
10107019413,8,7
10107019414,8,7
10107019420,8,7
10107019508,8,7
10107019511,8,7
10107019513,8,7
10107019518,8,7
10107019520,8,7
10107019523,8,7
10107019607,8,7
10107019611,8,7
10107019614,8,7
10107019616,8,7
10107019620,8,7
10107019623,8,7
10107019708,8,7
10107019709,8,7
10107019714,8,7
10107019717,8,7
10107019720,8,7
10107019723,8,7
10108019808,8,8
10108019811,8,8
10108019813,8,8
10108019815,8,8
10108019820,8,8
10108019823,8,8
10108019907,8,8
10108019908,8,8
10108019913,8,8
10108019917,8,8
10108019920,8,8
10108019923,8,8
10108020008,8,8
10108020011,8,8
10108020014,8,8
10108020018,8,8
10108020020,8,8
10108020023,8,8
10108020109,8,8
10108020110,8,8
10108020113,8,8
10108020115,8,8
10108020120,8,8
10108020123,8,8
10108020208,8,8
10108020211,8,8
10108020216,8,8
10108020218,8,8
10108020220,8,8
10108020223,8,8
10108020314,8,8
10108020317,8,8
10108020408,8,8
10108020411,8,8
10108020414,8,8
10108020417,8,8
10108020420,8,8
10108020423,8,8
10108020507,8,8
10108020508,8,8
10108020513,8,8
10108020517,8,8
10108020520,8,8
10108020523,8,8
10109020608,8,9
10109020611,8,9
10109020613,8,9
10109020617,8,9
10109020620,8,9
10109020623,8,9
10109020709,8,9
10109020711,8,9
10109020714,8,9
10109020717,8,9
10109020720,8,9
10109020723,8,9
10109020809,8,9
10109020812,8,9
10109020813,8,9
10109020814,8,9
10109020820,8,9
10109020823,8,9
10109020908,8,9
10109020912,8,9
10109020913,8,9
10109020914,8,9
10109020920,8,9
10109020923,8,9
10109021007,8,9
10109021010,8,9
10109021014,8,9
10109021018,8,9
10109021020,8,9
10109021023,8,9
10109021110,8,9
10109021111,8,9
10109021114,8,9
10109021118,8,9
10109021120,8,9
10109021123,8,9
10109021210,8,9
10109021211,8,9
10109021217,8,9
10109021220,8,9
10109021223,8,9
10110021308,8,10
10110021310,8,10
10110021314,8,10
10110021317,8,10
10110021320,8,10
10110021323,8,10
10110021407,8,10
10110021411,8,10
10110021414,8,10
10110021418,8,10
10110021420,8,10
10110021423,8,10
10110021507,8,10
10110021512,8,10
10110021517,8,10
10110021608,8,10
10110021611,8,10
10110021613,8,10
10110021615,8,10
10110021620,8,10
10110021623,8,10
10110021708,8,10
10110021711,8,10
10110021714,8,10
10110021717,8,10
10110021720,8,10
10110021723,8,10
10110021810,8,10
10110021811,8,10
10110021817,8,10
10110021818,8,10
10110021820,8,10
10110021823,8,10
10110021908,8,10
10110021911,8,10
10110021914,8,10
10110021917,8,10
10110021920,8,10
10110021923,8,10
10110022009,8,10
10110022010,8,10
10110022013,8,10
10110022014,8,10
10110022020,8,10
10110022023,8,10
10110022110,8,10
10110022111,8,10
10110022114,8,10
10110022115,8,10
10110022120,8,10
10110022123,8,10
10110022210,8,10
10110022211,8,10
10110022214,8,10
10110022215,8,10
10110022220,8,10
10110022223,8,10
10110022309,8,10
10110022311,8,10
10110022314,8,10
10110022317,8,10
10110022320,8,10
10110022323,8,10
10111022407,8,11
10111022408,8,11
10111022413,8,11
10111022417,8,11
10111022420,8,11
10111022423,8,11
10111022510,8,11
10111022511,8,11
10111022517,8,11
10111022518,8,11
10111022520,8,11
10111022608,8,11
10111022609,8,11
10111022614,8,11
10111022616,8,11
10111022620,8,11
10111022623,8,11
10111022710,8,11
10111022715,8,11
10111022723,8,11
10111022808,8,11
10111022809,8,11
10111022817,8,11
10111022820,8,11
10111022823,8,11
10111022907,8,11
10111022911,8,11
10111022915,8,11
10111022916,8,11
10111022920,8,11
10111022923,8,11
10111023008,8,11
10111023011,8,11
10111023017,8,11
10111023018,8,11
10111023020,8,11
10111023023,8,11
10111023108,8,11
10111023111,8,11
10111023115,8,11
10111023116,8,11
10111023120,8,11
10111023123,8,11
10111023211,8,11
10111023212,8,11
10111023216,8,11
10111023217,8,11
10111023223,8,11
10111023310,8,11
10111023311,8,11
10111023317,8,11
10111023318,8,11
10111023323,8,11
10111023408,8,11
10111023410,8,11
10111023414,8,11
10111023417,8,11
10111023420,8,11
10111023423,8,11
10111023510,8,11
10111023511,8,11
10111023513,8,11
10111023514,8,11
10111023520,8,11
10111023523,8,11
10112023608,8,12
10112023612,8,12
10112023614,8,12
10112023615,8,12
10112023620,8,12
10112023623,8,12
10112023707,8,12
10112023708,8,12
10112023713,8,12
10112023715,8,12
10112023720,8,12
10112023723,8,12
10112023807,8,12
10112023808,8,12
10112023814,8,12
10112023817,8,12
10112023820,8,12
10112023823,8,12
10112023908,8,12
10112023915,8,12
10112023917,8,12
10113024008,8,13
10113024010,8,13
10113024013,8,13
10113024014,8,13
10113024020,8,13
10113024023,8,13
10113024108,8,13
10113024111,8,13
10113024114,8,13
10113024117,8,13
10113024120,8,13
10113024123,8,13
10113024207,8,13
10113024208,8,13
10113024214,8,13
10113024217,8,13
10113024220,8,13
10113024223,8,13
10113024307,8,13
10113024308,8,13
10113024314,8,13
10113024317,8,13
10113024320,8,13
10113024323,8,13
10113024408,8,13
10113024411,8,13
10113024414,8,13
10113024417,8,13
10113024420,8,13
10113024423,8,13
10114024510,8,14
10114024511,8,14
10114024513,8,14
10114024514,8,14
10114024520,8,14
10114024523,8,14
10114024607,8,14
10114024608,8,14
10114024614,8,14
10114024617,8,14
10114024620,8,14
10114024623,8,14
10114024708,8,14
10114024709,8,14
10114024715,8,14
10114024718,8,14
10114024720,8,14
10114024723,8,14
10114024809,8,14
10114024810,8,14
10114024814,8,14
10114024818,8,14
10114024820,8,14
10114024823,8,14
10114024909,8,14
10114024911,8,14
10114024913,8,14
10114024914,8,14
10114024920,8,14
10114024923,8,14
10114025008,8,14
10114025009,8,14
10114025017,8,14
10114025020,8,14
10114025023,8,14
10115025108,8,15
10115025117,8,15
10115025210,8,15
10115025211,8,15
10115025214,8,15
10115025217,8,15
10115025220,8,15
10115025223,8,15
10115025308,8,15
10115025309,8,15
10115025316,8,15
10115025317,8,15
10115025320,8,15
10115025323,8,15
10115025408,8,15
10115025411,8,15
10115025414,8,15
10115025416,8,15
10115025420,8,15
10115025423,8,15
10115025508,8,15
10115025511,8,15
10115025516,8,15
10115025517,8,15
10115025520,8,15
10115025523,8,15
10116025608,8,16
10116025611,8,16
10116025616,8,16
10116025617,8,16
10116025620,8,16
10116025623,8,16
10116025708,8,16
10116025711,8,16
10116025714,8,16
10116025717,8,16
10116025720,8,16
10116025723,8,16
10116025808,8,16
10116025809,8,16
10116025814,8,16
10116025816,8,16
10116025820,8,16
10116025823,8,16
10116025907,8,16
10116025909,8,16
10116025915,8,16
10116025916,8,16
10116025920,8,16
10116025923,8,16
10116026008,8,16
10116026010,8,16
10116026013,8,16
10116026014,8,16
10116026020,8,16
10116026023,8,16
10201026111,23,1
10201026114,23,1
10201026117,23,1
10201026120,23,1
10201026123,23,1
10201026208,23,1
10201026211,23,1
10201026217,23,1
10201026223,23,1
10201026313,23,1
10201026317,23,1
10201026320,23,1
10201026323,23,1
10201026408,23,1
10201026411,23,1
10201026420,23,1
10201026423,23,1
10201026508,23,1
10201026512,23,1
10201026514,23,1
10201026608,23,1
10201026611,23,1
10201026613,23,1
10201026614,23,1
10201026620,23,1
10201026708,23,1
10201026717,23,1
10201026720,23,1
10201026723,23,1
10201026808,23,1
10201026814,23,1
10201026817,23,1
10201026820,23,1
10201026823,23,1
10201026908,23,1
10201026911,23,1
10201026917,23,1
10202027011,23,2
10202027014,23,2
10202027015,23,2
10202027020,23,2
10202027023,23,2
10202027108,23,2
10202027111,23,2
10202027114,23,2
10202027117,23,2
10202027123,23,2
10202027208,23,2
10202027213,23,2
10202027217,23,2
10202027223,23,2
10202027308,23,2
10202027311,23,2
10202027314,23,2
10202027315,23,2
10202027323,23,2
10202027409,23,2
10202027411,23,2
10202027417,23,2
10202027420,23,2
10202027423,23,2
10202027508,23,2
10202027517,23,2
10202027520,23,2
10202027523,23,2
10202027614,23,2
10202027708,23,2
10202027711,23,2
10202027714,23,2
10202027717,23,2
10202027723,23,2
10202027808,23,2
10202027811,23,2
10202027814,23,2
10204027908,23,4
10204027911,23,4
10204027917,23,4
10204027918,23,4
10204027923,23,4
10204028008,23,4
10204028011,23,4
10204028014,23,4
10204028017,23,4
10204028020,23,4
10204028108,23,4
10204028118,23,4
10204028208,23,4
10204028211,23,4
10204028214,23,4
10204028215,23,4
10204028223,23,4
10204028308,23,4
10204028311,23,4
10204028314,23,4
10204028317,23,4
10204028323,23,4
10204028408,23,4
10204028411,23,4
10204028414,23,4
10204028417,23,4
10204028420,23,4
10204028423,23,4
10205028508,23,5
10205028511,23,5
10205028513,23,5
10205028523,23,5
10205028611,23,5
10205028613,23,5
