Address,province,town
10004003835,22,4
10004003921,22,4
10004003922,22,4
10004003926,22,4
10004003930,22,4
10004003932,22,4
10004003935,22,4
10004004019,22,4
10004004024,22,4
10004004026,22,4
10004004029,22,4
10004004032,22,4
10004004035,22,4
10004004119,22,4
10004004121,22,4
10004004126,22,4
10004004132,22,4
10004004135,22,4
10004004219,22,4
10004004223,22,4
10004004227,22,4
10004004230,22,4
10004004232,22,4
10004004235,22,4
10004004323,22,4
10004004324,22,4
10004004327,22,4
10004004329,22,4
10004004332,22,4
10004004335,22,4
10004004421,22,4
10004004423,22,4
10004004428,22,4
10004004429,22,4
10004004432,22,4
10004004435,22,4
10004004520,22,4
10004004522,22,4
10004004526,22,4
10004004530,22,4
10004004532,22,4
10004004535,22,4
10005004619,22,5
10005004624,22,5
10005004625,22,5
10005004627,22,5
10005004632,22,5
10005004635,22,5
10005004721,22,5
10005004724,22,5
10005004726,22,5
10005004728,22,5
10005004732,22,5
10005004735,22,5
10005004819,22,5
10005004824,22,5
10005004825,22,5
10005004829,22,5
10005004832,22,5
10005004835,22,5
10005005021,22,5
10005005026,22,5
10005005027,22,5
10005005032,22,5
10005005035,22,5
10005005120,22,5
10005005124,22,5
10005005126,22,5
10005005128,22,5
10005005132,22,5
10005005135,22,5
10005005219,22,5
10005005221,22,5
10005005229,22,5
10005005230,22,5
10005005232,22,5
10005005235,22,5
10005005320,22,5
10005005323,22,5
10005005326,22,5
10005005329,22,5
10005005332,22,5
10005005335,22,5
10006005420,22,6
10006005423,22,6
10006005425,22,6
10006005427,22,6
10006005432,22,6
10006005435,22,6
10006005522,22,6
10006005523,22,6
10006005526,22,6
10006005530,22,6
10006005532,22,6
10006005535,22,6
10006005620,22,6
10006005622,22,6
10006005625,22,6
10006005632,22,6
10006005635,22,6
10006005719,22,6
10006005724,22,6
10006005727,22,6
10006005730,22,6
10006005732,22,6
10006005735,22,6
10006005820,22,6
10006005822,22,6
10006005825,22,6
10006005830,22,6
10006005832,22,6
10006005835,22,6
10006005921,22,6
10006005924,22,6
10006005928,22,6
10006005930,22,6
10006005932,22,6
10006005935,22,6
10006006019,22,6
10006006020,22,6
10006006027,22,6
10006006029,22,6
10006006032,22,6
10006006035,22,6
10006006122,22,6
10006006124,22,6
10006006126,22,6
10006006127,22,6
10006006132,22,6
10006006135,22,6
10006006219,22,6
10006006221,22,6
10006006225,22,6
10006006230,22,6
10006006232,22,6
10006006235,22,6
10006006321,22,6
10006006322,22,6
10006006326,22,6
10006006330,22,6
10006006332,22,6
10006006335,22,6
10006006420,22,6
10006006423,22,6
10006006427,22,6
10006006429,22,6
10006006432,22,6
10006006435,22,6
10006006620,22,6
10006006622,22,6
10006006625,22,6
10006006627,22,6
10006006632,22,6
10006006635,22,6
10006006722,22,6
10006006723,22,6
10006006726,22,6
10006006729,22,6
10006006732,22,6
10006006735,22,6
10006006819,22,6
10006006823,22,6
10006006827,22,6
10006006830,22,6
10006006832,22,6
10006006835,22,6
10006006920,22,6
10006006922,22,6
10006006926,22,6
10006006929,22,6
10006006932,22,6
10006006935,22,6
10006007019,22,6
10006007020,22,6
10006007028,22,6
10006007029,22,6
10006007032,22,6
10006007035,22,6
10007007121,22,7
10007007123,22,7
10007007125,22,7
10007007129,22,7
10007007132,22,7
10007007135,22,7
10007007222,22,7
10007007223,22,7
10007007226,22,7
10007007229,22,7
10007007232,22,7
10007007235,22,7
10007007321,22,7
10007007324,22,7
10007007325,22,7
10007007328,22,7
10007007332,22,7
10007007335,22,7
10007007522,22,7
10007007523,22,7
10007007525,22,7
10007007529,22,7
10007007532,22,7
10007007535,22,7
10007007621,22,7
10007007627,22,7
10007007629,22,7
10007007632,22,7
10007007635,22,7
10007007722,22,7
10007007723,22,7
10007007725,22,7
10007007730,22,7
10007007732,22,7
10007007735,22,7
10007007820,22,7
10007007821,22,7
10007007825,22,7
10007007829,22,7
10007007832,22,7
10007007835,22,7
10007007920,22,7
10007007922,22,7
10007007925,22,7
10007007929,22,7
10007007932,22,7
10007007935,22,7
10009008019,22,9
10009008021,22,9
10009008026,22,9
10009008027,22,9
10009008032,22,9
10009008035,22,9
10009008121,22,9
10009008123,22,9
10009008128,22,9
10009008129,22,9
10009008132,22,9
10009008135,22,9
10009008219,22,9
10009008224,22,9
10009008229,22,9
10009008230,22,9
10009008232,22,9
10009008235,22,9
10009008319,22,9
10009008323,22,9
10009008325,22,9
10009008330,22,9
10009008332,22,9
10009008335,22,9
10009008420,22,9
10009008421,22,9
10009008425,22,9
10009008429,22,9
10009008432,22,9
10009008435,22,9
10009008520,22,9
10009008524,22,9
10009008527,22,9
10009008530,22,9
10009008532,22,9
10009008535,22,9
10009008620,22,9
10009008624,22,9
10009008626,22,9
10009008629,22,9
10009008632,22,9
10009008635,22,9
10009008720,22,9
10009008722,22,9
10009008726,22,9
10009008729,22,9
10009008732,22,9
10009008735,22,9
10010008820,22,10
10010008823,22,10
10010008825,22,10
10010008828,22,10
10010008832,22,10
10010008835,22,10
10010008922,22,10
10010008923,22,10
10010008926,22,10
10010008929,22,10
10010008932,22,10
10010008935,22,10
10010009022,22,10
10010009023,22,10
10010009029,22,10
10010009030,22,10
10010009032,22,10
10010009035,22,10
10010009119,22,10
10010009120,22,10
10010009125,22,10
10010009132,22,10
10010009135,22,10
10010009220,22,10
10010009224,22,10
10010009226,22,10
10010009227,22,10
10010009232,22,10
10010009235,22,10
10010009321,22,10
10010009322,22,10
10010009325,22,10
10010009329,22,10
10010009332,22,10
10010009335,22,10
10010009422,22,10
10010009423,22,10
10010009426,22,10
10010009429,22,10
10010009432,22,10
10010009435,22,10
10011009519,22,11
10011009524,22,11
10011009526,22,11
10011009527,22,11
10011009532,22,11
10011009535,22,11
10011009622,22,11
10011009623,22,11
10011009626,22,11
10011009629,22,11
10011009632,22,11
10011009635,22,11
10011009720,22,11
10011009721,22,11
10011009725,22,11
10011009729,22,11
10011009732,22,11
10011009735,22,11
10011009820,22,11
10011009823,22,11
10011009829,22,11
10011009830,22,11
10011009832,22,11
10011009835,22,11
10011009920,22,11
10011009923,22,11
10011009927,22,11
10011009929,22,11
10011009932,22,11
10011009935,22,11
10012010020,22,12
10012010022,22,12
10012010025,22,12
10012010026,22,12
10012010032,22,12
10012010035,22,12
10012010120,22,12
10012010123,22,12
10012010128,22,12
10012010129,22,12
10012010132,22,12
10012010135,22,12
10012010222,22,12
10012010223,22,12
10012010226,22,12
10012010229,22,12
10012010232,22,12
10012010235,22,12
10012010319,22,12
10012010321,22,12
10012010327,22,12
10012010328,22,12
10012010332,22,12
10012010335,22,12
10013010423,22,13
10013010424,22,13
10013010425,22,13
10013010428,22,13
10013010432,22,13
10013010435,22,13
10013010622,22,13
10013010623,22,13
10013010626,22,13
10013010627,22,13
10013010632,22,13
10013010635,22,13
10013010719,22,13
10013010720,22,13
10013010726,22,13
10013010729,22,13
10013010732,22,13
10013010735,22,13
10101010820,8,1
10101010822,8,1
10101010827,8,1
10101010829,8,1
10101010832,8,1
10101010835,8,1
10101010919,8,1
10101010923,8,1
10101010925,8,1
10101010929,8,1
10101010932,8,1
10101010935,8,1
10101011019,8,1
10101011020,8,1
10101011025,8,1
10101011030,8,1
10101011032,8,1
10101011119,8,1
10101011120,8,1
10101011128,8,1
10101011129,8,1
10101011132,8,1
10101011135,8,1
10101011219,8,1
10101011220,8,1
10101011226,8,1
10101011229,8,1
10101011232,8,1
10101011235,8,1
10101011321,8,1
10101011322,8,1
10101011325,8,1
10101011326,8,1
10101011332,8,1
10101011335,8,1
10101011420,8,1
10101011424,8,1
10101011425,8,1
10101011427,8,1
10101011432,8,1
10101011435,8,1
10101011520,8,1
10101011522,8,1
10101011529,8,1
10101011530,8,1
10101011532,8,1
10101011535,8,1
10101011620,8,1
10101011623,8,1
10101011625,8,1
10101011629,8,1
10101011632,8,1
10101011635,8,1
10102011721,8,2
10102011722,8,2
10102011726,8,2
10102011728,8,2
10102011732,8,2
10102011735,8,2
10102011819,8,2
10102011826,8,2
10102011832,8,2
10102011835,8,2
10102011919,8,2
10102011921,8,2
10102011928,8,2
10102011932,8,2
10102011935,8,2
10102012021,8,2
10102012026,8,2
10102012029,8,2
10102012032,8,2
10102012035,8,2
10102012120,8,2
10102012123,8,2
10102012126,8,2
10102012132,8,2
10102012135,8,2
10102012220,8,2
10102012224,8,2
10102012225,8,2
10102012230,8,2
10102012232,8,2
10102012321,8,2
10102012324,8,2
10102012325,8,2
10102012330,8,2
10102012332,8,2
10102012335,8,2
10102012420,8,2
10102012422,8,2
10102012426,8,2
10102012432,8,2
10102012435,8,2
10102012519,8,2
10102012521,8,2
10102012526,8,2
10102012529,8,2
10102012532,8,2
10102012535,8,2
10103012620,8,3
10103012623,8,3
10103012629,8,3
10103012632,8,3
10103012635,8,3
10103012723,8,3
10103012724,8,3
10103012730,8,3
10103012732,8,3
10103012735,8,3
10103012822,8,3
10103012823,8,3
10103012826,8,3
10103012830,8,3
10103012832,8,3
10103012919,8,3
10103012920,8,3
10103012926,8,3
10103012927,8,3
10103012932,8,3
10103012935,8,3
10103013021,8,3
10103013024,8,3
10103013029,8,3
10103013030,8,3
10103013032,8,3
10103013035,8,3
10103013122,8,3
10103013123,8,3
10103013125,8,3
10103013129,8,3
10103013132,8,3
10103013135,8,3
10103013220,8,3
10103013223,8,3
10103013226,8,3
10103013232,8,3
10103013235,8,3
10103013319,8,3
10103013320,8,3
10103013326,8,3
10103013329,8,3
10103013332,8,3
10103013335,8,3
10103013419,8,3
10103013422,8,3
10103013429,8,3
10103013432,8,3
10103013435,8,3
10103013524,8,3
10103013526,8,3
10103013530,8,3
10103013532,8,3
10103013535,8,3
10103013620,8,3
10103013621,8,3
10103013626,8,3
10103013629,8,3
10103013632,8,3
10103013635,8,3
10103013722,8,3
10103013727,8,3
10103013729,8,3
10103013732,8,3
10103013735,8,3
10103013820,8,3
10103013821,8,3
10103013829,8,3
10103013830,8,3
10104013923,8,4
10104013924,8,4
10104013929,8,4
10104013930,8,4
10104013932,8,4
10104013935,8,4
10104014020,8,4
10104014023,8,4
10104014026,8,4
10104014027,8,4
10104014032,8,4
10104014035,8,4
10104014123,8,4
10104014124,8,4
10104014128,8,4
10104014130,8,4
10104014132,8,4
10104014135,8,4
10104014222,8,4
10104014223,8,4
10104014226,8,4
10104014229,8,4
10104014232,8,4
10104014235,8,4
10104014320,8,4
10104014327,8,4
10104014329,8,4
10104014332,8,4
10104014335,8,4
10104014419,8,4
10104014424,8,4
10104014426,8,4
10104014429,8,4
10104014432,8,4
10104014435,8,4
10104014522,8,4
10104014523,8,4
10104014526,8,4
10104014529,8,4
10104014532,8,4
10104014535,8,4
10104014620,8,4
10104014621,8,4
10104014627,8,4
10104014629,8,4
10104014632,8,4
10104014635,8,4
10104014723,8,4
10104014724,8,4
10104014727,8,4
10104014729,8,4
10104014732,8,4
10104014735,8,4
10104014820,8,4
10104014822,8,4
10104014826,8,4
10104014829,8,4
10104014832,8,4
10104014835,8,4
10105014920,8,5
10105014921,8,5
10105014925,8,5
10105014927,8,5
10105014932,8,5
10105014935,8,5
10105015019,8,5
10105015021,8,5
10105015029,8,5
10105015030,8,5
10105015032,8,5
10105015035,8,5
10105015120,8,5
10105015123,8,5
10105015126,8,5
10105015130,8,5
10105015132,8,5
10105015222,8,5
10105015224,8,5
10105015225,8,5
10105015227,8,5
10105015235,8,5
10105015320,8,5
10105015324,8,5
10105015328,8,5
10105015335,8,5
10105015420,8,5
10105015424,8,5
10105015426,8,5
10105015427,8,5
10105015432,8,5
10105015435,8,5
10105015520,8,5
10105015523,8,5
10105015526,8,5
10105015532,8,5
10105015620,8,5
10105015624,8,5
10105015629,8,5
10105015635,8,5
10105015719,8,5
10105015721,8,5
10105015730,8,5
10105015732,8,5
10105015822,8,5
10105015824,8,5
10105015826,8,5
10105015829,8,5
10105015832,8,5
10105015835,8,5
10105015919,8,5
10105015920,8,5
10105015929,8,5
10105015932,8,5
10105015935,8,5
10105016020,8,5
10105016026,8,5
10105016029,8,5
10105016035,8,5
10105016120,8,5
10105016122,8,5
10105016132,8,5
10105016220,8,5
10105016223,8,5
10105016226,8,5
10105016229,8,5
10105016232,8,5
10105016235,8,5
10105016319,8,5
10105016320,8,5
10105016328,8,5
10105016330,8,5
10105016332,8,5
10105016335,8,5
10105016419,8,5
10105016423,8,5
10105016425,8,5
10105016432,8,5
10105016435,8,5
10105016523,8,5
10105016524,8,5
10105016526,8,5
10105016529,8,5
10105016532,8,5
10105016535,8,5
10105016620,8,5
10105016625,8,5
10105016626,8,5
10105016632,8,5
10105016635,8,5
10105016719,8,5
10105016720,8,5
10105016725,8,5
10105016730,8,5
10105016732,8,5
10105016735,8,5
10105016820,8,5
10105016823,8,5
10105016826,8,5
10105016830,8,5
10105016832,8,5
10105016835,8,5
10105016920,8,5
10105016923,8,5
10105016926,8,5
10105016929,8,5
10105016932,8,5
10105016935,8,5
10105017019,8,5
10105017023,8,5
10105017026,8,5
10105017030,8,5
10105017032,8,5
10105017122,8,5
10105017123,8,5
10105017126,8,5
10105017132,8,5
10105017135,8,5
10105017219,8,5
10105017221,8,5
10105017226,8,5
10105017229,8,5
10105017232,8,5
10105017235,8,5
10105017320,8,5
10105017323,8,5
10105017326,8,5
10105017329,8,5
10105017332,8,5
10105017420,8,5
10105017423,8,5
10105017430,8,5
10105017432,8,5
10105017435,8,5
10105017519,8,5
10105017522,8,5
10105017526,8,5
10105017529,8,5
10105017532,8,5
10105017535,8,5
10105017620,8,5
10105017629,8,5
10105017630,8,5
10105017632,8,5
10105017635,8,5
10105017720,8,5
10105017721,8,5
10105017726,8,5
10105017729,8,5
10105017735,8,5
10105017819,8,5
10105017822,8,5
10105017825,8,5
10105017828,8,5
10105017832,8,5
10105017919,8,5
10105017924,8,5
10105017932,8,5
10106018020,8,6
10106018023,8,6
10106018026,8,6
10106018029,8,6
10106018032,8,6
10106018035,8,6
10106018119,8,6
10106018124,8,6
10106018129,8,6
10106018130,8,6
10106018132,8,6
10106018135,8,6
10106018221,8,6
10106018224,8,6
10106018226,8,6
10106018229,8,6
10106018232,8,6
10106018235,8,6
10106018320,8,6
10106018323,8,6
10106018326,8,6
10106018332,8,6
10106018335,8,6
10106018419,8,6
10106018420,8,6
10106018426,8,6
10106018430,8,6
10106018432,8,6
10106018435,8,6
10106018520,8,6
10106018523,8,6
10106018527,8,6
10106018529,8,6
10106018532,8,6
10106018535,8,6
10106018619,8,6
10106018620,8,6
10106018628,8,6
10106018629,8,6
10106018632,8,6
10106018635,8,6
10106018721,8,6
10106018723,8,6
10106018729,8,6
10106018730,8,6
10106018732,8,6
10106018735,8,6
10107018819,8,7
10107018823,8,7
10107018827,8,7
10107018829,8,7
10107018832,8,7
10107018835,8,7
10107018919,8,7
10107018921,8,7
10107018926,8,7
10107018930,8,7
10107018932,8,7
10107018935,8,7
10107019022,8,7
10107019023,8,7
10107019025,8,7
10107019027,8,7
10107019032,8,7
10107019035,8,7
10107019120,8,7
10107019122,8,7
10107019125,8,7
10107019129,8,7
10107019132,8,7
10107019135,8,7
10107019223,8,7
10107019224,8,7
10107019229,8,7
10107019232,8,7
10107019235,8,7
10107019321,8,7
10107019322,8,7
10107019326,8,7
10107019329,8,7
10107019332,8,7
10107019335,8,7
10107019419,8,7
10107019420,8,7
10107019427,8,7
10107019430,8,7
10107019432,8,7
10107019435,8,7
10107019520,8,7
10107019523,8,7
10107019525,8,7
10107019529,8,7
10107019532,8,7
10107019535,8,7
10107019620,8,7
10107019623,8,7
10107019626,8,7
10107019628,8,7
10107019632,8,7
10107019635,8,7
10107019719,8,7
10107019723,8,7
10107019726,8,7
10107019730,8,7
10107019732,8,7
10107019735,8,7
10108019820,8,8
10108019821,8,8
10108019825,8,8
10108019826,8,8
10108019832,8,8
10108019835,8,8
10108019921,8,8
10108019923,8,8
10108019929,8,8
10108019930,8,8
10108019935,8,8
10108020021,8,8
10108020023,8,8
10108020028,8,8
10108020029,8,8
10108020032,8,8
10108020035,8,8
10108020120,8,8
10108020123,8,8
10108020128,8,8
10108020132,8,8
10108020135,8,8
10108020223,8,8
10108020224,8,8
10108020226,8,8
10108020229,8,8
10108020232,8,8
10108020321,8,8
10108020327,8,8
10108020330,8,8
10108020332,8,8
10108020335,8,8
10108020420,8,8
10108020421,8,8
10108020426,8,8
10108020429,8,8
10108020432,8,8
10108020435,8,8
10108020523,8,8
10108020524,8,8
10108020529,8,8
10108020532,8,8
10108020535,8,8
10109020619,8,9
10109020621,8,9
10109020625,8,9
10109020629,8,9
10109020632,8,9
10109020635,8,9
10109020719,8,9
10109020720,8,9
10109020726,8,9
10109020729,8,9
10109020732,8,9
10109020735,8,9
10109020822,8,9
10109020824,8,9
10109020826,8,9
10109020832,8,9
10109020835,8,9
10109020921,8,9
10109020922,8,9
10109020925,8,9
10109020926,8,9
10109020932,8,9
10109020935,8,9
10109021020,8,9
10109021022,8,9
10109021026,8,9
10109021029,8,9
10109021032,8,9
10109021035,8,9
10109021120,8,9
10109021121,8,9
10109021130,8,9
10109021132,8,9
10109021135,8,9
10109021223,8,9
10109021228,8,9
10109021229,8,9
10109021232,8,9
10109021235,8,9
10110021319,8,10
10110021320,8,10
10110021327,8,10
10110021332,8,10
10110021335,8,10
10110021420,8,10
10110021424,8,10
10110021426,8,10
10110021429,8,10
10110021432,8,10
10110021435,8,10
10110021522,8,10
10110021526,8,10
10110021528,8,10
10110021532,8,10
10110021535,8,10
10110021620,8,10
10110021623,8,10
10110021626,8,10
10110021629,8,10
10110021632,8,10
10110021635,8,10
10110021722,8,10
10110021723,8,10
10110021727,8,10
10110021730,8,10
10110021732,8,10
10110021735,8,10
10110021820,8,10
10110021822,8,10
10110021827,8,10
10110021828,8,10
10110021832,8,10
10110021835,8,10
10110021920,8,10
10110021924,8,10
10110021930,8,10
10110021932,8,10
10110021935,8,10
10110022022,8,10
10110022024,8,10
10110022026,8,10
10110022029,8,10
10110022032,8,10
10110022035,8,10
10110022119,8,10
10110022126,8,10
10110022129,8,10
10110022132,8,10
10110022135,8,10
10110022223,8,10
10110022224,8,10
10110022227,8,10
10110022228,8,10
10110022232,8,10
10110022235,8,10
10110022320,8,10
10110022321,8,10
10110022327,8,10
10110022330,8,10
10110022332,8,10
10110022335,8,10
10111022420,8,11
10111022423,8,11
10111022427,8,11
10111022435,8,11
10111022523,8,11
10111022524,8,11
10111022530,8,11
10111022532,8,11
10111022535,8,11
10111022622,8,11
10111022626,8,11
10111022629,8,11
10111022632,8,11
10111022635,8,11
10111022721,8,11
10111022723,8,11
10111022726,8,11
10111022728,8,11
10111022732,8,11
10111022822,8,11
10111022824,8,11
10111022827,8,11
10111022829,8,11
10111022832,8,11
10111022835,8,11
10111022919,8,11
10111022923,8,11
10111022929,8,11
10111022932,8,11
10111022935,8,11
10111023023,8,11
10111023024,8,11
10111023028,8,11
10111023029,8,11
10111023032,8,11
10111023035,8,11
10111023120,8,11
10111023122,8,11
10111023126,8,11
10111023129,8,11
10111023135,8,11
10111023223,8,11
10111023226,8,11
10111023227,8,11
10111023232,8,11
10111023320,8,11
10111023324,8,11
10111023330,8,11
10111023332,8,11
10111023335,8,11
10111023420,8,11
10111023421,8,11
10111023426,8,11
10111023429,8,11
10111023432,8,11
10111023522,8,11
10111023523,8,11
10111023525,8,11
10111023528,8,11
10111023532,8,11
10111023535,8,11
10112023619,8,12
10112023620,8,12
10112023629,8,12
10112023630,8,12
10112023632,8,12
10112023635,8,12
10112023722,8,12
10112023723,8,12
10112023727,8,12
10112023728,8,12
10112023732,8,12
10112023735,8,12
10112023821,8,12
10112023822,8,12
10112023826,8,12
10112023829,8,12
10112023832,8,12
10112023835,8,12
10112023920,8,12
10112023922,8,12
10112023926,8,12
10112023928,8,12
10112023932,8,12
10112023935,8,12
10113024021,8,13
10113024023,8,13
10113024026,8,13
10113024027,8,13
10113024035,8,13
10113024119,8,13
10113024120,8,13
10113024126,8,13
10113024129,8,13
10113024132,8,13
10113024135,8,13
10113024219,8,13
10113024222,8,13
10113024226,8,13
10113024227,8,13
10113024232,8,13
10113024235,8,13
10113024320,8,13
10113024322,8,13
10113024325,8,13
10113024330,8,13
10113024332,8,13
10113024335,8,13
10113024420,8,13
10113024421,8,13
10113024429,8,13
10113024432,8,13
10113024435,8,13
10114024520,8,14
10114024521,8,14
10114024528,8,14
10114024529,8,14
10114024532,8,14
10114024535,8,14
10114024620,8,14
10114024623,8,14
10114024625,8,14
10114024626,8,14
10114024632,8,14
10114024635,8,14
10114024720,8,14
10114024724,8,14
10114024727,8,14
10114024730,8,14
10114024732,8,14
10114024735,8,14
10114024819,8,14
10114024820,8,14
10114024826,8,14
10114024827,8,14
10114024832,8,14
10114024835,8,14
10114024920,8,14
10114024923,8,14
10114024926,8,14
10114024929,8,14
10114024932,8,14
10114024935,8,14
10114025021,8,14
10114025022,8,14
10114025029,8,14
10114025030,8,14
10114025032,8,14
10114025035,8,14
10115025119,8,15
10115025122,8,15
10115025125,8,15
10115025128,8,15
10115025132,8,15
10115025135,8,15
10115025221,8,15
10115025222,8,15
10115025226,8,15
10115025229,8,15
10115025232,8,15
10115025235,8,15
10115025320,8,15
10115025323,8,15
10115025326,8,15
10115025328,8,15
10115025332,8,15
10115025335,8,15
10115025420,8,15
10115025424,8,15
10115025426,8,15
10115025429,8,15
10115025432,8,15
10115025435,8,15
10115025522,8,15
10115025523,8,15
10115025526,8,15
10115025529,8,15
10115025532,8,15
10115025535,8,15
10116025621,8,16
10116025623,8,16
10116025627,8,16
10116025629,8,16
10116025632,8,16
10116025635,8,16
10116025720,8,16
10116025722,8,16
10116025725,8,16
10116025728,8,16
10116025732,8,16
10116025735,8,16
10116025820,8,16
10116025824,8,16
10116025825,8,16
10116025832,8,16
10116025835,8,16
10116025919,8,16
10116025920,8,16
10116025925,8,16
10116025927,8,16
10116025932,8,16
10116025935,8,16
10116026022,8,16
10116026023,8,16
10116026026,8,16
10116026029,8,16
10116026032,8,16
10116026035,8,16
10201026120,23,1
10201026123,23,1
10201026126,23,1
10201026132,23,1
10201026223,23,1
10201026227,23,1
10201026229,23,1
10201026235,23,1
10201026320,23,1
10201026323,23,1
10201026326,23,1
10201026332,23,1
10201026422,23,1
10201026423,23,1
10201026426,23,1
10201026432,23,1
10201026435,23,1
10201026520,23,1
10201026529,23,1
10201026532,23,1
10201026535,23,1
10201026620,23,1
10201026626,23,1
10201026632,23,1
10201026635,23,1
10201026720,23,1
10201026723,23,1
10201026726,23,1
10201026732,23,1
10201026735,23,1
10201026820,23,1
10201026823,23,1
10201026832,23,1
10201026835,23,1
10201026920,23,1
10201026923,23,1
10201026929,23,1
10201026932,23,1
10201026935,23,1
10202027020,23,2
10202027026,23,2
10202027029,23,2
10202027032,23,2
10202027035,23,2
10202027120,23,2
10202027124,23,2
10202027126,23,2
10202027129,23,2
10202027132,23,2
10202027135,23,2
10202027226,23,2
10202027229,23,2
10202027232,23,2
10202027235,23,2
10202027320,23,2
10202027323,23,2
10202027329,23,2
10202027330,23,2
10202027420,23,2
10202027426,23,2
10202027432,23,2
10202027435,23,2
10202027521,23,2
10202027523,23,2
10202027532,23,2
10202027535,23,2
10202027626,23,2
10202027627,23,2
10202027632,23,2
10202027635,23,2
10202027723,23,2
10202027729,23,2
10202027732,23,2
10202027735,23,2
10202027826,23,2
10202027829,23,2
10202027832,23,2
10202027835,23,2
10204027920,23,4
10204027921,23,4
10204027926,23,4
10204027932,23,4
10204028020,23,4
10204028026,23,4
10204028029,23,4
10204028032,23,4
10204028035,23,4
10204028120,23,4
10204028123,23,4
10204028126,23,4
10204028129,23,4
10204028135,23,4
10204028220,23,4
10204028223,23,4
10204028226,23,4
10204028324,23,4
10204028325,23,4
10204028329,23,4
10204028335,23,4
10204028420,23,4
10204028423,23,4
10204028426,23,4
10204028435,23,4
10205028523,23,5
10205028526,23,5
10205028529,23,5
10205028532,23,5
10205028535,23,5
10205028619,23,5
10205028620,23,5
10205028720,23,5
10205028723,23,5
10205028726,23,5
10205028732,23,5
10205028735,23,5
10205028820,23,5
10205028823,23,5
10205028826,23,5
10205028829,23,5
10205028832,23,5
10205028835,23,5
10205028920,23,5
