Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst
20006389428,5,Child,Male,13,literate,Yes,Secondary,Student,Single
20006389419,1,Head,Male,60,literate,No,Elemantry,employed,Widowed
20006389419,2,Spouse,Female,33,literate,No,Elemantry,Housewife,Married
20006389419,3,Child,Male,14,literate,Yes,Elemantry,Student,Single
20003386635,1,Head,Male,45,literate,No,Secondary,employed,Divorced
20003386635,2,Parent,Male,72,illiterate,,,IncomeWOJob,Married
20003386635,3,Parent,Female,68,illiterate,,,Housewife,Married
20003386632,1,Head,Male,36,literate,No,Elemantry,employed,Married
20003386632,2,Spouse,Female,22,literate,No,Secondary,Housewife,Married
20007392630,1,Head,Male,38,literate,No,Diploma,employed,Married
20007392630,2,Spouse,Female,35,literate,No,Bachelor,Housewife,Married
20007392630,3,Child,Female,13,literate,Yes,Secondary,Student,Single
20007392630,4,Child,Male,11,literate,Yes,Elemantry,Student,Single
20007392632,1,Head,Female,40,literate,No,Elemantry,Housewife,Widowed
20007392632,2,Child,Female,10,literate,Yes,Elemantry,Student,Single
20010393429,1,Head,Male,75,literate,No,Elemantry,IncomeWOJob,Married
20010393429,2,Spouse,Female,64,literate,No,Elemantry,Housewife,Married
20012395826,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
20013397021,1,Head,Male,63,literate,No,Elemantry,employed,Married
20013397021,2,Spouse,Female,57,illiterate,,,Housewife,Married
20013397021,3,Child,Male,25,literate,No,Secondary,unemployed,Single
20002385828,1,Head,Male,57,literate,No,Elemantry,employed,Married
20002385828,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20002385828,3,Child,Female,17,literate,Yes,HighSchool,Student,Single
20007392627,1,Head,Male,51,literate,No,Secondary,IncomeWOJob,Married
20007392627,2,Spouse,Female,51,literate,No,Secondary,Housewife,Married
20007392627,3,Child,Male,31,literate,No,Secondary,employed,Single
20007392627,4,Child,Female,28,literate,No,Bachelor,employed,Married
20007392635,1,Head,Male,59,literate,No,Elemantry,employed,Married
20007392635,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married
20003387035,1,Head,Male,51,literate,No,Elemantry,employed,Married
20003387035,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
20003387035,3,Child,Male,27,literate,No,Bachelor,unemployed,Single
20003387035,4,Child,Female,14,literate,No,Elemantry,Housewife,Single
20007391826,1,Head,Female,65,illiterate,,,Housewife,Widowed
20011394635,1,Head,Male,44,literate,No,Elemantry,employed,Married
20011394635,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
20011394635,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
20011394625,1,Head,Male,37,literate,No,Secondary,employed,Married
20011394625,2,Spouse,Female,29,literate,No,Elemantry,Housewife,Married
20011394625,3,Child,Male,12,literate,Yes,Elemantry,Student,Single
20011394625,4,Child,Male,6,literate,Yes,Elemantry,,
20007391820,1,Head,Male,38,literate,No,Elemantry,employed,Married
20007391820,2,Spouse,Female,34,literate,No,Secondary,Housewife,Married
20007391820,3,Child,Male,13,literate,Yes,Secondary,Student,Single
20007391820,4,Child,Female,6,literate,Yes,Elemantry,,
20011394632,1,Head,Male,62,literate,No,Elemantry,employed,Married
20011394632,2,Spouse,Female,63,illiterate,,,Housewife,Married
20011394632,3,Child,Female,27,literate,No,Diploma,unemployed,Single
20011394632,4,Child,Male,24,literate,No,Diploma,employed,Single
20011394632,5,Child,Male,21,literate,No,Secondary,employed,Single
20011394632,6,Child,Female,18,literate,No,Diploma,Housewife,Married
20002385819,1,Head,Male,58,literate,No,Elemantry,employed,Married
20002385819,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
20002385835,1,Head,Male,63,literate,No,Elemantry,IncomeWOJob,Married
20002385835,2,Spouse,Female,61,illiterate,,,Housewife,Married
20002385835,3,Child,Male,21,literate,No,Diploma,employed,Single
20009393035,2,Spouse,Female,57,literate,No,Elemantry,Housewife,Married
20009393027,1,Head,Male,60,literate,No,Elemantry,employed,Married
20009393027,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
20009393021,1,Head,Male,58,literate,No,Elemantry,employed,Married
20009393021,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20002385835,4,Parent,Female,65,illiterate,,,Housewife,Married
20004388235,1,Head,Female,82,illiterate,,,IncomeWOJob,Widowed
20002385832,1,Head,Male,64,literate,No,Elemantry,employed,Married
20002385832,2,Spouse,Female,61,literate,No,Elemantry,Housewife,Married
20011395435,1,Head,Male,37,literate,No,Diploma,employed,Married
20011395435,2,Spouse,Female,33,literate,No,Secondary,Housewife,Married
20011395435,3,Child,Male,8,literate,Yes,Elemantry,,
20011395435,4,Child,Female,3,,,,,
20006389424,1,Head,Male,40,literate,No,Diploma,employed,Married
20006389424,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married
20006389424,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
20010394221,1,Head,Male,56,literate,No,Secondary,employed,Married
20010394221,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
20010394221,3,Child,Male,16,literate,Yes,HighSchool,Student,Single
20011395423,1,Head,Male,42,literate,No,Elemantry,employed,Married
20011395423,2,Spouse,Female,35,literate,No,Diploma,Housewife,Married
20011395423,3,Child,Male,8,literate,Yes,Elemantry,,
20011395423,4,Child,Female,4,,,,,
20010394223,1,Head,Male,43,literate,No,Secondary,employed,Married
20010394223,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married
20010394223,3,Child,Female,16,literate,Yes,HighSchool,Student,Married
20002385825,1,Head,Male,57,literate,No,Elemantry,employed,Married
20002385825,2,Spouse,Female,53,literate,No,Elemantry,Housewife,Married
20002385825,3,Child,Female,26,literate,No,Diploma,Housewife,Single
20003386626,1,Head,Male,68,literate,No,Diploma,IncomeWOJob,Married
20003386623,1,Head,Female,50,literate,No,College,IncomeWOJob,Divorced
20003386623,2,Child,Male,29,literate,No,Bachelor,unemployed,Single
20003386621,1,Head,Male,56,literate,Yes,Secondary,IncomeWOJob,Married
20003386621,2,Spouse,Female,55,literate,No,Secondary,Housewife,Married
20003386621,3,Child,Male,33,literate,No,Diploma,unemployed,Single
20003387019,1,Head,Male,82,literate,No,Elemantry,IncomeWOJob,Married
20003387019,2,Spouse,Female,60,literate,No,Other,Housewife,Married
20003387019,3,Child,Male,35,literate,No,Secondary,unemployed,Single
20003387024,1,Head,Male,37,literate,No,Secondary,employed,Married
20003387024,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married
20003387024,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20003387024,4,Child,Female,8,literate,Yes,Elemantry,,
20006389435,1,Head,Male,55,literate,No,Elemantry,IncomeWOJob,Married
20006389435,2,Spouse,Female,52,illiterate,,,Housewife,Married
20006390626,1,Head,Male,56,literate,No,Diploma,employed,Married
20006390626,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married
20006390626,3,Child,Male,32,literate,No,Diploma,unemployed,Single
20006390626,4,Child,Female,32,literate,No,Diploma,Housewife,Single
20009393020,1,Head,Male,47,literate,No,Secondary,employed,Married
20009393020,2,Spouse,Female,50,literate,No,Diploma,Housewife,Married
20006390622,1,Head,Male,67,literate,No,Diploma,employed,Married
20006390622,2,Spouse,Female,68,literate,No,Elemantry,Housewife,Married
20006390632,1,Head,Male,84,illiterate,,,employed,Widowed
20006390632,2,Child,Female,45,literate,No,Diploma,Housewife,Single
20002385823,1,Head,Male,73,illiterate,,,employed,Widowed
20007391029,1,Head,Female,45,literate,No,Secondary,IncomeWOJob,Divorced
20007391029,2,Child,Male,24,literate,No,Bachelor,unemployed,Single
20010393827,1,Head,Male,52,literate,No,Elemantry,employed,Married
20010393827,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married
20010393827,3,Child,Male,24,literate,No,Elemantry,employed,Single
20012395835,1,Head,Male,61,literate,No,Elemantry,IncomeWOJob,Married
20012395835,2,Spouse,Female,57,illiterate,,,Housewife,Married
20012395835,3,Child,Male,33,literate,No,Secondary,employed,Single
20012395835,4,Child,Male,24,literate,No,Diploma,employed,Single
20010393419,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married
20010393419,2,Spouse,Female,55,literate,No,Elemantry,Housewife,Married
20010393419,3,Child,Female,34,literate,No,Diploma,Housewife,Single
20011395432,1,Head,Male,60,illiterate,,,employed,Married
20011395432,2,Spouse,Female,55,illiterate,,,Housewife,Married
20011395428,1,Head,Male,73,illiterate,,,employed,Married
20011395428,2,Spouse,Female,67,illiterate,,,Housewife,Married
20006389432,1,Head,Male,45,literate,No,Diploma,employed,Married
20006389432,2,Spouse,Female,35,literate,No,Diploma,Housewife,Married
20006389432,3,Child,Female,12,literate,Yes,Elemantry,Student,Single
20006389432,4,Child,Female,6,illiterate,,,,
20010394235,1,Head,Male,34,literate,No,Secondary,employed,Married
20010394235,2,Spouse,Female,26,literate,No,Elemantry,Housewife,Married
20010394235,3,Child,Male,5,,,,,
20010394235,4,Child,Male,0,,,,,
20010394226,1,Head,Male,69,illiterate,,,IncomeWOJob,Married
20010394226,2,Spouse,Female,60,illiterate,,,Housewife,Married
20010394226,3,Child,Male,29,literate,No,Diploma,employed,Single
20010394226,4,Child,Male,21,literate,No,Diploma,Other,Single
20010394225,1,Head,Male,40,literate,No,Elemantry,employed,Married
20010394225,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married
20010394225,3,Child,Male,14,literate,Yes,Secondary,Student,Single
20010394225,4,Child,Female,7,literate,Yes,Elemantry,,
20011395420,1,Head,Male,43,literate,No,Secondary,unemployed,Married
20011395420,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married
20011395420,3,Child,Female,17,literate,Yes,HighSchool,Student,Married
20011395420,4,Child,Male,13,literate,Yes,Secondary,Student,Single
20011395426,1,Head,Male,56,literate,No,Elemantry,IncomeWOJob,Married
20011395426,2,Spouse,Female,51,illiterate,,,Housewife,Married
20011395426,3,Child,Female,30,literate,No,Secondary,Housewife,Married
20010394232,1,Head,Male,63,illiterate,,,employed,Married
20010394232,2,Spouse,Female,60,illiterate,,,Housewife,Married
20004387835,1,Head,Male,39,literate,No,Secondary,employed,Married
20004387835,2,Spouse,Female,29,literate,No,Elemantry,Housewife,Married
20004387835,3,Child,Male,9,literate,Yes,Elemantry,,
20004387835,4,Child,Female,7,literate,Yes,Elemantry,,
20004388220,1,Head,Male,62,literate,No,Elemantry,employed,Married
20004388220,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20004388220,3,Child,Female,22,literate,Yes,Bachelor,Student,Single
20006390629,1,Head,Male,70,literate,No,Diploma,IncomeWOJob,Married
20006390629,2,Spouse,Female,64,literate,No,Secondary,Housewife,Married
20004388223,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
20006389427,1,Head,Male,42,literate,No,Master,employed,Married
20006389427,2,Spouse,Female,39,literate,No,Bachelor,employed,Married
20006389427,3,Child,Female,22,literate,Yes,Elemantry,Student,Single
20004387832,1,Head,Male,46,literate,No,Secondary,employed,Married
20004387832,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
20004387832,3,Child,Female,9,literate,Yes,Elemantry,,
20005389035,1,Head,Male,64,literate,No,Elemantry,IncomeWOJob,Married
20005389035,2,Spouse,Female,54,illiterate,,,Housewife,Married
20005389027,1,Head,Male,49,literate,No,Secondary,IncomeWOJob,Married
20005389027,2,Spouse,Female,43,literate,No,Elemantry,Housewife,Married
20005389027,3,Child,Male,16,literate,Yes,HighSchool,employed,Single
20007391426,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married
20007391426,2,Spouse,Female,58,literate,No,Elemantry,Housewife,Married
20007391426,3,Child,Male,24,literate,Yes,Bachelor,unemployed,Single
20007391429,1,Head,Male,48,literate,No,Elemantry,employed,Married
20007391429,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married
20007391432,1,Head,Female,50,literate,No,Elemantry,IncomeWOJob,Widowed
20007391432,2,Child,Male,34,illiterate,,,Other,Single
20007391432,3,Child,Male,21,literate,No,Secondary,unemployed,Single
20007391419,1,Head,Male,61,illiterate,,,employed,Married
20007391419,2,Spouse,Female,58,illiterate,,,Housewife,Married
20007391419,3,Child,Male,38,literate,No,Elemantry,employed,Married
20007391419,4,GrandSonDaughter,Female,17,literate,Yes,HighSchool,Student,Single
20007391419,5,GrandSonDaughter,Male,11,literate,Yes,Elemantry,Student,Single
20007391829,1,Head,Male,54,literate,No,Elemantry,IncomeWOJob,Married
20007391829,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married
20007391829,3,Child,Male,9,literate,Yes,Elemantry,,
20007391420,1,Head,Male,48,illiterate,,,Other,Married
20005388635,1,Head,Male,60,illiterate,,,employed,Married
20005388635,2,Spouse,Female,56,illiterate,,,Housewife,Married
20005388635,3,Child,Male,23,literate,No,Secondary,employed,Married
20005388635,4,Child,Female,20,literate,No,Diploma,Housewife,Married
20005388629,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
20010393821,1,Head,Male,59,literate,No,Secondary,IncomeWOJob,Married
20010393821,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20010393821,3,Child,Male,27,literate,No,Bachelor,employed,Single
20006389823,1,Head,Male,58,illiterate,,,IncomeWOJob,Married
20006389823,2,Spouse,Female,49,illiterate,,,Housewife,Married
20006389823,3,Child,Male,19,literate,Yes,Bachelor,Student,Single
20006389822,1,Head,Male,40,literate,No,Secondary,employed,Married
20006389822,2,Spouse,Female,35,literate,No,Secondary,Housewife,Married
20006389822,3,Child,Female,14,literate,Yes,Secondary,Student,Single
20006389822,4,Child,Female,7,literate,Yes,Elemantry,,
20006389830,1,Head,Male,69,illiterate,,,IncomeWOJob,Married
20006389830,2,Spouse,Female,65,illiterate,,,Housewife,Married
20006389830,3,Child,Male,31,literate,No,Diploma,employed,Single
20007392623,1,Head,Male,46,literate,No,Diploma,employed,Married
20007392623,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married
20007392623,3,Child,Female,21,literate,Yes,Bachelor,Student,Single
20007392623,4,Child,Female,17,literate,Yes,HighSchool,Student,Single
20007392623,5,Child,Female,12,literate,Yes,Elemantry,Student,Single
20007392623,6,Child,Male,10,literate,Yes,Elemantry,Student,Single
20004387829,1,Head,Male,68,illiterate,,,employed,Married
20004387829,2,Spouse,Female,52,illiterate,,,Housewife,Married
20004387829,3,Child,Male,30,literate,No,Elemantry,employed,Divorced
20007392622,1,Head,Male,43,literate,No,Elemantry,employed,Married
20007392622,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married
20007392622,3,Child,Male,16,literate,Yes,HighSchool,Student,Single
20007392622,4,Child,Male,16,literate,Yes,HighSchool,Student,Single
20007392622,5,Child,Male,5,,,,,
20007391835,1,Head,Male,76,illiterate,,,Other,Married
20007391835,2,Spouse,Female,68,illiterate,,,Housewife,Married
20012396626,1,Head,Male,47,literate,No,Elemantry,employed,Married
20012396626,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
20012396626,3,Child,Female,18,literate,No,Diploma,Housewife,Single
20012396626,4,Child,Male,13,literate,Yes,Secondary,Student,Single
20012396626,5,Child,Female,6,literate,Yes,Elemantry,,
20012396632,1,Head,Male,74,literate,No,Other,IncomeWOJob,Married
20012396632,2,Spouse,Female,66,illiterate,,,Housewife,Married
20012396623,1,Head,Male,53,literate,No,Elemantry,employed,Married
20012396623,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married
20012396623,3,Child,Male,16,literate,Yes,HighSchool,Student,Single
20012396623,4,Child,Male,13,literate,Yes,Secondary,Student,Single
20012396635,1,Head,Male,49,literate,No,Diploma,employed,Married
20012396635,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
20012396635,3,Child,Male,14,literate,Yes,Secondary,Student,Single
20012396635,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
20012396635,5,Child,Male,5,,,,,
20004387820,1,Head,Male,40,literate,No,Diploma,employed,Divorced
20004387820,2,Parent,Female,80,illiterate,,,IncomeWOJob,Widowed
20004387823,1,Head,Male,61,illiterate,,,employed,Married
20004387823,2,Spouse,Female,52,illiterate,,,Housewife,Married
20012396621,1,Head,Male,63,literate,No,Elemantry,employed,Married
20012396621,2,Spouse,Female,57,illiterate,,,Housewife,Married
20012396621,3,GrandSonDaughter,Male,11,literate,Yes,Elemantry,Student,Single
20004387826,1,Head,Male,78,illiterate,,,employed,Married
20004387826,2,Spouse,Female,72,illiterate,,,Housewife,Married
20004387826,3,GrandSonDaughter,Female,10,literate,Yes,Elemantry,Student,Single
20012396629,1,Head,Male,47,literate,No,Elemantry,employed,Married
20012396629,2,Spouse,Female,41,literate,No,Elemantry,Housewife,Married
20012396629,3,Child,Female,21,literate,No,Diploma,Housewife,Divorced
20012396629,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
20012396629,5,Child,Male,6,literate,No,Elemantry,,
20013397819,1,Head,Male,47,literate,No,Elemantry,employed,Married
20013397819,2,Spouse,Female,43,literate,No,Elemantry,employed,Married
20013397819,3,Child,Female,21,literate,Yes,Bachelor,Student,Single
20013397819,4,Child,Female,17,literate,Yes,HighSchool,Student,Single
20013397819,5,Child,Male,14,literate,Yes,Secondary,Student,Single
20013397823,1,Head,Male,57,literate,No,Elemantry,employed,Married
20013397823,2,Spouse,Female,55,illiterate,,,Housewife,Married
20012395823,1,Head,Male,31,literate,No,Secondary,employed,Married
20012395823,2,Spouse,Female,26,literate,No,Secondary,Housewife,Married
20012395823,3,Child,Male,3,,,,,
20013397035,1,Head,Female,53,literate,No,Elemantry,IncomeWOJob,Widowed
20013397026,1,Head,Male,76,literate,No,Elemantry,IncomeWOJob,Married
20013397026,2,Spouse,Female,72,literate,No,Elemantry,Housewife,Married
20001385430,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married
20001385430,2,Spouse,Female,61,literate,No,Other,Housewife,Married
20013397830,1,Head,Male,73,illiterate,,,employed,Married
20013397830,2,Spouse,Female,72,illiterate,,,Housewife,Married
20013397830,3,Child,Female,41,literate,No,Elemantry,unemployed,Single
20013397830,4,Child,Male,37,literate,No,Bachelor,employed,Single
20013397830,5,Child,Male,34,literate,No,Elemantry,employed,Single
20013397826,1,Head,Female,85,illiterate,,,IncomeWOJob,Widowed
20001385432,1,Head,Male,51,literate,No,Elemantry,employed,Married
20001385432,2,Spouse,Female,42,literate,No,Secondary,Other,Married
20001385432,3,Child,Female,18,literate,No,Diploma,Other,Single
20001385432,4,Child,Female,11,literate,Yes,Elemantry,Student,Single
20001385421,1,Head,Male,37,literate,No,Secondary,employed,Married
20001385421,2,Spouse,Female,25,literate,No,Secondary,Housewife,Married
20001385421,3,Child,Female,5,,,,,
20001385424,1,Head,Male,59,literate,No,Elemantry,IncomeWOJob,Married
20001385424,2,Spouse,Female,57,illiterate,,,Housewife,Married
20001385429,1,Head,Male,42,literate,No,Diploma,employed,Married
20001385435,1,Head,Male,70,literate,No,Secondary,IncomeWOJob,Married
20001385435,2,Spouse,Female,60,literate,No,Elemantry,Housewife,Married
20010393832,1,Head,Male,47,literate,No,Diploma,employed,Married
20010393832,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
20010393832,3,Child,Male,16,literate,Yes,Secondary,Student,Single
20010393832,4,Child,Male,5,,,,,
20006389832,1,Head,Female,54,illiterate,,,employed,Widowed
20006389832,2,Child,Female,27,literate,No,Diploma,Housewife,Married
20006389832,3,Child,Male,19,literate,Yes,HighSchool,Student,Single
20006389832,4,Child,Female,17,literate,Yes,HighSchool,Student,Single
20006389832,5,GrandSonDaughter,Male,9,literate,Yes,Elemantry,,
20012395819,1,Head,Male,41,literate,No,Diploma,employed,Married
20012395819,2,Spouse,Female,28,literate,No,Secondary,Housewife,Married
20012395819,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
20012395819,4,Child,Female,2,,,,,
20001384626,1,Head,Male,59,literate,No,Other,IncomeWOJob,Married
20001384626,2,Spouse,Female,56,literate,No,Other,Housewife,Married
20001384622,1,Head,Female,80,literate,No,Elemantry,Housewife,Widowed
20010393435,1,Head,Male,68,illiterate,,,Other,Married
20010393435,2,Spouse,Female,54,illiterate,,,Housewife,Married
20010393435,3,Child,Male,23,literate,No,Diploma,employed,Single
20010393432,1,Head,Male,90,literate,No,Other,IncomeWOJob,Married
20010393432,2,Spouse,Female,75,illiterate,,,Housewife,Married
20001385429,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20001384629,1,Head,Male,38,literate,No,Elemantry,employed,Married
20001384629,2,Spouse,Female,29,literate,No,Diploma,Housewife,Married
20001384629,3,Child,Female,6,literate,Yes,Elemantry,,
20004388229,1,Head,Male,80,literate,No,Elemantry,IncomeWOJob,Married
20004388229,2,Spouse,Female,70,illiterate,,,Housewife,Married
20006390232,1,Head,Male,73,literate,No,Elemantry,unemployed,Married
20006390232,2,Spouse,Female,59,literate,No,Elemantry,Housewife,Married
20006390232,3,Child,Male,38,literate,No,Secondary,employed,Widowed
20006390232,4,Child,Female,12,literate,Yes,Elemantry,Student,Single
20006390232,5,Child,Male,14,literate,Yes,Secondary,Student,Single
20001385429,3,Child,Female,8,literate,No,Elemantry,,
20001385429,4,Child,Female,3,,,,,
20006390219,1,Head,Male,58,literate,No,Secondary,employed,Married
20006390219,2,Spouse,Female,49,literate,No,Secondary,Housewife,Married
20006390219,3,Child,Female,22,literate,No,Diploma,Housewife,Married
20006390219,4,Child,Female,18,literate,No,Diploma,Housewife,Married
20006390227,1,Head,Male,39,literate,No,Secondary,employed,Married
20006390227,2,Spouse,Female,34,literate,No,Bachelor,Housewife,Married
20006390227,3,Child,Female,9,literate,Yes,Elemantry,,
20006390235,1,Head,Female,53,literate,No,Elemantry,IncomeWOJob,Widowed
20006390235,2,Child,Female,13,literate,Yes,Elemantry,Student,Single
20006389832,6,GrandSonDaughter,Female,8,literate,Yes,Elemantry,,
20006390225,1,Head,Male,42,literate,No,Elemantry,employed,Married
20006390225,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
20006390225,3,Child,Female,9,literate,Yes,Elemantry,,
20006390220,1,Head,Male,60,literate,No,Elemantry,employed,Married
20006390220,2,Spouse,Female,49,literate,No,Secondary,Housewife,Married
20006390220,3,Child,Male,27,literate,No,Diploma,employed,Single
20006390220,4,Child,Female,22,literate,Yes,College,unemployed,Single
20006390220,5,Child,Male,17,literate,Yes,HighSchool,Student,Single
20007392223,1,Head,Male,30,literate,No,Secondary,employed,Married
20007392223,2,Spouse,Female,17,literate,No,Elemantry,Housewife,Married
20007392223,3,Child,Male,2,,,,,
20013397435,1,Head,Female,56,literate,No,Elemantry,IncomeWOJob,Widowed
20013397435,2,Child,Female,23,literate,Yes,Bachelor,Student,Single
20002386220,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
20002386220,2,Child,Male,25,literate,No,Diploma,employed,Single
20007391023,1,Head,Male,60,literate,No,Elemantry,IncomeWOJob,Married
20007391023,2,Spouse,Female,64,illiterate,,,Housewife,Married
20007391023,3,Child,Female,35,literate,No,Master,Housewife,Single
20007391035,1,Head,Male,45,literate,No,Diploma,employed,Married
20007391035,2,Spouse,Female,40,literate,No,Diploma,Housewife,Married
20007391035,3,Child,Male,19,literate,Yes,Diploma,Student,Single
20007391035,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
20002386229,1,Head,Male,61,literate,No,Elemantry,IncomeWOJob,Married
20002386229,2,Spouse,Female,61,illiterate,,,Housewife,Married
20004387429,1,Head,Female,76,illiterate,,,IncomeWOJob,Widowed
20004387429,2,Child,Female,42,literate,No,Elemantry,Housewife,Single
20013397421,1,Head,Male,37,literate,No,Diploma,employed,Married
20013397421,2,Spouse,Female,28,literate,No,Secondary,Housewife,Married
20013397421,3,Child,Male,9,literate,Yes,Elemantry,,
20013397421,4,Child,Female,5,,,,,
20013397432,1,Head,Male,57,literate,No,Elemantry,employed,Married
20013397432,2,Spouse,Female,55,literate,No,Elemantry,Housewife,Married
20013397432,3,Child,Male,22,literate,Yes,College,Student,Single
20013397432,4,Child,Female,14,literate,Yes,Secondary,Student,Single
20013397429,1,Head,Male,36,literate,No,Diploma,employed,Married
20013397429,2,Spouse,Female,33,literate,No,Elemantry,Housewife,Married
20013397429,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20013397429,4,Child,Female,5,,,,,
20013397423,1,Head,Male,77,illiterate,,,employed,Married
20013397423,2,Spouse,Female,75,literate,No,Elemantry,employed,Married
20013397423,3,Child,Female,37,literate,No,Secondary,Housewife,Single
20001384635,1,Head,Female,70,literate,No,Elemantry,IncomeWOJob,Widowed
20001384632,1,Head,Male,32,literate,No,Diploma,employed,Married
20001384632,2,Spouse,Female,29,literate,No,Diploma,Housewife,Married
20001384632,3,Child,Female,5,,,,,
