Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst
20006389426,5,Child,Male,11,literate,Yes,Elemantry,Student,Single
20006389421,1,Head,Male,38,literate,No,Elemantry,employed,Married
20006389421,2,Spouse,Female,32,literate,No,Elemantry,Housewife,Married
20006389421,3,Child,Male,9,literate,Yes,Elemantry,,
20006389421,4,Child,Male,3,,,,,
20009393015,1,Head,Male,54,literate,No,Secondary,IncomeWOJob,Married
20009393015,2,Spouse,Female,43,literate,No,Secondary,Housewife,Married
20002385819,1,Head,Male,58,literate,No,Elemantry,employed,Married
20002385819,2,Spouse,Female,51,literate,No,Elemantry,Housewife,Married
20002385819,3,Child,Male,19,literate,No,Diploma,Other,Single
20013397023,1,Head,Male,37,literate,No,Diploma,employed,Married
20013397023,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
20013397023,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
20013397023,4,Child,Female,4,,,,,
20013397029,1,Head,Male,50,literate,No,Secondary,employed,Married
20013397029,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
20013397029,3,Child,Male,12,literate,Yes,Secondary,Student,Single
20013397029,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
20009393017,1,Head,Male,60,literate,No,Secondary,IncomeWOJob,Married
20009393017,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
20009393017,3,Child,Male,19,literate,Yes,HighSchool,Student,Single
20002385813,1,Head,Female,87,illiterate,,,IncomeWOJob,Widowed
20010393415,2,Spouse,Female,43,literate,No,Elemantry,Housewife,Married
20010393415,3,Child,Female,12,literate,Yes,Elemantry,Student,Single
20010393415,4,Child,Female,5,,,,,
20007391414,1,Head,Male,44,literate,No,Elemantry,employed,Married
20007391414,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
20007391414,3,Child,Male,20,literate,No,College,employed,Single
20007391414,4,Child,Male,13,literate,Yes,Secondary,Student,Single
20007391414,5,Child,Male,6,literate,Yes,Elemantry,,
20005389023,1,Head,Male,84,illiterate,,,IncomeWOJob,Married
20005389023,2,Spouse,Female,65,illiterate,,,Housewife,Married
20005389023,3,Child,Male,45,literate,No,Secondary,employed,Single
20005389023,4,Child,Female,26,literate,No,Bachelor,unemployed,Single
20007392617,1,Head,Male,32,literate,No,Bachelor,employed,Married
20007392617,2,Spouse,Female,24,literate,No,Diploma,Housewife,Married
20010393826,1,Head,Male,53,literate,No,Secondary,IncomeWOJob,Married
20010393826,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married
20010393826,3,Child,Male,20,literate,No,Diploma,unemployed,Single
20010393826,4,Child,Male,18,literate,Yes,HighSchool,Student,Single
20010393826,5,Child,Female,7,literate,Yes,Elemantry,,
20012396221,1,Head,Male,56,literate,No,Elemantry,employed,Married
20012396221,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
20010393414,1,Head,Male,75,illiterate,,,IncomeWOJob,Married
20010393414,2,Spouse,Female,77,illiterate,,,Housewife,Married
20010393429,1,Head,Male,70,literate,No,Secondary,IncomeWOJob,Married
20010393429,2,Spouse,Female,59,literate,No,Elemantry,Housewife,Married
20006389413,1,Head,Male,54,literate,No,Secondary,employed,Married
20006389413,2,Spouse,Female,50,illiterate,,,Housewife,Married
20006389413,3,Child,Female,28,literate,No,Bachelor,employed,Single
20006389413,4,Child,Male,25,literate,No,Bachelor,unemployed,Single
20006389413,5,Child,Female,18,literate,Yes,HighSchool,Student,Single
20009393021,1,Head,Male,58,literate,No,Elemantry,employed,Married
20009393021,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20006390629,1,Head,Male,69,literate,No,Secondary,IncomeWOJob,Married
20006390629,2,Spouse,Female,63,literate,No,Secondary,Housewife,Married
20006390617,1,Head,Male,44,literate,No,Elemantry,employed,Married
20006390617,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married
20006390617,3,Child,Male,15,literate,Yes,Secondary,Student,Single
20006390617,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
20006390617,5,Child,Male,4,,,,,
20003387016,1,Head,Male,89,literate,No,Elemantry,IncomeWOJob,Married
20003387016,2,Spouse,Female,85,illiterate,,,Housewife,Married
20003387029,1,Head,Male,37,literate,No,Secondary,employed,Married
20003387029,2,Spouse,Female,35,literate,No,Secondary,Housewife,Married
20003387029,3,Child,Male,17,literate,Yes,HighSchool,Student,Single
20003387029,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
20003387022,1,Head,Male,36,literate,No,Secondary,employed,Married
20003387022,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20003387022,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
20003387022,4,Child,Female,7,literate,Yes,Elemantry,,
20003387026,1,Head,Male,52,literate,No,Elemantry,IncomeWOJob,Married
20003387026,2,Spouse,Female,50,literate,No,Elemantry,employed,Married
20003387026,3,Child,Male,24,literate,No,HighSchool,employed,Single
20011394613,1,Head,Male,45,literate,No,Secondary,employed,Married
20011394613,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
20011394613,3,Child,Female,12,literate,No,Elemantry,Housewife,Single
20011394613,4,Child,Female,7,literate,Yes,Elemantry,,
20013397026,1,Head,Male,73,literate,No,Elemantry,IncomeWOJob,Married
20013397026,2,Spouse,Female,70,literate,No,Elemantry,Housewife,Married
20009393029,1,Head,Male,38,literate,No,Elemantry,employed,Married
20009393029,2,Spouse,Female,32,literate,No,Elemantry,Housewife,Married
20009393029,3,Child,Female,13,literate,Yes,Elemantry,Student,Single
20009393029,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
20013397016,1,Head,Male,33,literate,No,Secondary,employed,Married
20013397016,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
20013397016,3,Child,Female,5,,,,,
20013397013,1,Head,Male,67,literate,No,Elemantry,employed,Married
20013397013,2,Spouse,Female,55,literate,No,Elemantry,Housewife,Married
20013397013,3,Child,Male,14,literate,Yes,Secondary,Student,Single
20006389416,1,Head,Male,50,literate,No,Elemantry,employed,Married
20006389416,2,Spouse,Female,46,literate,No,Diploma,Housewife,Married
20006389416,3,Child,Male,19,literate,Yes,Bachelor,Student,Single
20006389416,4,Child,Female,5,,,,,
20006389424,1,Head,Male,40,literate,No,Secondary,employed,Married
20006389424,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
20006389424,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20006389424,4,Child,Female,5,,,,,
20004388220,1,Head,Male,61,literate,No,Elemantry,employed,Married
20004388220,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20004388229,1,Head,Male,79,illiterate,,,IncomeWOJob,Married
20004388229,2,Spouse,Female,69,illiterate,,,Housewife,Married
20004388217,1,Head,Female,49,literate,No,Elemantry,IncomeWOJob,Single
20004388217,2,Sibling,Female,38,literate,No,Elemantry,Housewife,Single
20004388226,1,Head,Female,80,illiterate,,,IncomeWOJob,Widowed
20007391829,1,Head,Male,53,literate,No,Elemantry,Other,Married
20007391829,2,Spouse,Female,46,literate,No,Elemantry,Housewife,Married
20007391829,3,Child,Male,8,literate,Yes,Elemantry,,
20012395822,1,Head,Male,40,literate,No,Diploma,unemployed,Married
20012395822,2,Spouse,Female,26,literate,No,Secondary,Housewife,Married
20012395822,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
20012395822,4,Child,Female,1,,,,,
20012395823,1,Head,Male,31,literate,No,Diploma,employed,Married
20012395823,2,Spouse,Female,27,literate,No,Diploma,Housewife,Married
20012395823,3,Child,Male,1,,,,,
20012395817,1,Head,Male,41,literate,No,Elemantry,employed,Married
20012395817,2,Spouse,Female,30,literate,No,Elemantry,Housewife,Married
20012395817,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20012395817,4,Child,Female,5,,,,,
20012395816,1,Head,Female,63,illiterate,,,IncomeWOJob,Widowed
20012395816,2,Child,Female,33,literate,No,Secondary,Housewife,Single
20007391823,1,Head,Male,28,literate,No,Secondary,employed,Married
20007391823,2,Spouse,Female,24,literate,No,Diploma,Housewife,Married
20007391823,3,Child,Female,4,,,,,
20007391821,1,Head,Male,38,literate,No,Elemantry,unemployed,Married
20007391821,2,Spouse,Female,32,literate,No,Secondary,Housewife,Married
20007391821,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
20007391821,4,Child,Female,6,literate,Yes,Elemantry,,
20001385426,1,Head,Male,67,literate,No,Elemantry,IncomeWOJob,Married
20001385426,2,Spouse,Female,61,literate,No,Elemantry,Housewife,Married
20001385429,1,Head,Male,30,literate,No,Diploma,employed,Married
20001385429,2,Spouse,Female,28,literate,No,Diploma,Housewife,Married
20001385429,3,Child,Female,8,literate,Yes,Elemantry,,
20001385429,4,Child,Female,0,,,,,
20012396615,1,Head,Male,55,literate,No,Secondary,employed,Married
20012396615,2,Spouse,Female,50,literate,No,Other,Housewife,Married
20001385420,1,Head,Male,36,literate,No,Diploma,employed,Married
20001385420,2,Spouse,Female,26,literate,No,Diploma,Housewife,Married
20001385420,3,Child,Male,4,,,,,
20001385414,1,Head,Male,60,literate,No,Elemantry,employed,Married
20001385414,2,Spouse,Female,56,illiterate,,,Housewife,Married
20007391814,1,Head,Male,57,literate,No,Elemantry,employed,Married
20007391814,2,Spouse,Female,57,illiterate,,,Housewife,Married
20007391814,3,Child,Female,34,literate,No,Elemantry,Housewife,Single
20007391814,4,Child,Male,26,literate,No,Secondary,employed,Single
20007391826,1,Head,Male,78,illiterate,,,IncomeWOJob,Married
20007391826,2,Spouse,Female,60,illiterate,,,Housewife,Married
20001384229,1,Head,Male,61,literate,No,Other,IncomeWOJob,Married
20001384229,2,Spouse,Female,57,literate,No,Other,Housewife,Married
20001384620,1,Head,Male,39,literate,No,Elemantry,employed,Married
20001384620,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
20001384620,3,Child,Female,16,literate,Yes,HighSchool,Student,Single
20001384620,4,Child,Male,9,literate,Yes,Elemantry,,
20001384626,1,Head,Male,58,literate,No,Other,IncomeWOJob,Married
20001384626,2,Spouse,Female,55,literate,No,Other,Housewife,Married
20001385423,1,Head,Male,36,literate,No,Diploma,employed,Married
20001385423,2,Spouse,Female,24,literate,No,Diploma,Housewife,Married
20001385423,3,Child,Female,4,,,,,
20005389022,1,Head,Male,50,literate,No,Elemantry,employed,Married
20005389022,2,Spouse,Female,50,literate,No,Secondary,Housewife,Married
20005389013,1,Head,Female,76,illiterate,,,IncomeWOJob,Widowed
20001384613,1,Head,Male,61,literate,No,Elemantry,employed,Married
20001384613,2,Spouse,Female,59,illiterate,,,Housewife,Married
20001384616,1,Head,Male,54,literate,No,Elemantry,employed,Married
20001384616,2,Spouse,Female,52,literate,No,Elemantry,Housewife,Married
20001384616,3,Child,Male,24,literate,No,Diploma,employed,Divorced
20001384616,4,Child,Male,17,literate,Yes,HighSchool,Student,Single
20010394220,1,Head,Male,55,literate,No,Secondary,employed,Married
20010394220,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married
20010394220,3,Child,Male,26,literate,No,Diploma,employed,Single
20010394220,4,Child,Male,18,literate,Yes,HighSchool,Student,Single
20010394223,1,Head,Male,41,literate,No,Elemantry,employed,Married
20010394223,2,Spouse,Female,32,literate,No,Elemantry,Housewife,Married
20010394223,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20010394223,4,Child,Female,7,literate,Yes,Elemantry,,
20010394223,5,Child,Female,3,,,,,
20010394229,1,Head,Male,40,literate,No,Elemantry,employed,Married
20010394229,2,Spouse,Female,28,literate,No,Elemantry,Housewife,Married
20010394229,3,Child,Male,13,literate,No,Elemantry,Other,Single
20010394229,4,Child,Male,9,literate,Yes,Elemantry,,
20010394229,5,Child,Male,5,,,,,
20010394226,1,Head,Male,70,illiterate,,,IncomeWOJob,Married
20010394226,2,Spouse,Female,60,illiterate,,,Housewife,Married
20010394226,3,Child,Male,29,literate,No,Diploma,employed,Single
20010394226,4,Child,Male,20,literate,No,Diploma,Other,Single
20010394217,1,Head,Male,47,literate,No,Elemantry,employed,Married
20010394217,2,Spouse,Female,44,literate,No,Elemantry,employed,Married
20010394217,3,Child,Female,20,literate,Yes,Bachelor,Student,Single
20010394217,4,Child,Female,11,literate,Yes,Elemantry,Student,Single
20010394217,5,Child,Male,5,,,,,
20007391415,1,Head,Male,28,literate,No,College,employed,Married
20007391415,2,Spouse,Female,26,literate,No,Bachelor,Housewife,Married
20007391419,1,Head,Male,60,illiterate,,,employed,Married
20007391419,2,Spouse,Female,59,illiterate,,,Housewife,Married
20006390218,1,Head,Male,85,literate,No,Elemantry,IncomeWOJob,Widowed
20006390219,1,Head,Male,33,literate,No,Secondary,employed,Married
20006390219,2,Spouse,Female,23,literate,No,Diploma,Housewife,Married
20006390219,3,Child,Female,3,,,,,
20006390226,1,Head,Male,41,literate,No,Elemantry,employed,Married
20006390226,2,Spouse,Female,35,literate,No,Elemantry,Housewife,Married
20006390226,3,Child,Female,8,literate,Yes,Elemantry,,
20007391426,1,Head,Male,55,illiterate,,,IncomeWOJob,Married
20007391426,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
20007391426,3,Child,Male,23,literate,No,Bachelor,employed,Single
20004387829,1,Head,Male,66,illiterate,,,employed,Married
20004387829,2,Spouse,Female,50,illiterate,,,Housewife,Married
20004387813,1,Head,Male,57,illiterate,,,employed,Married
20004387813,2,Spouse,Female,55,illiterate,,,Housewife,Married
20004387823,1,Head,Male,61,illiterate,,,employed,Married
20004387823,2,Spouse,Female,56,illiterate,,,Housewife,Married
20007392620,1,Head,Male,42,literate,No,Secondary,employed,Married
20007392620,2,Spouse,Female,36,literate,No,Secondary,Housewife,Married
20007392620,3,Child,Male,15,literate,Yes,Secondary,Student,Single
20007392620,4,Child,Male,15,literate,Yes,Secondary,Student,Single
20007392620,5,Child,Male,4,,,,,
20007392629,1,Head,Male,51,literate,No,Elemantry,employed,Married
20007392629,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
20007392629,3,Child,Female,19,literate,No,Diploma,Housewife,Single
20007392629,4,Child,Male,17,literate,Yes,HighSchool,Student,Single
20001384223,1,Head,Male,41,literate,No,Secondary,employed,Married
20001384223,2,Spouse,Female,40,literate,No,Secondary,Housewife,Married
20001384223,3,Child,Male,14,literate,Yes,Secondary,Student,Single
20001384223,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
20001384214,1,Head,Female,78,literate,No,Elemantry,Housewife,Widowed
20006390220,1,Head,Male,53,literate,No,Elemantry,employed,Married
20006390220,2,Spouse,Female,44,literate,No,Secondary,Housewife,Married
20006390220,3,Child,Male,25,literate,No,Diploma,unemployed,Single
20006390220,4,Child,Female,20,literate,Yes,College,Student,Single
20006390220,5,Child,Male,16,literate,Yes,HighSchool,Student,Single
20011395423,1,Head,Male,40,literate,No,Secondary,employed,Married
20011395423,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married
20011395423,3,Child,Male,8,literate,Yes,Elemantry,,
20011395423,4,Child,Female,2,,,,,
20011395426,1,Head,Male,56,literate,No,Elemantry,IncomeWOJob,Married
20011395426,2,Spouse,Female,51,illiterate,,,Other,Married
20011395426,3,Child,Female,28,literate,No,Secondary,Housewife,Single
20011395414,1,Head,Male,52,literate,No,Elemantry,employed,Married
20011395414,2,Spouse,Female,53,literate,No,Elemantry,Housewife,Married
20011395414,3,Child,Male,5,,,,,
20011395429,1,Head,Male,68,illiterate,,,employed,Married
20011395429,2,Spouse,Female,65,illiterate,,,Housewife,Married
20004387820,1,Head,Male,39,literate,No,Elemantry,employed,Single
20004387820,2,Parent,Female,75,illiterate,,,IncomeWOJob,Widowed
20004387826,1,Head,Male,57,literate,No,Elemantry,Other,Married
20004387826,2,Spouse,Female,56,illiterate,,,Housewife,Married
20004387826,3,Child,Male,20,literate,No,Diploma,employed,Single
20011395420,1,Head,Male,43,literate,No,Secondary,employed,Married
20011395420,2,Spouse,Female,43,literate,No,Elemantry,Housewife,Married
20011395420,3,Child,Female,16,literate,Yes,HighSchool,Student,Single
20011395420,4,Child,Male,12,literate,Yes,Elemantry,Student,Single
20001384215,1,Head,Male,44,literate,No,HighSchool,employed,Married
20011395415,1,Head,Male,32,literate,No,Secondary,employed,Married
20011395415,2,Spouse,Female,26,literate,No,Secondary,Housewife,Married
20011395415,3,Child,Female,3,,,,,
20006390213,1,Head,Male,82,literate,No,Elemantry,IncomeWOJob,Married
20006390213,2,Spouse,Female,87,illiterate,,,Housewife,Married
20001384215,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
20001384215,3,Child,Female,19,literate,No,Diploma,Housewife,Single
20001384215,4,Child,Male,3,,,,,
20001384226,1,Head,Male,47,literate,No,HighSchool,employed,Married
20001384226,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
20001384226,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
20013397823,1,Head,Male,56,literate,No,Elemantry,employed,Married
20013397823,2,Spouse,Female,55,illiterate,,,Housewife,Married
20013397829,1,Head,Male,72,illiterate,,,employed,Married
20013397829,2,Spouse,Female,71,illiterate,,,Housewife,Married
20013397829,3,Child,Female,40,literate,No,Elemantry,Housewife,Single
20013397829,4,Child,Male,36,literate,No,Bachelor,employed,Single
20013397829,5,Child,Male,33,literate,No,Elemantry,employed,Single
20013397815,1,Head,Male,58,literate,No,Elemantry,employed,Married
20013397815,2,Spouse,Female,55,illiterate,,,Housewife,Married
20013397815,3,Child,Male,25,literate,No,Secondary,employed,Single
20012396624,1,Head,Male,42,literate,No,Elemantry,employed,Married
20012396624,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
20012396624,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
20006389817,1,Head,Male,37,literate,No,Elemantry,employed,Married
20006389817,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
20006389817,3,Child,Female,15,literate,No,Elemantry,Housewife,Single
20006389817,4,Child,Male,7,literate,Yes,Elemantry,,
20006389817,5,Child,Male,4,,,,,
20006389821,1,Head,Male,54,literate,No,Elemantry,IncomeWOJob,Married
20006389821,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
20006389821,3,Child,Female,24,literate,No,Secondary,Housewife,Divorced
20006389814,1,Head,Male,30,literate,No,Elemantry,employed,Married
20006389814,2,Spouse,Female,23,literate,No,Elemantry,Housewife,Married
20006389814,3,Child,Male,6,literate,Yes,Elemantry,,
20006389829,1,Head,Female,68,illiterate,,,IncomeWOJob,Married
20012396626,1,Head,Male,46,literate,No,Elemantry,employed,Married
20012396626,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
20012396626,3,Child,Female,18,literate,Yes,Diploma,Student,Single
20012396626,4,Child,Male,12,literate,Yes,Elemantry,Student,Single
20012396626,5,Child,Female,6,literate,Yes,Elemantry,,
20006389822,1,Head,Male,40,literate,No,Secondary,employed,Married
20006389822,2,Spouse,Female,34,literate,No,Secondary,Housewife,Married
20006389822,3,Child,Female,14,literate,Yes,Secondary,Student,Single
20006389822,4,Child,Female,7,literate,Yes,Elemantry,,
20012396615,3,Child,Male,21,literate,Yes,Diploma,Student,Single
20012396615,4,Child,Female,11,literate,Yes,Elemantry,Student,Single
20012396616,1,Head,Female,57,literate,No,Elemantry,IncomeWOJob,Widowed
20012396629,1,Head,Male,46,literate,No,Elemantry,unemployed,Married
20012396629,2,Spouse,Female,40,literate,No,Secondary,Housewife,Married
20012396629,3,Child,Female,20,literate,No,Secondary,Housewife,Married
20012396629,4,Child,Male,18,literate,Yes,Diploma,Student,Single
20012396629,5,Child,Male,9,literate,Yes,Elemantry,,
20012396629,6,Child,Male,5,,,,,
20006389826,1,Head,Male,43,literate,No,Elemantry,employed,Married
20006389826,2,Spouse,Female,42,literate,No,Elemantry,Housewife,Married
20006389826,3,Child,Male,16,literate,Yes,Secondary,Student,Single
20006389826,4,Child,Male,4,,,,,
20007392214,1,Head,Male,31,literate,No,Bachelor,employed,Married
20007392214,2,Spouse,Female,21,literate,No,Secondary,Housewife,Married
20007392214,3,Child,Male,3,,,,,
20007392214,4,Parent,Female,71,illiterate,,,IncomeWOJob,Widowed
20007391017,1,Head,Male,62,literate,No,Elemantry,IncomeWOJob,Married
20007391017,2,Spouse,Female,59,illiterate,,,Housewife,Married
20007391017,3,Child,Male,30,literate,No,Diploma,employed,Married
20007391015,1,Head,Male,40,literate,No,Secondary,employed,Married
20007391015,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20007391015,3,Child,Male,12,literate,Yes,Elemantry,Student,Single
20007391015,4,Child,Male,2,,,,,
20010393814,1,Head,Male,31,literate,No,Secondary,employed,Married
20010393814,2,Spouse,Female,25,literate,No,Diploma,Housewife,Married
20011395020,1,Head,Male,48,literate,No,Elemantry,employed,Married
20011395020,2,Spouse,Female,42,literate,No,Elemantry,Housewife,Married
20011395020,3,Child,Female,13,literate,Yes,Secondary,Student,Single
20011395013,1,Head,Male,75,illiterate,,,employed,Married
20011395013,2,Spouse,Female,66,illiterate,,,Housewife,Married
20011395026,1,Head,Male,42,literate,No,Elemantry,employed,Married
20011395026,2,Spouse,Female,35,literate,No,Secondary,Housewife,Married
20011395026,3,Child,Female,15,literate,Yes,Secondary,Student,Single
20011395023,1,Head,Male,43,literate,No,Diploma,employed,Married
20011395023,2,Spouse,Female,37,literate,No,Diploma,Housewife,Married
20011395023,3,Child,Male,15,literate,Yes,HighSchool,Student,Single
20011395023,4,Child,Male,8,literate,Yes,Elemantry,,
20010393821,1,Head,Male,58,literate,No,Diploma,IncomeWOJob,Married
20010393821,2,Spouse,Female,51,literate,No,Elemantry,Housewife,Married
20010393821,3,Child,Male,26,literate,No,Bachelor,employed,Single
20005388629,1,Head,Male,30,literate,No,Secondary,employed,Married
20005388629,2,Spouse,Female,27,literate,No,Diploma,Housewife,Married
20005388629,3,Child,Male,7,literate,Yes,Elemantry,,
20005388629,4,Child,Female,3,,,,,
20007392226,1,Head,Male,80,illiterate,,,IncomeWOJob,Married
20007392226,2,Spouse,Female,71,illiterate,,,Housewife,Married
20010393813,1,Head,Male,36,literate,No,Secondary,employed,Married
20010393813,2,Spouse,Female,29,literate,No,Elemantry,Housewife,Married
20010393813,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
20010393813,4,Child,Male,5,,,,,
20010393813,5,Child,Male,2,,,,,
20007391026,1,Head,Male,34,literate,No,Diploma,employed,Married
20007391026,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20007391026,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
20007391026,4,Child,Female,1,,,,,
20007391029,1,Head,Male,49,literate,No,Elemantry,employed,Married
20007391029,2,Spouse,Female,48,literate,No,Diploma,Housewife,Married
20007391029,3,Child,Female,25,illiterate,,,Other,Single
20007391029,4,Child,Male,13,literate,Yes,Secondary,Student,Single
20010393829,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
20004387420,1,Head,Male,75,illiterate,,,employed,Married
20004387420,2,Spouse,Female,60,illiterate,,,Housewife,Married
20004387426,1,Head,Male,47,literate,No,Elemantry,employed,Married
20004387426,2,Spouse,Female,42,literate,No,Elemantry,Housewife,Married
20004387426,3,Child,Female,4,,,,,
20004387419,1,Head,Male,73,illiterate,,,employed,Married
20004387419,2,Spouse,Female,67,illiterate,,,Housewife,Married
20004387419,3,Child,Male,29,literate,No,Secondary,employed,Married
20004387419,4,Child,Male,29,literate,No,Secondary,employed,Married
20004387429,1,Head,Female,74,illiterate,,,IncomeWOJob,Widowed
20004387429,2,Child,Female,40,literate,No,Elemantry,Housewife,Single
20007391020,1,Head,Male,58,literate,No,Bachelor,IncomeWOJob,Married
20007391020,2,Spouse,Female,53,literate,No,Secondary,Housewife,Married
20007391020,3,Child,Male,26,literate,Yes,Master,employed,Single
20007391020,4,Child,Male,25,literate,No,Bachelor,employed,Single
20007392222,1,Head,Male,66,illiterate,,,IncomeWOJob,Married
20007392222,2,Spouse,Female,60,illiterate,,,Housewife,Married
20007392223,1,Head,Male,33,literate,No,Elemantry,employed,Married
20007392223,2,Spouse,Female,22,literate,No,Elemantry,Housewife,Married
20007392223,3,Child,Female,4,,,,,
20007392229,1,Head,Male,56,literate,No,Elemantry,employed,Married
20007392229,2,Spouse,Female,48,illiterate,,,Housewife,Married
20007392229,3,Child,Male,22,literate,No,Secondary,employed,Married
20007392217,1,Head,Male,41,literate,No,Secondary,employed,Married
20007392217,2,Spouse,Female,39,literate,No,Elemantry,employed,Married
20007392217,3,Child,Male,19,literate,No,Diploma,employed,Single
20007392217,4,Child,Female,17,literate,Yes,HighSchool,Student,Single
20007392217,5,Child,Male,5,,,,,
20007392217,6,Parent,Male,78,literate,No,Other,employed,Widowed
20012396220,1,Head,Male,39,literate,No,Elemantry,employed,Married
20012396220,2,Spouse,Female,30,literate,No,Elemantry,Housewife,Married
20012396220,3,Child,Female,14,literate,Yes,Secondary,Student,Single
20012396220,4,Child,Male,6,illiterate,,,,
20012396220,5,Child,Male,6,illiterate,,,,
20001385026,1,Head,Male,35,literate,No,Secondary,employed,Married
20001385026,2,Spouse,Female,30,literate,No,Secondary,Housewife,Married
20001385026,3,Child,Male,7,literate,Yes,Elemantry,,
20001385018,1,Head,Male,45,literate,No,Secondary,employed,Married
20001385018,2,Spouse,Female,43,literate,No,Secondary,Housewife,Married
20001385018,3,Child,Male,5,,,,,
20001385020,1,Head,Male,79,literate,No,Other,Housewife,Widowed
20013397414,1,Head,Male,40,literate,No,Elemantry,employed,Married
20013397414,2,Spouse,Female,30,literate,No,Elemantry,Housewife,Married
20013397414,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
20013397414,4,Child,Female,3,,,,,
20013397421,1,Head,Male,36,literate,No,Diploma,employed,Married
20013397421,2,Spouse,Female,27,literate,No,Secondary,Housewife,Married
