Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst
20011394608,2,Spouse,Female,71,illiterate,,,Housewife,Married
20011394608,3,Child,Female,39,literate,No,Bachelor,Housewife,Single
20011394608,4,Child,Male,34,literate,No,Diploma,employed,Single
20013397013,1,Head,Male,66,literate,No,Other,employed,Married
20013397013,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
20013397013,3,Child,Male,14,literate,Yes,Elemantry,Student,Single
20004387408,1,Head,Male,44,literate,No,Elemantry,employed,Married
20004387408,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married
20004387408,3,Child,Male,19,literate,Yes,HighSchool,Student,Single
20004387408,4,Child,Male,9,literate,Yes,Elemantry,,
20004387417,1,Head,Female,73,illiterate,,,IncomeWOJob,Widowed
20012395814,1,Head,Male,34,literate,No,Elemantry,unemployed,Married
20012395814,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
20012395814,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
20012395814,4,Child,Female,4,,,,,
20007391414,1,Head,Male,69,literate,No,Elemantry,IncomeWOJob,Married
20007391414,2,Spouse,Female,59,illiterate,,,Housewife,Married
20003387020,1,Head,Male,80,literate,No,Elemantry,IncomeWOJob,Married
20003387020,2,Spouse,Female,70,literate,No,Elemantry,Housewife,Married
20003387020,3,Child,Male,32,literate,No,Secondary,unemployed,Single
20010393823,1,Head,Male,48,literate,No,Secondary,employed,Married
20010393823,2,Spouse,Female,46,literate,No,Elemantry,Housewife,Married
20010393823,3,Child,Male,19,literate,No,Elemantry,employed,Single
20010393823,4,Child,Male,18,literate,No,Elemantry,employed,Single
20010393823,5,Child,Male,14,literate,Yes,Elemantry,Student,Single
20005388620,1,Head,Male,37,literate,No,Elemantry,employed,Married
20005388620,2,Spouse,Female,33,literate,No,Elemantry,Housewife,Married
20005388620,3,Child,Female,9,literate,Yes,Elemantry,,
20005388620,4,Child,Female,5,,,,,
20013397007,1,Head,Male,67,literate,No,Elemantry,employed,Married
20013397007,2,Spouse,Female,63,illiterate,,,Housewife,Married
20013397007,3,Child,Male,31,literate,No,Secondary,employed,Single
20013397007,4,Child,Male,24,literate,No,Bachelor,employed,Single
20005388610,3,Child,Male,13,literate,Yes,Secondary,Student,Single
20005388610,4,Child,Female,8,literate,Yes,Elemantry,,
20005388610,5,Child,Male,0,,,,,
20005388623,1,Head,Male,62,literate,No,Elemantry,employed,Married
20005388623,2,Spouse,Female,38,literate,No,Elemantry,Housewife,Married
20005388623,3,Child,Female,13,literate,Yes,Secondary,Student,Single
20005388623,4,Child,Female,9,literate,Yes,Elemantry,,
20012396208,1,Head,Male,73,illiterate,,,Other,Married
20012396208,2,Spouse,Female,60,illiterate,,,Housewife,Married
20012396208,3,Child,Male,30,literate,No,Elemantry,employed,Single
20012396208,4,Child,Male,28,literate,No,Diploma,employed,Single
20012396213,1,Head,Male,34,literate,No,Elemantry,employed,Married
20012396213,2,Spouse,Female,22,literate,No,Elemantry,Housewife,Married
20011394614,1,Head,Male,56,illiterate,,,employed,Married
20011394614,2,Spouse,Female,53,illiterate,,,Housewife,Married
20011394614,3,Child,Male,32,literate,No,Secondary,Other,Married
20011394614,4,GrandSonDaughter,Male,4,,,,,
20010393810,1,Head,Male,40,literate,No,Secondary,employed,Married
20010393810,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
20010393810,3,Child,Female,15,literate,Yes,Secondary,Student,Single
20010393810,4,Child,Male,8,literate,Yes,Elemantry,,
20010393810,5,Child,Female,4,,,,,
20004387420,1,Head,Male,54,literate,No,Elemantry,employed,Married
20004387420,2,Spouse,Female,51,literate,No,Elemantry,employed,Married
20004387420,3,Child,Male,26,literate,No,Secondary,employed,Single
20004387420,4,OtherRelative,Female,16,literate,Yes,HighSchool,Student,Single
20010393808,1,Head,Male,68,literate,No,Elemantry,IncomeWOJob,Married
20010393808,2,Spouse,Female,61,literate,No,Elemantry,Housewife,Married
20004387423,1,Head,Male,72,literate,No,Elemantry,IncomeWOJob,Married
20004387423,2,Spouse,Female,67,illiterate,,,Housewife,Married
20004387423,3,Child,Male,29,literate,No,Secondary,employed,Married
20004387423,4,Child,Male,29,literate,No,Secondary,employed,Single
20010393813,1,Head,Male,36,literate,No,Secondary,employed,Married
20010393813,2,Spouse,Female,28,literate,No,Elemantry,Housewife,Married
20010393813,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
20010393813,4,Child,Male,4,,,,,
20010393813,5,Child,Male,1,,,,,
20011395020,1,Head,Male,47,literate,No,Elemantry,employed,Married
20011395020,2,Spouse,Female,41,literate,No,Elemantry,Housewife,Married
20011395020,3,Child,Female,12,literate,Yes,Elemantry,Student,Single
20011395008,1,Head,Male,44,literate,No,Diploma,employed,Married
20011395008,2,Spouse,Female,41,literate,No,Bachelor,employed,Married
20011395008,3,Child,Male,16,literate,Yes,HighSchool,employed,Single
20011395008,4,Child,Male,9,literate,Yes,Elemantry,,
20011395008,5,Child,Male,3,,,,,
20011395023,1,Head,Male,42,literate,No,Diploma,employed,Married
20011395023,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20011395023,3,Child,Male,15,literate,Yes,Elemantry,Student,Single
20011395023,4,Child,Male,6,literate,Yes,Elemantry,,
20011395023,5,Parent,Female,83,illiterate,,,IncomeWOJob,Widowed
20006389823,1,Head,Male,37,literate,No,Secondary,employed,Married
20006389823,2,Spouse,Female,30,literate,No,Elemantry,Housewife,Married
20006389823,3,Child,Female,14,literate,Yes,Elemantry,Student,Single
20006389823,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
20006389823,5,Child,Female,6,literate,Yes,Elemantry,,
20006389823,6,Child,Male,2,,,,,
20012396214,1,Head,Male,54,illiterate,,,IncomeWOJob,Married
20012396214,2,Spouse,Female,58,illiterate,,,Housewife,Married
20012396220,1,Head,Male,34,literate,No,Diploma,employed,Married
20012396220,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
20012396220,3,Child,Female,9,literate,Yes,Elemantry,,
20012396220,4,Child,Female,5,,,,,
20010393820,1,Head,Male,57,literate,No,Secondary,IncomeWOJob,Married
20010393820,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
20010393820,3,Child,Male,25,literate,No,Diploma,unemployed,Single
20004387414,1,Head,Male,45,literate,No,Secondary,employed,Married
20004387414,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married
20004387414,3,Child,Female,17,literate,Yes,HighSchool,Student,Single
20004387414,4,Child,Female,7,literate,Yes,Elemantry,,
20004387411,1,Head,Male,70,illiterate,,,employed,Married
20004387411,2,Spouse,Female,60,illiterate,,,Housewife,Married
20011395015,1,Head,Male,84,illiterate,,,IncomeWOJob,Married
20011395015,2,Spouse,Female,65,illiterate,,,Housewife,Married
20011395015,3,Child,Female,37,literate,No,Elemantry,Housewife,Single
20002386220,1,Head,Male,61,literate,No,Elemantry,IncomeWOJob,Married
20002386220,2,Spouse,Female,59,literate,No,Elemantry,Housewife,Married
20002386220,3,Child,Male,21,literate,No,Diploma,employed,Single
20006389817,1,Head,Male,60,illiterate,,,employed,Married
20006389817,2,Spouse,Female,57,illiterate,,,Housewife,Married
20006389817,3,Child,Male,21,literate,No,Elemantry,employed,Single
20006389817,4,Child,Female,23,literate,No,Secondary,Housewife,Married
20006389814,1,Head,Male,42,literate,No,Elemantry,employed,Married
20006389814,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married
20006389814,3,Child,Male,17,literate,No,Elemantry,employed,Single
20006389814,4,Child,Female,15,literate,No,Secondary,Housewife,Single
20006389814,5,Child,Female,6,literate,Yes,Elemantry,,
20010393818,1,Head,Male,37,literate,No,Secondary,unemployed,Married
20010393818,2,Spouse,Female,30,literate,No,Elemantry,employed,Married
20010393818,3,Child,Female,9,literate,Yes,Elemantry,,
20010393818,4,Child,Male,6,literate,Yes,Elemantry,,
20013397408,1,Head,Female,68,illiterate,,,IncomeWOJob,Widowed
20013397408,2,Child,Female,43,literate,No,Elemantry,IncomeWOJob,Single
