Address,code,value
20001384235,56131,310000
20001384235,56135,330000
20001384235,56138,250000
20001384235,56148,140000
20001384235,56151,226000
20011394620,55221,3000000
20011394620,55224,300000
20011394620,56114,220000
20011394620,56116,260000
20011394620,56118,450000
20011394626,55221,600000
20011394626,56112,150000
20011394626,56114,240000
20011394626,56116,180000
20011394626,56118,380000
20011394626,56139,90000
20011394623,55221,2000000
20003387025,56114,200000
20007391832,55224,120000
20007391832,56112,100000
20007391832,56114,240000
20003387029,52116,400000
20003387029,56134,200000
20009393035,55224,2800000
20009393035,56112,200000
20009393035,56115,280000
20009393035,56118,450000
20009393035,56139,150000
20009393027,56112,250000
20009393027,56114,1800000
20009393027,56115,240000
20009393027,56116,400000
20009393027,56135,100000
20009393021,56112,250000
20009393021,56114,180000
20009393021,56115,120000
20009393021,56116,150000
20009393021,56118,150000
20009393021,56119,150000
20009393021,56135,100000
20009393021,56139,50000
20001385023,52113,3000000
20001385023,52118,900000
20001385023,54013,1450000
20001385023,54018,500000
20001385023,54027,500000
20001385023,54032,600000
20001385023,55215,750000
20001385023,56111,475000
20001385023,56114,595000
20001385023,56115,475000
20001385023,56116,660000
20001385023,56118,285000
20001385023,56119,265000
20001385023,56126,215000
20001385023,56127,336000
20001385023,56131,285000
20001385023,56135,240000
20001385023,56136,300000
20001385023,56146,200000
20001385023,56151,250000
20002386232,55221,250000
20007392223,55224,100000
20007392223,56111,150000
20007392223,56114,900000
20007392223,56119,150000
20007392229,56111,800000
20007392229,56112,350000
20007392229,56116,150000
20007392229,56139,25000
20005388622,56112,250000
20005388622,56114,600000
20005388622,56115,200000
20005388622,56116,250000
20005388622,56119,200000
20005388622,56136,100000
20007392630,54012,500000
20007392630,54036,180000
20007392630,55212,700000
20007392630,56112,120000
20007392630,56113,100000
20007392630,56114,100000
20007392630,56119,150000
20007392630,56137,100000
20007392630,56139,50000
20007392630,56147,60000
20007392632,55215,400000
20007392632,55221,1800000
20007392632,55224,100000
20007392632,56115,115000
20007392632,56116,175000
20007392632,56135,95000
20007392632,56151,130000
20010393429,56112,250000
20010393429,56116,200000
20010393429,56118,680000
20010393429,56135,150000
20012395826,56112,60000
20012395826,56116,120000
20002385828,55221,2000000
20002385828,55224,200000
20002385828,56112,300000
20002385828,56116,250000
20002385828,56118,600000
20010393423,55221,1100000
20010393423,55224,200000
20010393423,56112,300000
20010393423,56114,460000
20010393423,56116,300000
20010393423,56118,600000
20010393423,56133,100000
20010393423,56134,100000
20010393423,56135,160000
20010393423,56151,180000
20010393423,56154,150000
20003386632,55224,60000
20003386632,56111,150000
20003386632,56115,300000
20003386632,56116,150000
20003386632,56118,150000
20003386632,56119,120000
20003387035,56111,360000
20003387035,56114,180000
20003387035,56115,320000
20003387035,56116,180000
20007391826,56112,100000
20007391826,56115,160000
20007391826,56118,220000
20011394635,56112,50000
20011394635,56116,100000
20011394635,56118,220000
20011394635,56133,30000
20011394625,56111,150000
20011394625,56114,260000
20011394625,56115,160000
20011394625,56116,150000
20011394625,56117,100000
20011394625,56118,330000
20011394625,56132,50000
20011394625,56134,50000
20011394625,56135,100000
20011394625,56139,70000
20007391820,56112,300000
20007391820,56114,400000
20007391820,56115,160000
20007391820,56116,300000
20007391820,56118,480000
20007391820,56133,60000
20007391820,56134,50000
20007391820,56135,120000
20007391820,56139,60000
20007391820,56151,170000
20007391820,56154,150000
20011394632,55221,300000
20011394632,55224,200000
20011394632,56112,200000
20011394632,56116,150000
20011394632,56118,400000
20011394632,56135,130000
20011394632,56139,60000
20002385819,56116,300000
20002385819,56118,600000
20002385819,56135,180000
20002385819,56137,150000
20002385819,56151,180000
20002385835,56112,200000
20002385835,56114,600000
20002385835,56116,300000
20002385835,56118,650000
20002385835,56133,100000
20002385835,56135,150000
20002385835,56151,170000
20002385835,56154,150000
20013397021,56111,600000
20013397021,56112,250000
20013397021,56114,480000
20013397021,56116,90000
20013397021,56119,150000
20013397021,56134,250000
20013397021,56135,250000
20013397021,56154,500000
20002385825,56112,150000
20002385825,56114,360000
20002385825,56115,160000
20002385825,56116,240000
20002385825,56117,100000
20002385825,56118,440000
20002385825,56133,50000
20002385825,56134,50000
20002385825,56135,150000
20002385825,56154,150000
20003386626,52112,2000000
20003386626,52125,800000
20003386623,55221,300000
20003386623,55224,150000
20003386623,56112,150000
20003386623,56114,260000
20003386623,56116,280000
20003386623,56118,250000
20003386623,56133,100000
20003386623,56134,100000
20003386623,56135,200000
20003386623,56151,180000
20003386623,56154,200000
20003386621,55224,200000
20003386621,56112,200000
20003386621,56116,250000
20003386621,56118,300000
20003387019,56111,180000
20003387019,56114,180000
20003387019,56115,400000
20003387024,56111,260000
20003387024,56112,300000
20003387024,56114,360000
20003387024,56115,240000
20006389435,56114,100000
20006389435,56115,60000
20006389435,56118,150000
20006389432,56112,500000
20006389432,56114,1000000
20006389432,56116,700000
20010394235,55221,50000
20010394235,56112,250000
20010394235,56114,220000
20010394235,56115,130000
20010394235,56116,230000
20010394235,56118,350000
20010394235,56133,60000
20010394235,56134,60000
20010394235,56135,120000
20010394226,55221,1000000
20010394226,56112,200000
20010394226,56115,180000
20010394226,56116,200000
20010394226,56117,200000
20010394226,56118,300000
20010394226,56133,50000
20010394226,56134,100000
20010394226,56135,150000
20007391426,54027,250000
20007391426,55218,2400000
20007391426,55221,1700000
20007391426,55224,50000
20007391426,55225,1000000
20007391426,56112,200000
20007391426,56114,400000
20007391426,56115,300000
20007391426,56116,250000
20007391426,56119,300000
20007391426,56134,100000
20007391426,56135,200000
20007391426,56137,200000
20007391426,56139,80000
20007391426,56144,200000
20007391426,56148,120000
20007391426,56151,150000
20007391429,54036,180000
20007391429,56112,200000
20007391429,56115,240000
20007391429,56134,80000
20007391432,54036,220000
20007391432,55225,50000
20007391432,56115,300000
20007391432,56119,250000
20007391432,56135,80000
20007391419,55221,150000
20007391419,56114,1100000
20007391419,56119,900000
20007391419,56139,60000
20007391829,56112,200000
20007391829,56116,230000
20007391829,56118,360000
20007391829,56133,50000
20007391829,56134,60000
20007391829,56135,100000
20007391420,54011,600000
20007391420,54029,180000
20007391420,56116,250000
20007391420,56119,200000
20007391420,56134,80000
20007391420,56139,100000
20006390626,54011,1400000
20006390626,54015,600000
20006390626,56111,550000
20006390626,56112,340000
20006390626,56114,1950000
20006390626,56115,300000
20006390626,56116,250000
20006390626,56118,200000
20006390626,56119,120000
20006390626,56126,200000
20006390626,56134,100000
20006390626,56135,250000
20006390626,56139,60000
20006390626,56145,100000
20006390626,56151,450000
20011395432,56112,150000
20011395432,56114,220000
20011395432,56118,250000
20011395432,56135,100000
20011395432,56139,50000
20011395428,56112,100000
20011395428,56115,120000
20011395428,56116,140000
20011395428,56118,230000
20005389035,56114,190000
20005389035,56116,200000
20005389035,56118,150000
20005389035,56119,100000
20004388235,55221,500000
20002385832,55224,200000
20002385832,56112,300000
20002385832,56114,480000
20002385832,56116,260000
20002385832,56118,680000
20002385832,56133,50000
20002385832,56135,150000
20002385832,56139,60000
20002385832,56154,160000
20011395435,56112,300000
20011395435,56114,330000
20011395435,56115,150000
20011395435,56116,250000
20011395435,56118,360000
20004387829,56112,300000
20004387829,56114,360000
20004387829,56115,100000
20004387829,56116,300000
20004387829,56118,200000
20004387829,56119,90000
20004387829,56134,150000
20004387829,56135,150000
20004387829,56139,50000
20007391835,56112,120000
20007391835,56116,200000
20007391835,56118,320000
20012396626,55221,600000
20012396626,55224,200000
20012396626,56112,250000
20012396626,56114,180000
20012396626,56115,200000
20012396626,56118,300000
20012396632,55221,1600000
20012396632,55224,100000
20012396632,56112,120000
20012396632,56114,440000
20012396632,56115,320000
20012396632,56116,600000
20012396632,56117,200000
20012396632,56118,650000
20012396632,56119,150000
20012396632,56137,200000
20012396632,56139,60000
20012396632,56154,150000
20012396623,56112,260000
20012396623,56114,550000
20012396623,56115,400000
20012396623,56116,440000
20012396623,56118,700000
20012396623,56133,100000
20012396623,56134,80000
20012396623,56135,150000
20012396623,56139,60000
20013397029,56111,110000
20013397029,56116,200000
20007392623,54011,350000
20007392623,54032,150000
20007392623,56112,200000
20007392623,56115,300000
20007392623,56127,200000
20007392623,56135,100000
20007392623,56151,150000
20007392622,55212,2400000
20007392622,55221,400000
20007392622,55224,800000
20007392622,56112,250000
20007392622,56114,400000
20007392622,56116,650000
20007392622,56134,250000
20005389027,54011,1200000
20005389027,56112,50000
20005389027,56116,1100000
20005389027,56118,800000
20005389027,56126,120000
20005389027,56133,100000
20005389027,56135,200000
20005389027,56154,150000
20012396635,56112,300000
20012396635,56114,360000
20012396635,56115,220000
20012396635,56116,250000
20012396635,56118,600000
20012396635,56135,120000
20012396635,56139,60000
20004387820,55221,400000
20004387820,55224,100000
20004387820,56112,150000
20004387820,56114,240000
20004387820,56116,180000
20004387820,56117,100000
20004387820,56118,360000
20004387820,56133,80000
20004387820,56134,80000
20004387820,56135,100000
20004387823,55221,350000
20004387823,56112,300000
20004387823,56115,200000
20004387823,56116,150000
20004387823,56118,200000
20004387835,56114,490000
20004387835,56116,180000
20010393435,56112,100000
20010393435,56114,240000
20010393435,56115,160000
20010393435,56116,200000
20010393435,56118,300000
20010393435,56133,50000
20010393435,56134,50000
20010393432,56112,150000
20010393432,56114,240000
20010393432,56116,150000
20004388220,54043,700000
20004388220,55224,500000
20004388220,56114,100000
20004388220,56115,80000
20004388220,56116,150000
20004388220,56135,100000
20004388220,56139,100000
20012395819,56114,120000
20012395819,56115,160000
20012395819,56116,100000
20012395819,56118,230000
20001384626,54013,1000000
20001384626,54037,380000
20001384626,55211,390000
20001384626,56111,496000
20001384626,56114,556000
20001384626,56115,427000
20001384626,56116,770000
20001384626,56119,280000
20001384626,56127,315000
20001384626,56135,298000
20001384626,56137,187000
20001384626,56151,213000
20001384622,54011,500000
20001384622,55221,250000
20001384622,56111,315000
20001384622,56114,410000
20001384622,56115,250000
20001384622,56118,175000
20001384622,56119,168000
20001384622,56135,220000
20001384622,56151,175000
20001384621,52117,720000
20001384621,54012,700000
20001384621,54021,2000000
20001384621,55218,150000
20001384621,55221,340000
20001384621,56111,525000
20001384621,56112,190000
20001384621,56114,420000
20001384621,56115,370000
20001384621,56116,615000
20001384621,56118,190000
20001384621,56119,188000
20001384621,56127,275000
20001384621,56134,60000
20001384621,56135,225000
20001384621,56146,145000
20001384621,56151,238000
20012395835,55212,1200000
20012395835,55221,300000
20012395835,56115,200000
20012395835,56116,250000
20012395835,56118,300000
20013397819,55221,2500000
20013397819,55224,200000
20013397819,56112,200000
20013397819,56114,400000
20013397819,56115,180000
20013397819,56116,200000
20013397819,56118,700000
20013397823,55224,120000
20013397823,56112,250000
20013397823,56114,480000
20013397823,56116,300000
20013397823,56117,200000
20013397823,56118,650000
20013397823,56119,200000
20013397823,56133,100000
20013397823,56134,100000
20013397823,56135,150000
20013397832,55221,1150000
20013397832,56114,360000
20013397024,55221,2000000
20013397024,55224,80000
20013397024,56111,580000
20013397024,56112,350000
20013397024,56114,1800000
20013397024,56115,500000
20013397024,56116,360000
20013397035,56114,380000
20013397035,56115,100000
20013397035,56116,115000
20013397035,56135,50000
20013397035,56111,150000
20013397026,54036,1250000
20001385430,55221,500000
20001385421,55221,400000
20001385421,55224,120000
20001385421,56112,100000
20001385421,56114,220000
20001385421,56115,120000
20001385421,56116,170000
20001385421,56118,260000
20001385424,55221,400000
20001385424,55224,100000
20001385424,56112,250000
20001385424,56114,300000
20001385424,56116,200000
20001385424,56118,360000
20001385424,56133,100000
20001385424,56134,80000
20001385424,56135,150000
20006390227,56116,340000
20006390225,56111,180000
20006390225,56116,180000
20006390225,56118,150000
20006390225,56119,140000
20001385435,54011,1000000
20001385435,56111,600000
20001385435,56112,360000
20001385435,56114,1200000
20001385435,56116,210000
20001385435,56134,100000
20001385435,56135,150000
20001385435,56139,40000
20001385435,56144,60000
20001385435,56151,170000
20001385435,56154,400000
20001385435,56118,200000
20001385435,56119,200000
20001385435,56126,150000
20006390235,56112,120000
20006390235,56114,300000
20006390232,52114,5500000
20006390232,56111,150000
20006390232,56112,80000
20006390232,56114,660000
20006390232,56115,200000
20006390232,56116,250000
20006390232,56118,220000
20006390232,56119,120000
20006390232,56134,100000
20006390232,56135,120000
20006390232,56139,50000
20006390232,56149,40000
20006390232,56151,170000
20012395823,56112,120000
20012395823,56115,210000
20012395823,56116,100000
20012395823,56118,230000
20010393832,55224,100000
20010393832,56112,120000
20010393832,56114,360000
20010393832,56115,210000
20010393832,56116,220000
20010393832,56118,230000
20010393832,56154,150000
20006389832,54011,1500000
20006389832,54012,1500000
20006389832,55221,600000
20006389832,55224,100000
20006389832,56114,1510000
20006389832,56116,250000
20006389832,56126,220000
20006389832,56131,50000
20010393835,56114,280000
20010393835,56116,300000
20010393835,56154,180000
20005388628,56112,300000
20005388628,56114,200000
20005388628,56116,700000
20005388628,56118,600000
20005388628,56119,200000
20005388628,56139,150000
20005388635,54011,600000
20005388635,55224,60000
20010393821,55224,200000
20010393821,56112,300000
20010393821,56114,600000
20010393821,56115,350000
20010393821,56116,300000
20010393821,56118,500000
20010393821,56148,100000
20010393821,56154,200000
20006389823,56111,170000
20006389823,56114,570000
20006389823,56115,100000
20006389823,56118,140000
20006389822,56114,600000
20005388621,55221,1000000
20006389830,55221,500000
20006389830,56112,380000
20006389830,56114,790000
20006389830,56115,200000
20006389830,56116,750000
20006389830,56118,120000
20006389830,56119,75000
20006389830,56126,250000
20006389830,56129,50000
20006389830,56134,120000
20006389830,56154,500000
20005388632,56112,600000
20005388632,56114,90000
20013397423,55221,250000
20013397423,56112,200000
20013397423,56114,160000
20013397423,56115,120000
20013397423,56116,200000
20013397423,56117,150000
20013397423,56118,450000
20013397423,56119,150000
20013397423,56133,50000
20013397423,56134,50000
20013397423,56135,150000
20013397423,56139,60000
20013397423,56147,150000
20013397423,56149,200000
20001384635,52119,265000
20001384635,54015,1000000
20001384635,54017,350000
20001384635,54029,810000
20001384635,55214,520000
20001384635,56111,475000
20001384635,56112,115000
20001384635,56114,385000
20001384635,56115,285000
20001384635,56116,210000
20001384635,56118,165000
20001384635,56119,170000
20001384635,56127,280000
20001384635,56135,235000
20001384635,56147,125000
20001384635,56148,115000
20001384635,56151,180000
20001384632,54012,1400000
20001384632,54013,1300000
20001384632,54029,1000000
20001384632,54033,350000
20001384632,55215,880000
20001384632,55224,265000
20001384632,56111,515000
20001384632,56112,200000
20001384632,56114,480000
20001384632,56115,410000
20001384632,56116,550000
20001384632,56118,200000
20001384632,56119,188000
20001384632,56126,215000
20001384632,56127,290000
20001384632,56131,320000
20001384632,56135,195000
20001384632,56144,100000
20001384632,56151,232000
20010393823,55221,400000
20010393823,55224,150000
20010393823,56112,300000
20010393823,56113,250000
20010393823,56114,400000
20010393823,56115,160000
20010393823,56116,250000
20010393823,56117,100000
20010393823,56118,450000
20010393823,56133,60000
20010393823,56134,80000
20010393823,56135,120000
20010393823,56154,180000
20010393827,56112,120000
20010393827,56118,230000
20010393827,56154,130000
20010393826,56112,100000
20010393826,56115,140000
20010393826,56116,120000
20007392232,52116,1400000
20007392232,54019,2000000
20007392232,55224,120000
20007392232,56111,480000
20007392232,56112,200000
20007392232,56114,880000
20007392232,56115,220000
20007392232,56116,200000
20007392232,56118,120000
20007392232,56119,150000
20007392232,56126,500000
20007392232,56127,300000
20007392232,56134,240000
20007392232,56135,150000
20007392232,56139,60000
20007392222,56114,540000
20007392222,56115,110000
20007392222,56116,200000
20007392222,56119,150000
20007392222,56126,150000
20007392222,56134,120000
20007392222,56135,150000
20007392222,56139,45000
20007392235,56114,360000
20007391029,56112,300000
20007391029,56116,300000
20007391029,56135,250000
20013397421,54032,1200000
20013397421,54043,800000
20013397421,56135,300000
20013397421,56139,100000
20013397421,56147,250000
20013397421,56149,200000
20013397432,55221,400000
20013397432,55224,100000
20013397432,56112,150000
20013397432,56114,240000
20013397432,56115,140000
20013397432,56116,160000
20013397432,56118,300000
20013397432,56135,150000
20013397432,56139,60000
20013397429,56112,150000
20013397429,56114,240000
20013397429,56116,150000
20001385029,52115,800000
20001385029,54012,1300000
20001385029,54013,950000
20001385029,54029,410000
20001385029,55225,500000
20001385029,56111,440000
20001385029,56112,88000
20001385029,56114,415000
20001385029,56115,375000
20001385029,56116,230000
20001385029,56117,80000
20001385029,56118,185000
20001385029,56119,175000
20001385029,56127,285000
20001385029,56136,310000
20001385029,56146,200000
20001385029,56151,196000
20002386235,55221,400000
20002386235,56112,150000
20002386235,56118,150000
20002386219,56112,300000
20002386219,56114,200000
20002386219,56116,200000
20002386219,56118,300000
20002386219,56135,100000
20007392225,55224,100000
20007392225,56111,650000
20007392225,56112,380000
20007392225,56114,970000
20007392225,56116,200000
20007392225,56126,300000
20007392225,56134,120000
20007392225,56135,70000
20007392225,56139,50000
20004388223,56112,200000
20004388223,56114,200000
20004388223,56115,90000
20004388223,56116,100000
20004388223,56118,300000
20004388229,55224,200000
20013397435,55221,550000
20013397435,55224,150000
20013397435,56112,250000
20013397435,56116,300000
20013397435,56118,700000
20007391023,56112,300000
20007391023,56114,2000000
20007391023,56116,400000
20007391023,56118,800000
20007391023,56119,200000
20007391023,56126,100000
20007391023,56135,150000
20007391023,56151,120000
20007391035,55224,150000
20007391035,56114,500000
20007391035,56115,100000
20007391035,56118,200000
20007391035,56119,100000
20007391035,56134,150000
20007391035,56135,100000
20002386229,56114,400000
20002386229,56116,200000
20002386229,56117,50000
20002386229,56119,120000
20002386229,56127,150000
20002386229,56135,100000
20002386220,56112,300000
20002386220,56114,180000
20002386220,56115,140000
20002386220,56117,150000
20002386220,56118,300000
20002386220,56135,100000
20004387419,56112,250000
20004387419,56115,210000
20004387419,56116,200000
20004387419,56118,330000
20004387419,56133,50000
20004387419,56134,50000
20004387419,56135,100000
20004387419,56139,50000
20005389021,56115,180000
20005389021,56118,540000
20005389021,56119,100000
20011395035,55221,300000
20011395035,55224,100000
20011395035,56112,120000
20011395035,56114,260000
20011395035,56115,70000
20011395035,56116,180000
20011395035,56118,230000
20004387424,56112,100000
20004387424,56115,150000
20004387424,56116,160000
20011395028,55221,400000
20011395028,55224,200000
20011395028,56112,300000
20011395028,56114,400000
20011395028,56116,300000
20011395028,56118,650000
20011395028,56119,200000
20011395028,56133,100000
20011395028,56135,180000
20011395028,56139,70000
20011395028,56154,200000
20006389835,55221,1200000
20006389835,56111,600000
20006389835,56112,350000
20006389835,56114,650000
20006389835,56116,230000
20006389835,56129,50000
20004387435,56112,200000
20004387435,56116,300000
20004387426,56112,120000
20004387426,56114,360000
20004387426,56115,160000
20004387426,56116,220000
20004387426,56118,360000
20004387426,56126,200000
20004387426,56135,160000
20004387426,56139,60000
20004387432,55221,400000
20004387432,56112,300000
20004387432,56115,280000
20004387432,56116,220000
20004387432,56118,430000
20001385020,54013,900000
20001385020,55221,380000
20001385020,56111,280000
20001385020,56112,92000
20001385020,56114,350000
20001385020,56115,230000
20001385020,56127,200000
20001385020,56139,50000
20001385020,56151,188000
20012396230,56118,500000
20012396230,56119,200000
20012396230,56127,100000
20012396230,56135,150000
20012396230,56112,250000
20012396230,56114,600000
20012396230,56115,200000
20006390629,56116,200000
20010394225,56112,150000
20010394225,56115,280000
20010394225,56118,400000
20006389424,55221,1000000
20011395032,56112,300000
20011395032,56114,360000
20011395032,56118,700000
20012396221,56112,400000
20012396221,56114,800000
20012396221,56115,300000
20012396221,56116,280000
20012396221,56118,700000
20012396221,56119,250000
20012396221,56135,200000
20001384629,55218,1200000
20001384629,55224,250000
20001384629,56111,390000
20001384629,56112,200000
20001384629,56114,525000
20001384629,56115,388000
20001384629,56116,815000
20001384629,56118,200000
20001384629,56119,215000
20001384629,56127,285000
20001384629,56129,95000
20001384629,56135,270000
20001384629,56139,60000
20001384629,56141,150000
20001384629,56151,220000
20001384629,52112,2600000
20001384629,54015,1500000
20001384629,54029,385000
20001384629,54033,415000
20007392627,54011,750000
20007392627,54029,480000
20007392627,56112,200000
20007392627,56115,450000
20007392627,56116,250000
20007392627,56119,200000
20007392627,56133,80000
20007392627,56135,120000
20007392627,56146,20000
20007392627,56148,40000
20012396232,55221,1300000
20012396232,55224,100000
20007391021,56127,300000
20012396219,55224,150000
20012396219,56113,300000
20012396219,56116,280000
20012396219,56118,600000
20012396219,56135,150000
20012396219,56139,60000
20012396219,56154,200000
20012396229,56115,80000
20012396229,56116,150000
20012396229,56118,120000
20007391435,54017,250000
20007391435,54027,400000
20007391435,55224,60000
20007391435,56112,200000
20007391435,56114,300000
20007391435,56115,250000
20007391435,56119,300000
20007391435,56134,80000
20007391435,56139,50000
20007391435,56151,160000
20011395420,55221,540000
20011395420,55224,120000
20011395420,56112,150000
20011395420,56115,180000
20011395420,56116,200000
20011395420,56133,40000
20011395420,56134,40000
20001385035,52115,1300000
20001385035,54012,1400000
20001385035,54028,800000
20001385035,54035,300000
20001385035,55218,200000
20001385035,56111,495000
20001385035,56112,198000
20001385035,56114,495000
20001385035,56115,387000
20001385035,56116,620000
20001385035,56118,250000
20001385035,56119,210000
20001385035,56127,300000
20001385035,56135,325000
20001385035,56145,110000
20001385035,56151,200000
20010394221,55221,1600000
20010394221,56112,180000
20010394221,56114,220000
20010394221,56116,360000
20010394221,56118,300000
20013397426,55224,150000
20013397426,56112,150000
20013397426,56114,240000
20013397426,56116,140000
20013397426,56118,280000
20006389427,56112,400000
20006389427,56114,270000
20006389427,56115,140000
20006389427,56116,500000
20006389427,56117,50000
20006389427,56118,800000
20006389427,56119,100000
20006389427,56135,60000
20010393419,56112,350000
20010393419,56114,400000
20010393419,56118,800000
20010393419,56135,200000
20010393419,56147,150000
20010393419,56151,200000
20010393419,56154,300000
20009393020,56112,200000
20009393020,56114,180000
20009393020,56115,120000
20009393020,56116,200000
20009393020,56119,100000
20009393020,56135,100000
20012396621,55224,150000
20012396621,56112,300000
20012396621,56114,1800000
20012396621,56116,450000
20012396621,56117,200000
20012396621,56118,700000
20012396621,56119,200000
20012396621,56133,80000
20012396621,56134,50000
20012396621,56135,150000
20012396621,56139,60000
20012396621,56154,200000
20004387826,55221,600000
20006390632,54011,700000
20006390632,54013,1050000
20006390632,54027,300000
20006390632,55214,1200000
20006390632,55224,100000
20006390632,56111,550000
20006390632,56112,350000
20006390632,56114,600000
20006390632,56115,250000
20006390632,56116,90000
20006390632,56134,80000
20006390632,56135,100000
20006390632,56139,100000
20006390632,56144,50000
20006390620,56111,600000
20006390620,56112,360000
20006390620,56114,1060000
20006390620,56116,180000
20006390620,56126,200000
20006390620,56139,50000
20012395832,55221,500000
20012395832,55224,150000
20012395832,56112,280000
20012395832,56114,330000
20012395832,56115,160000
20012395832,56116,240000
20012395832,56118,360000
20012395832,56133,50000
20012395832,56134,60000
20012395832,56135,120000
20012395832,56139,60000
20012395832,56154,130000
20010393428,56112,400000
20010393428,56114,500000
20010393428,56116,400000
20010393428,56118,800000
20010393428,56135,250000
20010393428,56151,200000
20010393428,56154,300000
20013397032,56111,150000
20013397032,56114,360000
20001385026,52114,2600000
20001385026,52122,900000
20001385026,54013,1600000
20001385026,54016,650000
20001385026,54028,540000
20001385026,54042,400000
20001385026,55218,850000
20001385026,55223,950000
20001385026,56111,595000
20001385026,56112,215000
20001385026,56114,496000
20001385026,56115,417000
20001385026,56116,650000
20001385026,56118,200000
20001385026,56119,215000
20001385026,56127,326000
20001385026,56131,285000
20001385026,56135,240000
20001385026,56136,245000
20001385026,56139,95000
20001385026,56145,125000
20001385026,56151,196000
20006390622,56111,1200000
20006390622,56112,350000
20006390622,56114,3460000
20006390622,56116,180000
20006390622,56135,200000
20006390622,56139,200000
20005389032,56112,100000
20005389032,56114,100000
20005389032,56116,300000
20005389032,56118,250000
20005389032,56119,100000
20005389032,56135,45000
20004388226,55221,800000
20011395020,55221,400000
20011395020,55224,150000
20011395020,56112,300000
20011395020,56116,250000
20011395020,56118,700000
20011395020,56133,100000
20011395020,56134,50000
20011395020,56135,170000
20011395020,56137,250000
20011395020,56139,70000
20011395020,56154,180000
20011395023,52116,1500000
20011395023,55221,460000
20011395023,55224,200000
20011395023,56112,300000
20011395023,56114,480000
20011395023,56115,280000
20011395023,56116,350000
20011395023,56117,150000
20011395023,56119,150000
20011395023,56133,100000
20011395023,56134,80000
20011395023,56135,200000
20011395023,56151,200000
20011395023,56154,200000
20011395026,55221,400000
20011395026,55224,100000
20011395026,56112,300000
20011395026,56114,360000
20011395026,56115,160000
20011395026,56116,350000
20011395026,56118,600000
20011395026,56119,200000
20011395026,56126,250000
20011395026,56133,100000
20011395026,56134,80000
20011395026,56135,120000
20011395026,56151,180000
20005389026,55224,160000
20005389026,56118,720000
20007392635,55221,400000
20007392635,56112,200000
20007392635,56115,130000
20007392635,56139,50000
20011395426,56112,120000
20011395426,56115,210000
20011395426,56116,150000
20011395426,56118,280000
20011395423,55224,100000
20011395423,56112,200000
20011395423,56115,240000
20011395423,56116,220000
20011395423,56118,250000
20011395423,56119,350000
20011395423,56135,100000
20004387832,56111,150000
20004387832,56112,100000
20004387832,56114,180000
20004387832,56115,200000
20004387832,56116,150000
20004387429,56115,210000
20002386226,52112,1500000
20002386226,56112,600000
20002386226,56114,600000
20002386226,56116,600000
20002386226,56118,500000
20002386226,56119,1000000
20002386226,56126,150000
20010394223,55221,700000
20010394223,56112,100000
