Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,netincome_w_m,netincome_w_y,Fasl,year
20013397830,3,3253,86903,8.0,6.0,40000000,495000000,38133334,472600000,1,1401
20013397830,5,9314,41000,10.0,5.0,15000000,180000000,15000000,180000000,1,1401
20013397032,1,1345,85102,8.0,5.0,65000000,795000000,57650000,706800000,1,1401
20001385432,1,5153,24202,8.0,6.0,42000000,539000000,39840000,513080000,1,1401
20006390219,1,9314,41000,8.0,6.0,13000000,150000000,13000000,150000000,1,1401
20006390225,1,9314,41000,4.0,2.0,0,100000000,0,100000000,1,1401
20006390220,1,8342,84110,8.0,6.0,50000000,640000000,46666667,600000004,1,1401
20006390220,3,7543,25990,8.0,6.0,42000000,544000000,39840000,518080000,1,1401
20006390220,4,3431,74200,10.0,6.0,0,9000000,0,9000000,1,1401
20010393823,3,9314,41000,8.0,4.0,27000000,162000000,27000000,162000000,1,1401
20005388635,1,9321,23940,8.0,6.0,30000000,375000000,28600000,358200000,1,1401
20005388635,3,9321,24100,8.0,6.0,30000000,375000000,28600000,358200000,1,1401
20010393821,3,3323,10200,9.0,6.0,35000000,35000000,35000000,35000000,1,1401
20010393821,3,5224,47212,9.0,7.0,0,275000000,0,275000000,1,1401
20006389830,3,5153,24100,8.0,6.0,52000000,659000000,48373334,615480008,1,1401
20010393835,1,8322,49230,8.0,6.0,36000000,462000000,34320000,441840000,1,1401
20010393827,3,9321,21000,12.0,7.0,45000000,90000000,42900000,85800000,1,1401
20010393827,3,9314,41000,8.0,4.0,0,80000000,0,80000000,1,1401
20007392222,3,9412,56100,8.0,6.0,18000000,216000000,18000000,216000000,1,1401
20013397421,1,9321,13920,10.0,5.0,37000000,476000000,35273334,455280008,1,1401
20013397429,1,8341,1110,10.0,6.0,45000000,640000000,45000000,640000000,1,1401
20012396230,1,9211,1500,10.0,7.0,25000000,220000000,25000000,220000000,1,1401
20013397426,1,9314,41000,12.0,4.0,32000000,260000000,32000000,260000000,1,1401
20001385026,1,9314,41000,10.0,6.0,38000000,456000000,38000000,456000000,1,1401
20001384632,1,9314,41000,10.0,7.0,40000000,480000000,40000000,480000000,1,1401
20002386220,2,9211,1500,8.0,4.0,0,100000000,0,100000000,1,1401
20004387419,1,9314,41000,8.0,3.0,20000000,90000000,20000000,90000000,1,1401
20007391035,1,4419,35200,8.0,6.0,78000000,951000000,74400000,907800000,1,1401
20005388622,1,9211,1500,8.0,4.0,0,40000000,0,40000000,1,1401
20011395035,1,9211,1462,14.0,7.0,35000000,450000000,33336667,430400004,1,1401
20011395028,1,9211,1500,8.0,4.0,0,30000000,0,30000000,1,1401
20007391021,3,7126,35100,5.0,6.0,26000000,327000000,24786667,312440004,1,1401
20007391021,4,7126,35100,5.0,6.0,26000000,197000000,24786667,188506669,1,1401
20012396219,1,9211,1500,8.0,4.0,0,100000000,0,100000000,1,1401
20006389835,3,9329,29300,8.0,6.0,48000000,608000000,44960000,571520000,1,1401
20012396229,1,9314,41000,8.0,4.0,0,250000000,0,250000000,1,1401
20012396235,1,9211,1500,8.0,3.0,25000000,90000000,25000000,90000000,1,1401
20001385032,1,4419,84110,6.0,6.0,58000000,696000000,52140000,640680000,1,1401
20112404235,1,9314,43900,8.0,3.0,9500000,85000000,9500000,85000000,1,1401
20104399623,1,9314,43900,8.0,6.0,35000000,370000000,35000000,370000000,1,1401
20108402435,1,9211,1120,8.0,3.0,12000000,80000000,12000000,80000000,1,1401
20114405135,1,9314,43900,8.0,3.0,15000000,160000000,15000000,160000000,1,1401
20104399635,2,9211,1120,9.0,6.0,25000000,75000000,25000000,75000000,1,1401
20102398819,2,9211,1120,8.0,3.0,35000000,125000000,35000000,125000000,1,1401
20102398832,1,9211,1120,10.0,3.0,15000000,360000000,15000000,360000000,1,1401
20112404232,1,9211,1120,8.0,4.5,0,65000000,0,65000000,1,1401
20112404232,3,9211,1120,10.0,4.0,9000000,110000000,9000000,110000000,1,1401
20112404229,1,9211,1120,8.0,5.0,18000000,125000000,18000000,125000000,1,1401
20107401535,1,9211,1120,6.0,6.0,15000000,180000000,15000000,180000000,1,1401
20107401535,1,5132,56300,5.0,7.0,18000000,216000000,18000000,216000000,1,1401
20102398825,4,4412,82110,8.0,6.0,5000000,60000000,5000000,60000000,1,1401
20101398326,1,7114,43900,8.0,4.0,28000000,350000000,28000000,350000000,1,1401
20106401023,1,5153,23940,8.0,6.0,52000000,654000000,47373000,598476000,1,1401
20111403620,1,9211,1411,2.0,7.0,13000000,156000000,13000000,156000000,1,1401
20104399228,1,9314,43900,8.0,5.0,25000000,280000000,25000000,280000000,1,1401
20104399219,1,9211,1120,9.0,5.0,15000000,50000000,15000000,50000000,1,1401
20108401935,1,5414,37000,8.0,6.0,75000000,1085000000,65250000,968000000,1,1401
20104399232,1,9211,1120,10.0,4.0,9500000,85000000,9500000,85000000,1,1401
20104399232,1,9314,43900,8.0,4.0,0,145000000,0,145000000,1,1401
20101398322,1,9211,1120,10.0,2.0,7500000,65000000,7500000,65000000,1,1401
20101398323,1,9314,43900,10.0,3.0,19000000,150000000,19000000,150000000,1,1401
20101398332,1,9333,96092,8.0,5.0,18000000,210000000,18000000,210000000,1,1401
20104399226,1,9314,43900,8.0,3.0,24000000,270000000,24000000,270000000,1,1401
20108402429,1,9211,1120,4.0,7.0,9000000,30000000,9000000,30000000,1,1401
20109402835,5,8154,13130,8.0,6.0,32000000,409000000,30507000,391084000,1,1401
20109402829,3,5153,56100,8.0,5.0,0,48000000,0,45760000,1,1401
20109402829,3,8154,13130,7.0,6.0,25000000,220000000,23840000,210720000,1,1401
20105400126,1,9314,43900,8.0,4.0,0,55000000,0,55000000,1,1401
20105400126,1,9112,85300,8.0,6.0,45000000,650000000,42400000,618800000,1,1401
20115405519,3,9212,1462,8.0,6.0,24000000,151500000,22880000,144780000,1,1401
20115405535,1,9211,1120,8.0,3.0,15000000,85000000,15000000,85000000,1,1401
20115405532,3,8183,21000,8.0,6.0,24000000,151500000,22880000,144780000,1,1401
20110403235,3,9314,43900,10.0,3.0,15000000,185000000,15000000,185000000,1,1401
20105400632,3,8183,29300,10.0,6.0,40000000,615000000,38134000,592608000,1,1401
20105400627,3,8151,13110,8.0,6.0,38000000,511000000,36230000,489760000,1,1401
20110403230,2,9314,43900,8.0,4.0,25000000,280000000,25000000,280000000,1,1401
20105400622,1,9333,47520,8.0,6.0,40000000,530000000,40000000,530000000,1,1401
20207409929,1,9314,41000,8.0,3.0,14400000,172800000,14400000,172800000,1,1401
20202407520,4,9211,1120,9.0,5.0,50000000,100000000,50000000,100000000,1,1401
20202407532,1,9623,36000,9.0,6.0,42000000,544000000,39118400,509420800,1,1401
20202407532,3,9211,1610,9.0,4.0,15000000,180000000,15000000,180000000,1,1401
20201406323,1,9314,41000,9.0,3.0,18000000,216000000,18000000,216000000,1,1401
20201406323,1,9211,1610,9.0,2.0,20000000,240000000,20000000,240000000,1,1401
20201406323,3,7231,45200,9.0,6.0,10000000,130000000,10000000,130000000,1,1401
20201406326,1,9314,41000,9.0,2.0,14500000,174000000,14500000,174000000,1,1401
20201406326,1,9211,1610,9.0,3.0,26000000,312000000,26000000,312000000,1,1401
20201406326,3,7212,25920,9.0,6.0,25000000,310000000,25000000,310000000,1,1401
20207409920,2,5153,85102,8.0,6.0,27500000,337000000,27500000,337000000,1,1401
20205408732,1,7411,43210,8.0,5.0,60000000,720000000,60000000,720000000,1,1401
20205408729,1,4414,82990,8.0,5.0,0,550000000,0,550000000,1,1401
20218412720,1,9314,41000,9.0,4.0,32000000,384000000,32000000,384000000,1,1401
20227416326,1,9314,41000,8.0,6.0,40000000,480000000,40000000,480000000,1,1401
20223415126,1,1431,93120,9.0,6.0,35000000,455000000,35000000,455000000,1,1401
20223415135,2,9333,49230,9.0,6.0,30000000,360000000,30000000,360000000,1,1401
20218412729,1,5224,47730,9.0,6.0,29750000,389000000,28431083,373172996,1,1401
20218412732,3,9314,41000,9.0,4.0,32000000,384000000,32000000,384000000,1,1401
20218412735,1,6113,1190,9.0,4.0,32000000,384000000,32000000,384000000,1,1401
20214411532,1,8332,49230,8.0,6.0,58500000,722000000,58500000,722000000,1,1401
20202407130,1,9314,41000,8.0,5.0,33600000,403200000,33600000,403200000,1,1401
20225415930,3,7231,45400,8.0,6.0,15000000,180000000,15000000,180000000,1,1401
20214411126,3,5169,96091,8.0,6.0,24500000,318000000,23413833,304965996,1,1401
20214411135,2,9614,84110,9.0,6.0,46500000,573000000,44438500,548262000,1,1401
20222414720,1,9211,1610,8.0,3.0,14400000,172800000,14400000,172800000,1,1401
20222414726,1,9314,41000,8.0,5.0,28600000,343200000,28600000,343200000,1,1401
20202407123,1,9214,1230,8.0,6.0,37500000,450000000,37500000,450000000,1,1401
20225415520,1,9211,1610,9.0,3.0,18000000,144000000,18000000,144000000,1,1401
20225415520,3,9212,1462,9.0,6.0,25000000,302500000,25000000,302500000,1,1401
20225415523,3,7123,43300,9.0,3.0,8400000,100800000,8400000,100800000,1,1401
20225415523,4,7212,43900,9.0,5.0,30000000,330000000,30000000,330000000,1,1401
20225415526,1,9211,1610,9.0,3.0,12000000,84000000,12000000,84000000,1,1401
20225415532,3,7123,43300,9.0,5.0,20000000,240000000,20000000,240000000,1,1401
20225415532,6,7521,16100,9.0,6.0,40000000,495000000,40000000,495000000,1,1401
20221414335,1,2411,84110,8.0,6.0,63587000,778044000,56464170,692570040,1,1401
20215411929,1,7411,43210,8.0,6.0,60000000,720000000,60000000,720000000,1,1401
20215411923,1,9314,41000,8.0,5.0,60000000,720000000,60000000,720000000,1,1401
20222414729,1,5224,47520,8.0,6.0,17000000,204000000,17000000,204000000,1,1401
20222414732,1,9314,41000,8.0,4.0,19200000,230400000,19200000,230400000,1,1401
20222414735,1,9212,1620,7.0,7.0,22350000,268200000,21232500,254790000,1,1401
20219413526,1,5224,47730,8.0,6.0,20000000,250000000,19066666,238799992,1,1401
20219413532,1,9314,41000,8.0,5.0,35000000,420000000,35000000,420000000,1,1401
20216412320,1,5153,96092,12.0,6.0,31000000,387000000,29454000,368448000,1,1401
20216412335,3,9314,41000,8.0,4.0,24000000,288000000,24000000,288000000,1,1401
20201406726,1,9314,41000,8.0,4.0,32000000,384000000,32000000,384000000,1,1401
20201406726,2,9211,1610,9.0,5.0,60000000,60000000,60000000,60000000,1,1401
20201406732,1,7514,10102,8.0,6.0,58630000,745560000,54100934,691211208,1,1401
20220413920,1,9314,41000,8.0,4.0,6000000,72000000,6000000,72000000,1,1401
20220413920,2,5143,96020,1.0,1.0,200000,1200000,200000,1200000,1,1401
20208410329,1,9314,41000,9.0,4.0,32000000,384000000,32000000,384000000,1,1401
20208410332,1,9314,41000,9.0,5.0,40000000,480000000,40000000,480000000,1,1401
20208410335,1,7114,43900,9.0,4.0,40000000,480000000,40000000,480000000,1,1401
20204407919,1,5132,50220,8.0,6.0,45000000,555000000,41563000,513756000,1,1401
20204407925,1,9214,1610,8.0,7.0,20000000,240000000,20000000,240000000,1,1401
20204407926,1,9214,1610,8.0,7.0,30000000,360000000,30000000,360000000,1,1401
20219413529,1,3322,46300,8.0,6.0,30000000,370000000,28000000,370000000,1,1401
20219413529,2,2330,85210,3.0,3.0,4000000,36000000,4000000,36000000,1,1401
20219413535,1,9212,1440,8.0,7.0,30000000,370000000,28000000,346000000,1,1401
20220413932,1,9314,41000,8.0,4.0,0,82500000,0,82500000,1,1401
20208410320,1,8332,49230,10.0,5.0,40000000,480000000,40000000,480000000,1,1401
20208410326,1,9314,41000,9.0,4.0,32000000,384000000,32000000,384000000,1,1401
20207409529,1,9314,41000,8.0,5.0,30000000,360000000,30000000,360000000,1,1401
20207409529,4,9314,41000,8.0,4.0,24000000,216000000,24000000,216000000,1,1401
20207409535,1,1345,85210,6.0,5.0,30970000,298730000,29421500,284793500,1,1401
20210410729,1,5224,47212,9.0,6.0,30834000,400842000,29396000,383586000,1,1401
20218413132,3,5224,47410,7.0,6.0,37500000,465000000,37500000,465000000,1,1401
20218413120,1,4324,22200,8.0,6.0,52690000,662280000,48462134,611545608,1,1401
20218413123,2,2411,47110,8.0,6.0,42500000,540000000,39766666,507199992,1,1401
20205408320,1,1115,84110,6.0,5.0,30000000,360000000,30000000,360000000,1,1401
20205408329,1,9211,1610,8.0,6.0,30000000,360000000,30000000,360000000,1,1401
20205408329,3,9211,1610,8.0,6.0,30000000,360000000,30000000,360000000,1,1401
20205408329,4,9211,1610,8.0,6.0,30000000,360000000,30000000,360000000,1,1401
20205408335,3,9214,1610,8.0,6.0,30000000,360000000,30000000,360000000,1,1401
20210410720,1,9112,28290,9.0,6.0,48000000,672000000,45000000,636000000,1,1401
20206409126,1,7317,16290,11.0,7.0,42000000,354000000,42000000,354000000,1,1401
20206409135,1,9214,1610,9.0,4.0,48000000,576000000,48000000,576000000,1,1401
20316423932,1,9314,41000,8.0,6.0,30000000,150000000,30000000,150000000,1,1401
20323426332,1,7111,41000,9.0,5.0,60000000,720000000,60000000,720000000,1,1401
20323426320,4,7412,27400,8.0,4.0,15000000,90000000,15000000,90000000,1,1401
20316423929,4,7111,41000,10.0,6.0,30000000,180000000,30000000,180000000,1,1401
20307420322,2,7318,13931,5.0,6.0,2500000,30000000,2500000,30000000,1,1401
20303417926,1,5414,28190,8.0,5.0,0,140000000,0,133466666,1,1401
20320425126,1,9214,1210,8.0,4.0,20000000,140000000,20000000,140000000,1,1401
20320425127,1,9214,1210,8.0,3.0,25000000,85000000,25000000,85000000,1,1401
20320425121,1,3324,47730,8.0,7.0,25000000,300000000,25000000,300000000,1,1401
20313422727,3,8332,49230,10.0,7.0,60000000,720000000,60000000,720000000,1,1401
20313422727,7,9122,45200,7.0,6.0,15000000,180000000,15000000,180000000,1,1401
20313422723,3,8332,49230,10.0,7.0,50000000,600000000,50000000,600000000,1,1401
20313422723,4,510,84220,8.0,6.0,0,50000000,0,45500000,1,1401
20303417923,1,7212,31000,8.0,6.0,22000000,264000000,22000000,264000000,1,1401
20315427529,3,5414,42900,12.0,4.0,30000000,375000000,28600000,358200000,1,1401
20320425135,1,410,84220,8.0,6.0,60000000,735000000,54600000,670200000,1,1401
20324426729,1,9314,41000,8.0,7.0,40000000,240000000,40000000,240000000,1,1401
20315427520,1,7131,43300,8.0,5.0,0,100000000,0,100000000,1,1401
20324426722,1,7318,13931,6.0,5.0,0,22000000,0,22000000,1,1401
20315427532,3,7131,43300,10.0,7.0,30000000,270000000,30000000,270000000,1,1401
20312421925,3,9614,84110,8.0,7.0,25000000,325000000,23833334,311000008,1,1401
20319424321,1,8322,88900,8.0,7.0,44000000,548000000,41946667,523360004,1,1401
20319424332,1,3323,24100,8.0,6.0,27000000,354000000,25740000,338880000,1,1401
20323426321,3,1115,84110,8.0,3.0,12000000,144000000,11813334,141760008,1,1401
20319424329,1,9212,1440,12.0,7.0,45000000,360000000,45000000,360000000,1,1401
20319424329,3,9333,96092,9.0,4.0,40000000,480000000,40000000,480000000,1,1401
20312421919,1,9214,1240,8.0,3.0,20000000,115000000,20000000,115000000,1,1401
20306419124,3,9214,1240,8.0,3.0,10000000,65000000,10000000,65000000,1,1401
20306419124,3,9314,41000,8.0,2.0,5000000,35000000,5000000,35000000,1,1401
20306419126,3,9214,1240,8.0,3.0,12000000,60000000,12000000,60000000,1,1401
20306419130,1,9214,1240,8.0,3.0,9500000,85000000,9500000,85000000,1,1401
20306419532,1,9214,1240,8.0,6.0,25000000,200000000,25000000,200000000,1,1401
20306419520,1,9314,41000,8.0,4.0,18000000,150000000,18000000,150000000,1,1401
20306419520,1,9214,1240,8.0,2.0,6000000,50000000,6000000,50000000,1,1401
20306419528,1,9214,1240,8.0,4.0,15000000,150000000,15000000,150000000,1,1401
20319424319,3,8332,49230,10.0,7.0,45000000,540000000,45000000,540000000,1,1401
20323426326,1,9314,41000,8.0,4.0,35000000,250000000,35000000,250000000,1,1401
20303417935,1,8332,49230,5.0,5.0,25000000,300000000,25000000,300000000,1,1401
20321425529,5,9214,1610,8.0,6.0,30000000,150000000,30000000,150000000,1,1401
20321425529,5,9211,1610,8.0,4.0,0,70000000,0,70000000,1,1401
20321425535,1,7111,41000,8.0,3.0,25000000,300000000,25000000,300000000,1,1401
20321425532,1,3323,35100,10.0,6.0,80000000,1010000000,76266667,965200004,1,1401
20310420732,1,7111,41000,8.0,3.0,30000000,240000000,30000000,240000000,1,1401
20310420735,1,9214,1240,8.0,3.5,0,30000000,0,30000000,1,1401
20310420735,1,9314,41000,8.0,4.0,0,30000000,0,30000000,1,1401
20302417120,1,9211,1110,9.0,4.0,15000000,45000000,15000000,45000000,1,1401
20302417123,1,9211,1110,9.0,4.0,20000000,80000000,20000000,80000000,1,1401
20302417123,2,7318,13931,6.0,5.0,0,20000000,0,20000000,1,1401
20302417135,3,9211,1110,9.0,4.0,15000000,180000000,15000000,180000000,1,1401
20303417523,1,9212,1440,6.0,7.0,20000000,120000000,20000000,120000000,1,1401
20305418335,1,4223,61000,8.0,6.0,36000000,447000000,34320000,426840000,1,1401
20303417519,1,9314,41000,10.0,6.0,22000000,264000000,22000000,264000000,1,1401
20303417529,4,9211,1130,8.0,7.0,15000000,190000000,14300000,181600000,1,1401
20303417529,5,9211,1130,8.0,7.0,15000000,190000000,14300000,181600000,1,1401
20303417532,3,9314,41000,10.0,4.0,32000000,192000000,32000000,192000000,1,1401
20303417532,4,9212,1440,10.0,7.0,62000000,372000000,62000000,372000000,1,1401
20305418732,1,9211,1110,8.0,4.0,0,60000000,0,60000000,1,1401
20325427135,1,8121,24100,8.0,6.0,42000000,534000000,40040000,510480000,1,1401
20307419925,4,9333,10303,8.0,5.0,0,45000000,0,45000000,1,1401
20325427124,3,9314,41000,5.0,2.0,3000000,25000000,3000000,25000000,1,1401
20325427124,3,9214,1240,5.0,3.0,5000000,50000000,5000000,50000000,1,1401
20325427125,1,9314,41000,8.0,2.0,3000000,20000000,3000000,20000000,1,1401
20325427125,1,9211,1130,8.0,3.0,5000000,60000000,5000000,60000000,1,1401
20325427125,3,9314,41000,8.0,2.0,4000000,40000000,4000000,40000000,1,1401
20325427125,3,9211,1130,8.0,4.0,9000000,90000000,9000000,90000000,1,1401
20325427130,1,8342,24100,8.0,6.0,35000000,490000000,33366667,470400004,1,1401
20322425926,2,4110,13110,8.0,6.0,35000000,460000000,33366667,440400004,1,1401
20305418721,3,9212,1440,10.0,7.0,30000000,200000000,30000000,200000000,1,1401
20305418728,1,9314,41000,8.0,4.0,0,20000000,0,20000000,1,1401
20307419932,1,8332,49230,8.0,6.0,45000000,540000000,45000000,540000000,1,1401
20325427119,2,8332,49230,9.0,6.0,0,600000000,0,600000000,1,1401
20305418729,2,3253,86201,8.0,6.0,72000000,879000000,65520000,801240000,1,1401
20320424732,1,7212,24100,8.0,6.0,66000000,152000000,62920000,145840000,1,1401
20310420723,1,9314,41000,8.0,3.0,17000000,100000000,17000000,100000000,1,1401
20310420723,1,9211,1130,7.0,3.0,17000000,100000000,17000000,100000000,1,1401
20314423526,1,7517,10711,4.0,4.0,18000000,216000000,18000000,216000000,1,1401
20311421123,2,9314,41000,8.0,4.0,0,90000000,0,90000000,1,1401
20417439435,1,9314,41000,10.0,6.0,80000000,700000000,80000000,700000000,1,1401
20415438226,1,9314,41000,8.0,4.0,27000000,280000000,27000000,280000000,1,1401
20415438235,1,9211,36000,10.0,1.0,15000000,90000000,15000000,90000000,1,1401
20415438235,1,5153,36000,4.0,6.0,43000000,600000000,36000000,450000000,1,1401
20417439432,1,6111,1610,10.0,6.0,60000000,600000000,60000000,600000000,1,1401
20415438223,1,9314,41000,8.0,4.0,25000000,288000000,25000000,288000000,1,1401
20415438223,3,9314,41000,8.0,3.0,18000000,200000000,18000000,200000000,1,1401
20405431835,1,9314,41000,8.0,5.0,31000000,360000000,31000000,360000000,1,1401
20405431823,1,9314,41000,8.0,4.0,25000000,280000000,25000000,280000000,1,1401
20415438220,1,9314,41000,8.0,5.0,31000000,340000000,31000000,340000000,1,1401
20405431826,1,9314,41000,8.0,3.0,19000000,210000000,19000000,210000000,1,1401
20405431826,4,7212,43900,9.0,6.0,27000000,305000000,27000000,305000000,1,1401
20406432635,1,6111,1610,10.0,3.0,30000000,300000000,30000000,300000000,1,1401
20406432629,1,8342,43120,10.0,6.0,45000000,540000000,45000000,540000000,1,1401
20406432623,1,9314,41000,10.0,5.0,50000000,500000000,50000000,500000000,1,1401
20406432626,1,6111,1610,7.0,5.0,60000000,600000000,60000000,600000000,1,1401
20401428221,1,6111,1610,10.0,6.0,50000000,600000000,50000000,600000000,1,1401
20401428219,1,9314,41000,10.0,3.0,30000000,190000000,30000000,190000000,1,1401
20405431829,3,8219,31000,8.0,6.0,22000000,255000000,22000000,255000000,1,1401
20403431026,1,9314,41000,8.0,5.0,40000000,450000000,40000000,450000000,1,1401
20403431032,1,9314,41000,8.0,4.0,33000000,350000000,33000000,350000000,1,1401
20403431032,3,9314,41000,8.0,3.0,23000000,220000000,23000000,220000000,1,1401
20402429828,1,6111,1610,10.0,5.0,60000000,420000000,60000000,420000000,1,1401
20416438635,1,9314,41000,9.0,5.0,37000000,400000000,37000000,400000000,1,1401
20416438632,3,8114,23950,8.0,6.0,50000000,580000000,42000000,500000000,1,1401
20405432229,1,6111,1610,8.0,5.0,36000000,650000000,36000000,650000000,1,1401
20405432226,1,7511,1462,10.0,7.0,20000000,240000000,20000000,240000000,1,1401
20405432232,1,6111,1610,8.0,6.0,30000000,300000000,30000000,300000000,1,1401
20405432232,4,6111,1610,8.0,6.0,30000000,300000000,30000000,300000000,1,1401
20405432235,1,9314,41000,5.0,5.0,50000000,500000000,50000000,500000000,1,1401
20409435032,1,6111,1610,10.0,6.0,50000000,600000000,50000000,600000000,1,1401
20405432223,1,6111,1610,10.0,5.0,40000000,500000000,40000000,500000000,1,1401
20409435023,1,6111,1610,8.0,3.0,20000000,200000000,20000000,200000000,1,1401
20409435027,3,6111,1610,8.0,5.0,40000000,600000000,40000000,600000000,1,1401
20403430627,1,7318,13931,9.0,6.0,35000000,440000000,35000000,440000000,1,1401
20403430630,1,9314,41000,8.0,3.0,21000000,230000000,21000000,230000000,1,1401
20401429420,1,5153,84110,8.0,6.0,54000000,720000000,45000000,600000000,1,1401
20401429435,1,9314,41000,8.0,5.0,31000000,350000000,31000000,350000000,1,1401
